TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
84.000,36.40,54.67,83.45,94.71,64.24,64.24,78.75,93.63,10.72,19.25,17.04,32.74,36.28,20.36,36.86,27.66
84.125,37.01,54.67,83.06,94.90,63.76,63.76,78.51,93.63,10.67,4.39,7.40,21.46,30.04,15.14,29.51,31.28
84.250,37.36,54.04,82.20,95.00,62.27,62.27,77.33,93.73,8.42,10.58,8.37,10.05,26.95,15.32,22.39,27.04
84.375,36.86,52.71,80.39,95.00,60.94,60.94,76.31,93.43,4.30,9.12,6.52,10.05,21.95,10.23,20.14,16.91
84.500,36.04,51.45,78.82,94.51,60.16,60.16,74.75,92.55,5.85,9.92,8.24,10.54,26.90,10.27,10.67,21.73
84.625,35.47,51.53,78.27,94.51,60.08,60.08,73.65,92.65,13.95,18.55,12.88,12.09,44.73,14.43,13.64,43.45
84.750,35.19,51.69,77.73,94.51,60.24,60.24,72.86,92.65,13.77,11.60,17.26,8.06,56.01,15.27,11.11,53.57
84.875,35.47,52.24,78.20,94.51,60.55,60.55,72.86,92.94,25.44,18.10,18.06,20.71,59.24,16.42,15.32,61.45
85.000,35.51,52.86,78.75,94.51,60.47,60.47,73.96,93.63,6.25,3.82,12.00,23.41,52.82,14.87,22.61,56.14
85.125,34.87,52.31,77.73,95.20,59.29,59.29,74.90,94.31,8.64,6.43,3.60,12.53,32.88,7.18,13.19,40.57
85.250,33.44,50.51,75.69,95.00,57.10,57.10,74.51,93.82,2.71,4.22,7.00,9.39,22.26,1.92,11.47,24.69
85.375,32.16,48.24,73.80,94.31,54.82,54.82,72.78,92.94,3.11,2.05,5.76,12.35,16.07,2.05,10.14,13.15
85.500,31.34,46.43,71.92,93.92,53.02,53.02,70.82,92.35,6.87,3.64,4.70,9.92,19.21,4.30,8.55,15.14
85.625,30.84,45.73,70.35,94.31,51.92,51.92,70.20,93.14,7.40,8.64,9.26,12.04,33.67,9.26,12.93,32.03
85.750,30.94,45.41,69.41,94.31,51.37,51.37,70.59,93.92,16.95,18.68,11.91,10.45,37.48,7.18,10.36,36.72
85.875,31.59,45.96,68.94,94.51,51.22,51.22,71.45,94.61,20.76,22.75,23.68,4.39,51.89,15.58,15.41,54.10
86.000,32.58,47.61,69.73,95.29,51.45,51.45,72.08,94.80,10.10,14.74,30.80,7.31,41.15,24.16,22.13,50.48
86.125,33.16,49.65,70.90,96.18,52.00,52.00,72.63,94.41,4.83,7.36,22.57,15.94,45.48,16.86,19.25,43.80
86.250,32.69,50.59,72.00,96.67,52.55,52.55,73.57,93.92,11.65,13.81,13.59,32.30,33.41,7.89,26.51,28.72
86.375,31.80,50.04,72.00,96.67,52.00,52.00,73.65,94.12,17.93,12.44,7.05,28.14,36.46,4.22,19.96,24.07
86.500,30.91,49.33,72.16,96.76,51.92,51.92,73.41,94.02,14.34,15.14,6.74,26.24,29.16,14.34,26.73,30.66
86.625,30.23,49.18,72.24,96.27,52.16,52.16,73.49,94.02,5.63,11.29,11.56,41.41,23.76,19.70,40.13,31.06
86.750,30.05,49.73,73.10,95.29,52.63,52.63,74.04,93.43,4.17,4.44,15.76,38.01,14.74,15.80,32.96,25.80
86.875,29.55,50.12,72.94,94.80,51.92,51.92,73.65,93.14,17.35,21.11,14.08,13.46,10.72,12.31,9.30,20.98
87.000,29.09,49.73,71.69,94.12,50.98,50.98,72.94,92.84,10.89,13.46,17.22,10.76,12.44,7.36,13.77,22.84
87.125,29.23,50.12,70.82,93.53,51.06,51.06,72.63,92.65,27.30,27.44,32.12,20.58,14.70,10.72,20.49,26.59
87.250,29.95,51.37,70.20,93.04,52.63,52.63,72.55,91.67,55.79,20.93,35.31,21.95,15.85,34.03,13.06,33.32
87.375,30.94,53.57,70.82,93.04,54.59,54.59,72.24,90.49,20.31,9.83,22.84,28.63,21.69,41.10,7.84,35.26
87.500,31.59,55.37,72.47,93.43,56.47,56.47,71.53,90.00,14.08,5.54,7.31,26.68,22.75,24.52,15.54,46.10
87.625,31.41,56.08,73.33,93.04,57.80,57.80,71.69,90.49,7.67,10.01,4.13,19.65,22.30,6.74,14.56,40.53
87.750,30.45,55.22,72.78,91.37,57.25,57.25,70.75,90.39,3.86,7.97,8.02,14.03,13.06,4.79,6.65,41.59
87.875,29.45,54.04,72.47,90.98,56.55,56.55,70.51,90.20,12.00,11.82,9.35,12.84,16.60,8.59,9.96,29.25
88.000,29.20,53.18,72.00,90.88,57.18,57.18,71.06,90.20,8.20,20.40,13.02,28.32,23.76,24.74,31.46,30.13
88.125,29.52,52.86,71.61,90.88,58.35,58.35,71.45,90.20,45.48,20.67,18.55,38.71,45.79,43.40,46.54,28.72
88.250,30.59,53.49,72.08,90.88,60.24,60.24,72.08,90.20,19.96,10.63,15.76,32.61,50.30,41.06,37.17,26.77
88.375,31.66,54.67,73.49,91.18,62.90,62.90,73.33,90.39,10.98,8.51,6.12,19.43,49.02,21.51,26.24,21.73
88.500,32.16,55.29,74.27,91.57,65.33,65.33,74.51,90.59,7.89,4.13,2.98,4.66,34.38,5.63,12.44,15.41
88.625,32.05,54.82,73.33,90.88,65.96,65.96,74.90,90.49,1.16,1.83,1.38,2.31,18.94,2.80,3.51,14.65
88.750,31.48,53.73,71.29,88.63,65.10,65.10,73.25,89.22,1.96,0.94,1.03,1.43,10.45,1.92,2.18,10.41
88.875,30.16,51.45,68.94,86.18,63.14,63.14,70.43,86.86,1.16,2.89,1.30,1.12,3.11,0.81,0.99,7.71
89.000,28.45,48.39,66.59,83.73,60.55,60.55,67.45,84.80,2.93,3.86,2.58,3.91,4.66,2.98,2.27,4.66
89.125,26.60,45.73,64.63,82.65,57.41,57.41,64.86,83.43,4.08,3.29,6.87,6.21,9.21,3.29,5.01,7.36
89.250,25.20,43.45,62.51,81.86,54.75,54.75,62.59,83.24,8.59,6.78,10.01,10.45,14.17,3.60,8.59,13.24
89.375,24.42,42.12,60.39,80.98,52.94,52.94,60.24,83.63,10.89,5.98,8.68,7.49,18.37,5.41,10.41,16.82
89.500,23.60,41.65,58.51,80.20,52.16,52.16,58.67,82.75,13.41,9.30,4.52,3.33,20.36,8.59,9.26,17.93
89.625,23.14,41.10,56.63,79.90,50.98,50.98,56.94,82.65,8.64,4.26,7.97,10.45,27.44,13.19,14.34,20.76
89.750,23.28,40.71,55.45,80.29,50.04,50.04,55.76,82.94,26.29,25.14,9.74,15.89,35.66,15.10,15.36,27.83
89.875,23.96,40.55,54.75,81.27,49.80,49.80,55.06,83.63,16.73,5.63,3.95,16.42,51.05,20.00,5.85,40.88
90.000,24.71,41.18,54.98,82.06,50.90,50.90,55.22,83.92,14.12,26.29,13.46,24.21,49.20,15.41,15.94,40.35
90.125,24.92,41.73,55.76,82.75,51.92,51.92,55.61,84.12,8.77,3.37,20.67,25.49,48.62,5.45,17.00,39.02
90.250,24.06,41.33,56.00,83.14,51.61,51.61,55.92,83.73,5.81,8.99,19.16,22.00,29.51,11.60,21.24,23.15
90.375,22.32,40.00,56.00,82.94,49.73,49.73,55.92,84.51,3.37,1.65,11.51,16.11,27.57,9.79,18.81,24.52
90.500,20.78,37.80,54.98,82.65,47.45,47.45,56.16,85.69,3.86,7.62,6.52,10.58,21.60,5.41,10.76,20.18
90.625,20.46,36.47,54.20,82.84,45.73,45.73,56.47,86.47,12.13,7.22,15.01,14.65,39.69,16.38,15.54,37.43
90.750,21.39,37.02,54.27,83.73,45.65,45.65,56.94,86.67,17.13,14.21,22.48,10.67,47.12,30.04,23.85,42.07
90.875,22.78,38.67,55.22,85.59,47.61,47.61,58.59,86.86,20.89,24.69,22.75,12.40,60.65,29.56,29.34,55.21
91.000,23.74,40.16,55.69,85.88,49.25,49.25,59.45,87.16,4.17,6.60,14.03,18.19,62.51,13.33,22.66,55.61
91.125,23.53,40.71,55.53,85.98,48.78,48.78,58.82,87.16,13.64,11.96,4.75,9.79,53.00,5.98,13.28,47.47
91.250,22.14,39.53,54.20,85.59,46.75,46.75,57.96,86.96,4.52,6.74,3.91,6.87,40.48,7.49,18.19,34.42
91.375,20.64,38.04,52.39,84.51,44.31,44.31,56.31,85.98,3.55,3.07,4.44,10.54,24.12,8.02,14.87,18.28
91.500,20.18,37.65,51.29,83.92,42.51,42.51,55.06,85.59,3.24,6.07,8.90,15.85,23.32,13.46,15.63,16.11
91.625,20.86,38.98,52.16,83.82,42.04,42.04,55.14,85.59,7.18,15.76,16.82,21.55,23.63,16.02,18.90,15.54
91.750,21.85,41.25,55.06,84.90,42.82,42.82,56.39,85.49,3.91,4.48,14.26,24.83,26.11,11.38,15.49,17.00
91.875,22.67,43.29,58.04,86.47,44.08,44.08,58.20,85.59,1.61,5.98,7.13,22.30,24.21,5.14,8.33,15.14
92.000,23.24,44.47,60.08,88.43,44.63,44.63,59.37,86.86,9.12,5.50,6.16,20.00,24.52,2.49,8.28,17.09
92.125,23.89,45.18,62.27,90.10,45.49,45.49,61.41,88.53,8.02,9.61,4.57,16.51,27.97,4.57,16.73,28.72
92.250,25.28,46.35,65.10,91.27,48.08,48.08,64.24,89.80,10.27,20.71,4.79,32.79,34.64,10.05,24.56,34.64
92.375,27.38,48.47,67.61,91.96,51.76,51.76,66.82,90.39,23.10,20.49,24.25,48.49,35.66,32.26,18.32,46.06
92.500,29.88,50.75,70.04,92.06,55.29,55.29,69.25,90.88,13.68,27.21,36.41,52.78,30.75,40.39,22.66,32.08
92.625,32.16,53.02,72.63,92.84,58.12,58.12,71.53,91.18,10.23,13.95,27.66,50.61,26.29,20.31,35.35,22.61
92.750,33.65,54.90,74.75,93.04,59.69,59.69,73.25,90.78,8.46,30.09,25.31,43.58,26.11,12.93,22.70,9.92
92.875,34.65,56.78,75.69,92.94,60.78,60.78,73.49,90.78,14.96,20.54,17.04,49.59,29.82,32.65,24.60,14.34
93.000,35.22,57.57,76.24,92.94,61.65,61.65,73.73,90.78,18.68,10.10,17.13,45.70,33.36,26.06,33.54,22.92
93.125,34.94,57.02,75.92,92.94,62.12,62.12,73.80,90.78,8.73,12.57,21.91,27.44,36.55,10.54,23.32,40.97
93.250,34.51,56.55,75.29,92.75,62.20,62.20,73.88,90.88,13.41,10.89,16.11,13.99,36.68,13.06,13.28,39.29
93.375,34.55,56.31,74.75,92.65,62.51,62.51,73.57,91.37,8.59,7.80,5.98,11.38,27.66,7.58,5.63,34.87
93.500,35.19,56.63,74.82,93.04,62.75,62.75,73.73,91.47,19.78,13.68,15.45,15.71,23.81,12.84,22.84,17.44
93.625,36.11,57.73,76.31,93.43,63.45,63.45,74.59,91.47,22.70,17.62,23.32,28.85,23.45,17.57,40.22,16.91
93.750,36.72,58.35,77.65,93.43,63.76,63.76,75.53,91.47,7.00,9.35,22.08,42.92,27.57,8.55,46.98,26.82
93.875,36.47,58.43,78.43,92.65,63.14,63.14,76.31,91.47,13.55,7.80,18.59,43.76,34.38,10.36,38.93,28.72
94.000,35.58,57.73,78.67,92.06,61.73,61.73,76.00,91.08,5.14,6.29,11.56,28.19,31.59,15.63,24.21,26.73
94.125,34.37,56.55,77.65,91.27,60.08,60.08,75.29,90.49,4.44,4.04,5.14,14.87,31.86,8.51,13.64,14.52
94.250,34.05,56.00,77.33,90.98,59.37,59.37,74.43,89.90,10.32,15.14,6.96,13.72,37.43,11.16,11.20,19.87
94.375,34.83,56.78,78.12,91.18,60.47,60.47,74.20,90.10,12.62,9.79,11.47,11.47,43.84,24.52,20.49,27.92
94.500,36.08,58.27,79.29,92.35,62.04,62.04,75.22,90.98,11.11,27.04,15.49,11.96,50.52,25.40,25.58,36.19
94.625,37.01,58.98,79.76,92.75,63.06,63.06,76.08,91.37,3.95,6.12,8.55,7.67,60.65,15.58,18.85,48.49
94.750,37.29,58.67,79.29,93.04,62.90,62.90,75.76,91.57,2.93,8.51,7.05,8.55,61.18,4.22,10.23,43.22
94.875,37.01,57.73,78.27,93.04,61.88,61.88,74.82,92.25,12.62,6.96,11.47,14.52,55.48,3.37,7.97,41.19
95.000,36.61,57.18,77.41,93.73,61.57,61.57,74.12,92.65,15.85,3.68,9.88,8.46,36.50,6.03,10.76,20.76
95.125,36.76,57.18,77.02,94.02,63.45,63.45,74.43,92.35,13.19,3.68,8.24,12.62,28.76,17.70,10.85,12.00
95.250,36.72,57.33,76.16,94.22,66.20,66.20,74.59,91.57,35.40,11.16,10.05,15.67,27.97,32.61,11.65,4.04
95.375,35.83,56.71,74.20,93.53,67.45,67.45,73.65,91.27,6.12,5.72,13.19,18.24,30.66,28.63,7.05,13.41
95.500,34.15,55.61,72.71,92.84,66.82,66.82,73.02,91.27,25.36,5.63,13.50,15.89,32.70,7.58,12.66,21.42
95.625,31.98,54.59,71.61,93.33,65.80,65.80,72.16,91.47,13.68,7.71,22.35,14.03,29.56,25.71,17.53,31.28
95.750,30.05,53.96,70.27,93.04,65.25,65.25,71.37,92.06,6.78,3.99,27.21,11.56,26.20,31.15,12.04,24.96
95.875,28.38,53.33,68.71,92.25,65.49,65.49,70.67,91.96,13.37,11.60,22.39,11.51,15.10,22.08,9.79,17.88
96.000,26.77,52.08,67.76,91.08,65.10,65.10,70.67,91.27,3.64,3.11,14.87,13.99,10.10,14.79,15.10,12.22
96.125,25.38,51.06,66.43,89.41,64.00,64.00,70.51,90.29,6.87,15.10,5.37,9.39,5.23,6.87,7.89,8.46
96.250,24.53,50.12,65.88,88.14,62.43,62.43,69.96,89.80,11.73,3.91,1.52,11.11,7.40,10.45,13.06,14.08
96.375,24.06,48.86,66.20,87.94,61.18,61.18,69.18,89.61,8.77,5.23,4.44,20.80,11.56,14.79,13.46,15.76
96.500,23.71,47.84,66.90,88.24,60.39,60.39,68.31,89.31,15.41,6.34,1.47,22.53,20.93,7.93,11.96,28.05
96.625,23.32,47.22,67.06,88.14,60.63,60.63,66.98,88.92,21.60,14.17,9.08,17.22,30.40,15.27,14.87,28.72
96.750,22.64,46.51,65.96,87.65,61.65,61.65,66.27,88.63,27.04,5.85,12.57,12.93,33.10,29.16,18.19,36.46
96.875,21.85,45.65,63.69,86.76,62.59,62.59,65.96,88.63,9.04,6.03,7.18,12.00,36.59,24.87,24.43,42.65
97.000,21.35,44.31,62.04,87.45,63.06,63.06,65.49,88.82,2.84,8.90,6.52,14.43,30.18,11.38,17.48,41.90
97.125,21.82,43.76,61.18,87.94,62.82,62.82,65.49,89.31,16.20,16.33,13.68,14.39,25.89,10.23,14.34,34.73
97.250,23.17,44.31,61.96,88.73,62.75,62.75,65.57,89.90,9.66,10.58,17.04,30.35,24.52,15.32,31.46,25.00
97.375,24.21,45.25,62.82,89.12,63.06,63.06,66.43,90.59,12.57,15.63,18.24,37.96,27.08,17.93,39.77,31.90
97.500,24.42,45.49,63.29,89.12,62.43,62.43,66.67,90.59,5.72,5.72,10.36,21.46,36.37,12.57,30.71,45.79
97.625,23.60,44.71,63.29,89.12,60.86,60.86,65.49,89.61,6.91,5.54,4.83,8.02,36.68,6.91,23.99,63.79
97.750,22.03,42.82,61.88,88.53,58.90,58.90,64.39,89.31,5.19,3.55,4.83,1.78,30.35,2.89,16.95,60.96
97.875,20.82,41.02,60.47,87.84,57.88,57.88,64.31,89.51,15.67,8.15,4.39,6.65,29.56,5.81,19.47,62.60
98.000,20.39,40.39,60.47,87.45,58.12,58.12,65.41,89.71,8.42,4.52,7.31,17.70,30.53,7.00,25.40,47.47
98.125,20.71,40.08,62.04,87.75,57.96,57.96,66.75,90.20,28.01,14.87,7.27,33.05,38.49,6.74,29.69,44.60
98.250,21.18,40.24,63.69,88.04,56.86,56.86,68.00,91.67,10.10,6.52,5.45,30.97,49.73,9.70,19.65,45.26
98.375,21.71,40.94,65.49,88.53,55.22,55.22,68.47,92.84,7.93,8.42,5.85,11.73,42.25,5.76,11.47,37.65
98.500,22.32,42.59,66.35,88.92,54.43,54.43,69.33,93.14,11.16,15.45,20.67,11.11,36.24,19.39,24.65,37.56
98.625,23.35,44.39,67.22,89.51,54.75,54.75,70.20,92.65,16.42,22.30,44.24,21.38,21.29,42.43,39.51,21.82
98.750,24.60,45.80,68.08,89.80,55.61,55.61,70.82,92.16,7.62,17.17,45.22,18.90,30.80,41.72,39.82,25.89
98.875,25.81,46.98,68.55,89.90,56.31,56.31,71.45,91.37,10.54,8.59,21.91,10.36,34.11,19.52,22.61,24.56
99.000,26.70,48.00,69.33,90.10,56.71,56.71,71.92,91.47,4.92,12.88,7.44,16.91,35.48,9.61,6.07,30.00
99.125,27.06,47.76,70.20,91.18,56.47,56.47,71.61,92.25,7.36,5.28,9.26,20.18,27.44,17.40,12.49,31.06
99.250,27.17,47.92,70.82,92.65,56.08,56.08,71.14,93.24,16.20,7.53,10.81,7.75,19.12,17.00,9.83,28.81
99.375,27.56,49.02,71.14,93.73,57.02,57.02,71.45,92.94,10.23,9.52,19.21,10.36,18.90,24.83,20.31,29.91
99.500,28.48,50.75,71.45,94.02,58.12,58.12,72.47,93.14,20.80,21.69,21.46,26.68,19.21,22.17,36.19,27.35
99.625,29.30,52.00,71.84,94.02,59.29,59.29,73.96,93.63,9.35,4.70,10.98,31.81,33.54,9.74,31.33,37.17
99.750,29.45,52.31,71.69,93.73,59.06,59.06,75.06,93.82,7.71,8.55,7.44,22.44,35.35,8.55,29.47,41.90
99.875,29.13,51.92,71.53,93.53,57.73,57.73,76.08,93.82,8.73,2.71,12.22,18.46,34.03,14.92,34.11,43.76
100.000,28.70,51.61,72.31,94.22,55.92,55.92,76.00,93.82,8.20,11.29,9.92,21.82,25.27,13.68,30.00,40.35
100.125,28.59,51.53,72.63,94.41,54.35,54.35,75.37,93.82,5.76,6.29,11.56,18.94,20.09,10.01,19.34,30.75
100.250,28.27,51.76,72.86,94.41,54.35,54.35,74.82,93.82,13.95,16.07,17.00,16.42,19.30,16.20,21.73,22.97
100.375,27.91,52.16,73.02,94.41,54.90,54.90,74.43,93.82,17.00,17.00,23.06,22.66,26.24,25.27,28.76,20.49
100.500,27.56,52.31,73.10,94.41,55.61,55.61,74.04,93.82,12.57,7.58,18.68,26.15,40.08,23.06,27.17,35.84
100.625,27.45,52.55,73.33,93.73,56.08,56.08,73.65,93.43,5.63,10.27,7.93,17.84,47.25,7.31,18.28,42.03
100.750,27.74,53.10,72.94,93.53,57.02,57.02,74.04,94.31,16.73,5.81,11.73,8.20,55.43,15.23,16.78,45.70
100.875,28.59,54.43,72.78,93.33,58.82,58.82,75.06,94.90,15.71,15.45,18.24,4.83,46.01,22.39,11.56,28.32
101.000,29.45,56.39,74.04,93.82,60.47,60.47,76.31,95.20,16.47,3.68,15.54,14.12,43.09,18.99,19.03,31.99
101.125,30.23,57.80,74.82,94.22,61.65,61.65,77.25,95.39,9.96,10.23,8.59,22.39,29.69,8.46,27.88,25.62
101.250,31.05,59.45,74.51,94.22,62.59,62.59,77.96,95.59,7.05,7.80,20.98,30.13,27.92,13.28,22.04,34.33
101.375,31.76,60.94,74.43,94.22,63.29,63.29,78.59,95.59,23.59,24.78,13.81,40.62,36.06,11.87,35.84,35.66
101.500,32.30,62.12,74.51,94.22,63.61,63.61,79.53,95.49,4.75,7.58,11.87,25.80,39.33,9.66,35.75,38.45
101.625,32.16,62.04,75.14,94.22,63.37,63.37,79.76,95.00,15.58,15.41,24.03,31.37,38.93,24.47,36.90,34.07
101.750,31.52,60.86,75.69,94.22,62.82,62.82,79.76,95.20,10.45,4.97,26.59,44.20,35.44,32.61,47.60,31.90
101.875,30.77,58.82,75.22,94.22,61.65,61.65,79.37,95.59,12.40,10.81,20.49,22.22,36.50,28.05,26.77,35.84
102.000,30.45,56.71,75.69,94.61,60.31,60.31,78.59,96.37,22.17,15.36,16.33,23.10,39.86,18.94,21.82,41.01
102.125,30.80,55.14,76.08,95.20,59.29,59.29,78.67,96.76,17.09,8.95,16.42,53.22,49.55,13.46,45.44,52.78
102.250,31.69,55.06,76.31,95.29,59.29,59.29,79.84,96.76,6.69,16.38,20.23,57.73,61.67,13.15,43.05,67.24
102.375,32.83,55.84,76.86,95.59,60.31,60.31,80.71,96.76,16.86,14.79,20.71,42.47,62.55,17.17,30.22,68.35
102.500,33.37,56.00,77.41,95.78,60.63,60.63,81.57,97.55,4.61,5.14,17.53,28.81,57.02,14.87,26.55,60.47
102.625,32.94,55.06,76.78,95.69,60.00,60.00,81.18,97.35,5.41,6.74,14.26,14.21,33.85,14.03,18.68,34.25
102.750,31.87,53.88,75.14,94.61,59.06,59.06,79.76,96.37,6.60,3.91,9.92,11.38,21.29,14.30,12.97,19.47
102.875,31.34,53.18,74.27,94.31,58.35,58.35,77.96,95.39,8.81,6.34,8.06,14.43,13.19,7.75,10.63,10.05
103.000,31.73,53.18,74.20,95.10,57.33,57.33,75.69,95.10,10.54,7.49,12.75,13.02,21.07,7.13,10.23,14.39
103.125,32.91,53.96,74.35,94.12,57.25,57.25,74.75,95.10,10.72,15.67,19.34,13.99,30.31,12.44,12.31,31.33
103.250,33.83,55.45,75.22,94.12,58.27,58.27,75.22,94.31,16.02,20.40,19.78,20.14,34.42,13.19,23.41,39.60
103.375,34.37,56.24,76.16,94.12,59.61,59.61,76.55,94.41,29.20,9.61,11.56,40.66,37.65,26.24,31.86,50.96
103.500,34.37,55.84,76.31,94.12,60.55,60.55,77.18,94.41,36.77,13.33,9.92,46.36,35.40,30.31,30.84,45.83
103.625,33.87,54.82,75.69,94.12,61.10,61.10,77.65,94.41,11.03,9.26,12.44,37.87,32.03,16.29,31.68,40.39
103.750,33.65,54.67,75.29,94.71,61.02,61.02,77.65,94.80,28.01,13.41,20.18,22.53,26.15,7.84,36.10,37.56
103.875,34.08,55.37,76.16,94.90,61.10,61.10,78.12,94.80,24.03,26.51,25.40,21.15,30.40,16.02,40.08,31.50
104.000,34.69,56.24,78.59,95.78,60.63,60.63,78.04,95.00,7.89,9.96,20.76,35.88,44.20,14.30,42.38,44.24
104.125,35.12,56.24,79.14,95.98,60.08,60.08,77.02,95.10,19.52,20.71,16.82,33.41,45.26,6.96,32.21,33.27
104.250,35.26,55.92,78.98,95.98,59.69,59.69,75.92,94.12,6.12,8.86,20.18,30.62,51.50,14.08,30.18,35.48
104.375,35.33,55.69,79.37,95.78,59.92,59.92,75.92,94.02,29.16,32.70,24.34,37.52,39.91,15.27,37.03,28.59
104.500,35.44,55.53,79.69,95.78,60.00,60.00,76.31,94.02,4.88,9.96,15.85,28.01,48.00,12.62,31.68,41.46
104.625,35.26,54.90,79.92,95.69,59.69,59.69,76.39,94.02,15.49,16.47,7.93,5.67,31.81,8.55,11.73,36.68
104.750,34.80,53.25,79.14,95.29,58.12,58.12,75.84,93.73,11.16,11.96,6.78,10.94,23.15,5.37,10.01,29.20
104.875,34.51,52.08,78.35,95.39,56.71,56.71,75.53,94.02,10.50,5.19,12.13,18.32,16.29,8.46,12.66,23.01
105.000,34.01,52.24,79.14,95.39,56.08,56.08,76.24,94.02,12.00,16.16,15.80,31.77,23.76,12.18,39.29,24.60
105.125,33.30,52.31,79.69,94.90,55.29,55.29,77.10,94.02,8.68,5.01,10.14,29.16,27.74,13.77,38.93,23.59
105.250,32.91,52.16,79.53,94.51,54.04,54.04,76.71,93.14,11.34,14.08,7.89,15.14,24.07,6.38,22.30,14.03
105.375,33.01,51.61,78.51,93.82,52.63,52.63,75.22,91.27,9.30,26.29,11.25,12.84,17.79,4.35,14.56,6.74
105.500,33.33,50.67,76.86,93.04,50.75,50.75,73.96,90.39,7.00,14.43,12.62,15.23,18.10,6.78,14.87,5.54
105.625,33.58,49.57,75.76,93.14,49.10,49.10,72.39,89.90,5.01,11.34,6.38,10.98,20.23,5.01,12.57,12.00
105.750,34.19,49.57,75.22,93.24,48.47,48.47,71.45,90.00,7.53,10.81,9.66,8.73,23.72,10.36,10.98,28.76
105.875,35.33,50.35,76.16,94.31,49.10,49.10,71.92,90.98,12.84,10.76,18.81,21.73,30.40,22.35,8.99,42.83
106.000,36.58,51.69,77.41,95.20,50.51,50.51,73.33,92.35,25.75,21.07,19.96,34.78,34.78,22.35,13.99,53.80
106.125,37.11,52.78,78.27,95.20,52.47,52.47,74.90,92.94,7.27,4.52,14.12,20.89,45.79,9.04,10.63,58.93
106.250,36.72,52.31,78.51,96.08,53.41,53.41,75.61,92.94,12.00,11.96,8.99,10.45,35.40,8.99,10.81,47.07
106.375,35.69,50.98,77.33,95.39,52.71,52.71,75.37,93.24,4.26,5.37,3.11,14.17,32.79,3.64,14.56,40.97
106.500,35.29,50.04,75.37,94.61,51.84,51.84,74.90,93.24,13.50,20.49,4.48,7.75,24.34,6.78,16.07,25.75
106.625,36.15,50.67,74.35,94.41,51.84,51.84,74.59,93.24,15.23,15.32,9.66,10.10,37.74,16.16,18.99,34.64
106.750,37.72,52.31,74.82,94.41,52.39,52.39,74.59,92.84,14.21,27.79,23.10,9.52,35.53,36.68,13.72,28.28
106.875,39.00,53.57,76.00,93.53,53.65,53.65,75.69,92.16,10.63,9.61,22.08,26.95,32.34,36.24,24.96,24.16
107.000,39.22,53.80,76.71,92.35,54.82,54.82,76.71,91.67,5.59,7.89,9.04,44.77,24.21,16.51,39.69,14.17
107.125,38.40,52.86,76.71,91.57,54.82,54.82,77.80,91.27,7.18,7.44,6.69,35.04,21.51,6.69,30.09,12.84
107.250,37.58,51.84,76.63,91.37,53.88,53.88,78.35,90.39,5.14,4.22,2.62,24.07,22.75,2.80,17.31,10.72
107.375,37.01,51.61,76.47,91.57,53.80,53.80,78.12,90.59,9.66,12.04,10.89,19.56,32.52,11.82,15.94,24.16
107.500,36.76,51.45,75.45,91.76,54.43,54.43,77.18,90.69,13.50,10.50,23.81,23.50,44.73,24.65,13.90,36.19
107.625,36.54,51.61,74.59,91.76,55.37,55.37,76.08,90.69,23.28,17.88,22.35,32.61,52.29,26.82,20.09,53.93
107.750,36.54,52.08,74.12,91.76,56.47,56.47,75.37,90.78,6.34,6.12,17.40,20.93,55.87,16.78,22.35,59.85
107.875,36.68,53.18,74.59,92.25,57.41,57.41,75.61,91.67,15.63,6.47,16.16,19.16,45.22,10.05,20.05,50.74
108.000,36.76,54.27,75.29,91.86,57.96,57.96,75.29,91.18,14.87,14.65,19.70,36.55,35.84,14.56,25.22,41.41
108.125,36.97,54.90,75.37,91.76,57.88,57.88,74.04,90.20,13.72,6.47,18.41,34.07,19.87,10.41,28.01,21.07
108.250,36.83,55.37,75.14,92.16,57.41,57.41,72.71,89.22,12.71,4.92,7.31,18.19,19.56,2.58,24.47,17.31
108.375,36.04,54.90,74.04,91.86,56.78,56.78,71.61,89.22,19.61,4.79,3.20,4.92,18.10,5.76,15.36,12.57
108.500,35.29,55.22,73.33,91.96,57.33,57.33,71.53,89.90,8.64,8.51,12.09,6.16,22.30,14.08,10.98,14.08
108.625,34.87,56.63,74.51,92.16,58.82,58.82,72.86,89.41,8.95,23.45,22.13,17.53,16.42,18.99,30.22,16.42
108.750,35.08,58.51,76.24,91.76,60.08,60.08,74.75,89.02,38.14,11.03,18.19,33.89,13.68,18.19,48.80,13.81
108.875,35.44,59.69,77.73,91.27,60.63,60.63,76.78,88.53,7.00,9.08,5.28,32.61,8.77,17.22,41.85,13.19
109.000,35.44,59.53,78.35,90.69,60.55,60.55,78.43,87.84,21.11,8.73,8.90,23.72,13.59,12.18,20.76,18.10
109.125,35.44,58.67,78.59,90.69,60.16,60.16,79.22,87.84,8.42,14.43,7.89,31.90,23.90,17.70,18.94,27.48
109.250,35.86,58.27,78.90,90.69,60.08,60.08,79.53,87.84,22.04,22.61,14.03,40.35,31.86,22.44,28.28,36.46
109.375,36.72,58.59,79.53,90.78,60.08,60.08,79.69,87.84,5.45,8.95,10.50,26.90,40.35,16.47,25.62,45.35
