"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","B","B","B","B","A","A","A","A","A","B","B","B","B","A","A","A"
26.500,11.62,32.63,51.37,53.33,11.91,25.96,47.61,67.45,8.51,10.50,12.09,11.47,18.46,6.96,4.75,16.82
26.625,12.01,33.73,51.29,53.63,12.34,27.14,46.59,67.45,10.98,14.83,9.26,17.31,21.07,13.19,7.75,20.85
26.750,12.76,35.76,51.53,54.51,12.87,28.71,45.41,67.35,7.40,8.28,19.83,15.18,23.45,19.78,8.51,22.35
26.875,13.58,38.12,52.16,55.20,13.23,30.12,45.02,66.96,11.11,12.88,24.52,11.51,21.77,18.28,9.70,20.40
27.000,14.19,39.84,52.63,54.80,13.30,31.29,45.57,66.47,4.79,7.49,12.22,9.26,15.45,11.25,10.63,13.81
27.125,14.44,40.78,53.10,53.82,13.08,31.69,46.27,65.49,11.16,13.72,5.76,5.01,10.10,10.45,11.42,9.17
27.250,15.08,41.80,53.88,52.75,13.40,32.86,47.37,64.61,7.49,10.76,14.30,9.04,6.96,19.92,15.14,6.82
27.375,16.83,43.37,55.06,52.06,15.04,34.67,48.94,64.02,20.93,18.63,16.38,17.48,8.55,18.85,18.81,9.21
27.500,19.18,44.71,55.92,51.67,17.15,36.24,50.51,63.04,21.86,29.47,9.35,20.23,9.92,11.69,15.71,9.66
27.625,21.21,45.49,56.39,51.47,19.00,37.49,51.53,62.25,7.27,4.75,14.34,13.02,6.60,16.95,8.99,6.43
27.750,22.60,46.20,56.31,52.25,20.07,38.43,51.84,61.76,7.05,13.37,19.56,5.59,7.67,17.31,7.67,5.37
27.875,23.28,47.06,55.45,53.63,20.43,39.61,51.53,61.76,3.73,4.70,26.11,8.55,8.15,20.54,3.24,5.41
28.000,23.64,48.16,54.90,54.71,20.64,40.94,50.90,61.37,9.12,10.01,30.97,8.73,10.58,27.74,4.17,5.19
28.125,23.89,49.10,54.75,54.80,20.57,42.12,51.37,60.88,3.99,4.26,31.11,10.58,9.43,30.31,9.08,3.68
28.250,23.85,50.43,55.61,54.51,20.36,43.69,52.71,60.39,5.94,2.98,32.83,14.79,8.68,30.58,15.45,2.98
28.375,23.89,52.00,57.18,55.10,20.18,45.33,54.27,60.39,4.04,4.35,25.14,15.49,9.39,22.88,15.89,4.83
28.500,24.35,53.49,58.35,56.47,20.50,46.82,55.29,60.88,9.26,8.15,16.11,13.81,11.69,15.32,14.26,6.74
28.625,25.06,54.67,58.35,57.35,21.07,48.24,55.14,60.98,10.85,13.50,22.26,16.02,12.88,21.60,15.18,8.20
28.750,25.74,55.37,57.96,57.75,21.50,49.80,54.67,60.59,6.16,7.89,25.00,20.93,12.57,25.84,18.94,8.11
28.875,26.06,56.00,57.80,57.25,21.75,51.37,54.43,59.31,3.60,3.20,18.63,18.41,7.58,19.70,16.69,6.87
29.000,26.24,56.71,57.88,57.06,21.89,52.71,54.43,57.55,1.56,4.75,13.37,9.17,5.72,11.56,7.93,5.94
29.125,26.31,57.49,57.33,56.96,21.96,53.49,53.65,55.98,8.77,8.90,8.64,2.89,6.07,6.03,3.77,6.52
29.250,26.24,57.18,55.14,56.86,21.71,53.18,51.69,55.20,3.11,10.85,4.08,3.46,7.93,3.77,3.77,7.27
29.375,26.17,56.55,52.63,55.78,21.43,52.47,49.25,54.02,8.95,9.43,5.14,4.70,8.68,2.98,2.31,7.49
29.500,25.92,56.31,50.82,53.63,20.96,52.08,47.53,51.67,1.78,2.80,10.85,7.49,8.51,7.05,6.07,5.81
29.625,25.67,57.18,50.67,51.76,20.50,52.31,47.37,49.31,2.40,4.13,18.37,12.71,5.85,13.46,13.81,5.23
29.750,25.42,57.96,51.22,50.88,20.43,52.63,48.55,48.63,11.69,13.28,23.54,17.97,4.92,16.86,18.94,6.65
29.875,25.06,57.80,51.29,50.49,20.36,52.55,49.65,49.02,1.38,2.53,20.98,15.76,7.00,14.83,15.01,12.62
30.000,24.42,56.71,50.75,50.29,20.04,51.84,49.96,49.41,2.58,6.87,14.03,6.38,11.38,9.43,5.23,14.79
30.125,23.74,55.22,49.65,50.20,19.64,50.75,49.02,49.41,4.57,3.73,6.25,8.42,14.43,4.08,6.21,16.42
30.250,23.10,53.73,48.55,50.29,19.47,49.80,47.61,49.51,3.55,4.70,7.00,10.05,15.36,7.62,6.78,13.02
30.375,22.42,53.02,47.69,50.20,18.89,49.10,46.75,49.41,6.38,4.04,12.53,13.68,14.61,11.87,11.60,11.11
30.500,20.61,52.55,47.14,50.88,17.25,48.24,46.27,50.10,2.98,2.84,21.20,17.84,15.71,18.77,17.40,12.18
30.625,18.29,52.08,46.75,53.24,15.04,47.45,45.88,51.96,5.37,4.48,25.67,15.98,17.22,21.29,18.10,15.58
30.750,16.22,52.08,46.67,55.69,13.23,47.22,45.96,54.41,10.76,9.66,28.81,12.22,24.43,25.62,13.28,24.78
30.875,15.15,52.94,47.06,57.06,12.23,47.84,46.59,56.47,8.37,11.16,30.93,8.59,31.02,28.76,6.56,33.72
31.000,14.97,53.73,48.00,58.33,12.34,48.39,47.45,58.43,5.72,3.91,20.98,8.81,32.21,19.25,9.17,35.66
31.125,14.94,54.04,49.18,59.80,12.44,48.78,49.10,60.78,4.22,5.14,9.39,11.82,28.41,11.38,11.20,32.61
31.250,14.90,53.80,50.75,61.47,12.44,48.39,50.75,63.24,5.28,7.89,15.05,15.14,21.46,12.84,14.70,22.84
31.375,15.04,53.10,51.37,62.94,12.41,47.61,51.45,65.10,2.18,2.58,12.80,23.10,18.90,10.58,24.16,17.09
31.500,15.19,52.24,51.37,63.33,12.44,46.67,51.61,65.88,9.74,11.42,13.19,21.02,19.30,10.72,20.71,15.67
31.625,14.90,51.61,51.29,62.94,12.26,46.20,51.76,66.27,6.52,5.32,18.85,17.26,19.52,15.85,15.49,15.41
31.750,14.37,51.61,51.61,62.65,11.80,46.12,52.08,66.18,4.57,2.40,17.75,16.29,24.47,16.91,14.21,22.75
31.875,13.76,51.45,51.53,63.24,11.27,45.80,52.00,67.16,5.28,7.18,5.98,16.11,24.83,6.56,12.75,23.76
32.000,13.51,51.14,50.82,65.00,11.16,45.18,51.22,68.92,4.97,7.18,11.20,15.36,23.63,10.01,12.62,23.85
32.125,13.73,51.61,51.06,66.96,11.48,45.33,51.29,70.88,5.50,7.09,16.86,15.41,20.45,15.14,13.55,22.22
32.250,13.94,52.24,51.84,67.45,11.66,45.80,51.76,71.96,6.56,9.39,13.11,13.28,13.99,10.50,13.11,17.62
32.375,14.01,52.86,52.94,66.96,11.87,46.59,52.94,72.94,7.13,6.03,11.60,10.32,12.71,7.13,11.47,18.46
32.500,14.12,53.65,54.59,66.67,12.19,47.61,54.35,73.82,7.27,6.82,13.50,15.85,8.06,9.48,12.26,14.39
32.625,14.69,54.59,55.92,67.45,12.94,48.31,55.06,74.41,20.23,20.23,11.16,14.30,9.12,10.89,9.57,12.53
32.750,15.58,54.27,55.92,68.53,13.80,48.39,54.59,74.90,6.82,11.07,3.82,10.27,10.72,8.06,7.67,8.06
32.875,16.40,53.80,55.45,69.31,14.33,47.61,52.86,74.02,14.70,15.49,8.24,13.19,12.09,4.79,8.46,4.48
33.000,17.15,53.96,55.29,69.12,14.62,46.90,51.06,72.65,3.11,14.92,19.65,15.89,11.34,4.88,8.55,4.08
33.125,17.72,54.27,55.45,68.73,14.80,46.27,49.73,71.37,4.39,5.67,27.21,13.02,7.84,9.52,7.58,4.30
33.250,18.15,55.37,56.55,68.92,15.04,47.06,49.65,70.49,2.09,7.53,28.54,12.53,6.52,9.88,8.99,3.99
33.375,18.43,57.10,58.12,69.41,15.37,48.86,50.51,70.00,12.09,8.46,39.51,18.15,7.27,25.22,12.04,2.76
33.500,18.57,58.43,59.14,70.00,15.69,50.20,50.75,69.12,2.84,2.00,40.26,17.75,11.73,33.32,10.05,2.71
33.625,18.75,59.22,59.14,69.61,15.90,51.14,50.04,68.33,8.42,4.79,33.32,10.27,15.94,29.43,3.73,7.22
33.750,19.11,60.31,58.90,69.02,16.04,52.08,49.41,67.94,4.35,5.63,20.89,4.48,16.20,19.03,10.54,10.23
33.875,19.29,60.78,58.35,68.33,15.90,52.39,48.86,67.35,4.75,5.90,5.01,6.56,14.12,5.19,8.42,13.19
34.000,19.32,59.92,57.96,67.06,15.40,50.67,47.45,66.47,2.40,5.59,8.33,8.86,7.97,2.80,2.45,12.31
34.125,19.32,59.29,57.57,65.00,14.83,48.00,45.96,65.00,5.28,14.65,20.00,17.75,6.43,4.57,3.02,9.83
34.250,19.61,59.53,57.73,62.94,15.08,46.59,45.33,63.73,7.13,5.54,31.15,26.42,6.65,10.14,7.97,8.59
34.375,20.53,60.55,57.73,61.47,16.33,47.14,45.96,63.04,19.34,23.01,30.22,38.05,9.57,17.70,25.00,6.91
34.500,21.64,62.43,58.90,61.27,18.07,48.71,47.06,62.75,20.93,15.71,10.14,48.13,10.19,11.25,40.66,10.14
34.625,22.53,64.24,60.71,61.47,19.50,50.20,48.71,62.55,4.75,8.99,18.46,35.48,9.35,15.71,32.21,7.75
34.750,22.92,65.25,62.04,61.86,20.39,51.37,50.04,62.35,3.46,7.22,20.85,9.43,8.51,20.71,9.88,6.56
34.875,23.14,65.73,62.27,62.25,20.64,51.92,50.51,62.16,3.46,3.51,25.05,10.14,9.92,25.09,11.11,6.16
35.000,23.35,66.51,62.27,61.76,20.78,52.55,50.67,61.67,2.80,5.98,27.44,14.03,12.18,25.49,12.31,11.11
35.125,23.53,67.14,62.43,60.78,20.86,53.41,51.29,61.76,6.43,4.83,12.71,16.38,13.28,10.72,15.49,18.99
35.250,23.57,66.67,62.51,60.88,20.78,53.33,51.61,62.16,3.64,5.76,7.89,15.71,12.97,9.17,16.60,21.82
35.375,23.49,65.65,62.43,61.86,20.64,52.55,51.76,63.43,3.24,2.53,9.43,10.72,11.11,10.05,12.84,22.44
35.500,23.39,65.33,62.51,63.63,20.57,52.47,52.24,64.41,5.28,9.57,12.00,7.97,7.97,10.81,13.02,16.07
35.625,23.21,64.71,61.88,65.10,20.39,52.39,52.39,64.80,5.32,7.53,14.96,9.08,5.98,14.43,13.02,11.29
35.750,22.39,64.08,60.86,65.78,19.71,52.16,52.31,65.69,5.50,8.59,12.62,8.55,5.76,13.33,8.86,10.36
35.875,21.53,63.61,60.71,65.39,18.82,52.08,52.55,66.27,5.54,9.30,14.03,14.17,5.41,15.23,6.60,9.08
36.000,20.64,63.61,61.18,64.51,18.18,52.86,54.20,67.55,5.76,8.59,21.69,22.17,5.59,22.22,14.87,12.66
36.125,20.00,63.29,61.88,63.73,17.75,54.27,56.16,69.12,8.95,12.66,18.01,18.46,5.37,18.10,14.26,11.65
36.250,19.64,62.90,62.67,63.14,17.65,55.22,58.04,70.59,7.18,7.40,9.08,10.45,7.05,7.40,7.75,13.37
36.375,19.39,61.96,63.37,62.84,17.50,54.98,59.69,71.86,4.70,7.80,5.76,20.54,9.08,5.76,16.55,10.58
36.500,19.29,60.08,63.69,62.75,17.29,53.49,60.55,73.04,6.69,5.59,4.04,26.64,12.31,7.05,18.59,10.54
36.625,19.50,58.04,63.76,62.55,17.29,51.45,60.71,74.12,8.46,4.48,4.08,19.74,13.37,6.60,16.47,10.67
36.750,20.00,56.16,63.69,61.96,17.58,49.57,60.39,73.63,11.51,13.72,3.91,5.67,12.62,5.01,9.83,10.32
36.875,20.25,54.43,63.14,61.18,17.90,47.84,59.76,72.75,2.49,2.40,5.23,5.90,11.16,5.19,3.55,9.70
37.000,20.04,52.94,62.59,60.88,18.15,46.75,59.14,72.06,5.59,3.29,11.16,7.05,11.56,9.83,6.60,8.37
37.125,19.61,52.94,62.04,61.37,18.29,47.37,59.14,71.57,5.14,3.02,15.89,3.11,11.56,15.63,5.54,8.37
37.250,19.39,52.86,61.25,61.96,18.57,49.25,59.61,71.57,6.03,5.41,24.74,5.28,10.36,24.91,4.35,8.02
37.375,19.00,52.39,59.92,62.45,18.18,50.75,58.90,71.37,6.60,8.95,25.31,4.52,8.37,26.02,5.63,7.80
37.500,18.25,51.84,58.35,62.65,17.11,51.14,56.55,70.39,7.36,7.97,19.92,3.29,7.53,18.06,4.13,6.96
37.625,17.25,50.27,56.00,62.35,15.47,50.51,53.49,69.02,8.33,12.71,17.88,3.64,8.46,16.02,3.95,6.56
37.750,16.33,48.63,53.49,61.86,14.22,49.25,50.43,68.04,3.77,3.86,19.25,2.14,9.48,16.16,3.20,5.45
37.875,16.33,47.84,51.37,61.08,13.55,48.78,48.16,67.25,14.61,20.05,25.09,5.59,10.27,21.55,3.24,4.04
38.000,16.83,47.76,50.75,60.49,13.73,49.25,47.22,66.47,10.85,5.76,29.51,10.72,9.57,32.65,11.34,3.99
38.125,17.22,47.76,51.06,60.88,14.12,49.73,47.29,66.18,7.62,7.58,19.30,11.82,10.23,24.56,13.59,5.94
38.250,17.36,47.92,50.90,61.86,14.62,50.04,47.37,65.98,13.68,18.59,18.63,5.72,11.96,14.56,7.44,9.48
38.375,17.83,49.25,50.75,62.65,15.22,51.29,47.06,65.69,7.75,7.44,31.11,6.29,13.41,25.58,9.21,9.57
38.500,18.36,51.61,50.75,62.84,15.65,53.49,47.14,64.80,9.08,13.46,30.71,8.77,12.18,29.25,8.20,8.02
38.625,18.75,53.65,51.22,62.25,15.90,55.22,46.98,64.02,8.24,6.69,16.73,8.99,9.30,19.92,7.67,7.40
38.750,18.93,54.82,51.76,61.37,15.97,56.16,46.67,63.33,4.04,8.02,13.68,9.39,7.58,14.79,12.13,8.95
38.875,18.97,55.22,51.84,59.90,16.01,56.71,46.51,62.65,9.17,7.80,22.35,10.36,8.11,22.13,13.06,13.81
39.000,19.14,55.92,51.06,58.14,16.26,57.25,46.43,61.86,9.57,10.81,24.87,9.39,8.46,23.23,10.85,14.03
39.125,19.22,56.31,49.57,56.96,16.40,57.18,45.49,60.00,7.58,3.99,19.03,5.85,7.97,17.53,8.86,13.37
39.250,19.00,55.92,47.45,56.37,16.33,56.55,44.08,58.04,4.57,7.97,9.83,5.19,6.60,11.03,4.13,10.98
39.375,18.57,55.22,45.10,55.59,16.29,55.53,42.20,56.27,3.64,7.13,2.98,5.85,4.83,3.37,4.04,7.71
39.500,18.36,54.90,42.67,54.80,16.36,54.90,39.92,55.20,2.58,4.48,11.38,4.70,4.26,6.16,6.56,7.18
39.625,18.36,55.29,40.55,54.22,16.43,54.75,37.80,54.41,11.07,11.69,12.62,3.73,6.25,10.45,5.14,6.07
39.750,18.25,56.08,38.82,53.73,16.36,54.98,36.47,54.02,2.09,4.61,7.97,5.19,7.97,9.70,3.55,7.09
39.875,18.04,56.71,37.88,53.73,16.08,54.98,35.45,54.41,7.93,4.13,6.34,7.40,8.06,6.38,2.62,7.31
40.000,17.58,56.94,37.73,53.43,15.69,54.98,34.98,54.31,1.56,3.37,3.15,7.97,6.03,3.02,5.81,6.69
40.125,17.47,57.10,37.96,53.24,15.37,55.29,35.06,53.63,2.62,4.57,13.33,9.57,6.87,11.69,11.47,9.83
40.250,17.54,57.10,38.67,53.24,15.40,55.76,35.84,52.84,8.55,7.75,16.73,11.16,9.83,16.69,13.11,10.50
40.375,17.47,56.39,39.37,53.92,15.37,55.29,36.55,52.94,3.77,2.40,11.11,6.34,13.59,12.04,7.62,13.90
40.500,16.97,55.29,40.08,54.22,15.01,53.80,36.86,52.75,4.70,3.99,4.22,5.85,10.63,4.17,3.55,9.92
40.625,16.58,53.80,40.71,53.73,14.65,52.00,36.78,52.35,2.45,3.82,8.20,14.79,7.22,6.82,8.02,7.44
40.750,16.47,53.33,41.33,52.45,14.55,50.90,37.10,51.86,4.39,6.21,12.57,16.86,5.85,10.67,10.72,5.37
40.875,16.40,53.02,41.73,51.67,14.47,50.51,37.96,52.06,5.23,3.82,11.25,16.11,7.09,7.75,12.84,5.98
41.000,15.94,52.47,42.20,51.47,14.33,49.49,38.43,52.65,1.78,3.33,3.91,9.96,9.96,3.15,8.06,7.67
41.125,15.40,51.45,41.49,50.69,14.01,48.24,37.88,52.65,7.53,3.42,8.02,4.26,7.53,11.56,5.10,5.14
41.250,15.12,51.22,40.55,49.51,13.87,47.76,37.02,51.96,6.82,8.24,17.26,6.69,6.47,22.66,8.20,4.48
41.375,15.04,51.14,40.39,48.04,13.55,47.84,36.71,50.98,3.15,7.18,18.55,10.19,5.54,22.30,7.75,6.38
41.500,14.97,50.59,41.25,46.86,13.19,47.76,37.80,50.20,5.90,8.24,7.80,19.70,5.59,6.16,17.79,7.89
41.625,14.80,49.33,41.96,45.98,12.98,46.90,38.51,49.41,4.70,5.23,12.66,21.42,5.23,15.67,21.02,8.20
41.750,14.72,48.24,42.12,45.78,12.91,46.12,38.75,48.63,9.08,12.53,18.59,14.39,4.30,21.77,15.10,6.52
41.875,14.90,48.16,42.51,45.88,13.16,46.20,39.14,48.43,4.13,3.91,18.90,14.12,4.52,18.55,13.95,6.91
42.000,15.40,48.55,42.90,46.08,13.62,46.82,39.69,48.92,14.03,18.37,21.20,11.69,7.62,18.50,10.36,9.57
42.125,15.72,49.02,43.22,46.57,13.94,47.14,39.53,49.41,3.42,3.73,18.77,5.94,7.75,18.68,4.44,9.35
42.250,15.83,48.86,42.98,46.86,13.94,46.90,38.51,48.92,6.74,10.14,14.48,2.31,8.46,13.81,1.92,7.62
42.375,15.94,48.94,43.22,47.25,13.87,46.75,38.27,49.12,3.11,6.87,11.82,3.33,5.81,8.24,6.38,7.44
42.500,16.26,49.25,44.31,48.43,13.76,47.06,39.22,50.29,3.82,4.57,8.06,10.19,7.31,6.43,13.64,10.10
42.625,16.65,50.27,46.12,50.10,13.87,48.31,41.18,51.96,5.06,7.75,15.58,15.14,9.92,14.39,15.45,17.04
42.750,16.76,50.98,47.69,51.27,13.94,49.10,42.98,53.33,4.13,6.03,12.49,16.60,17.26,11.03,17.26,26.51
42.875,16.65,51.14,48.86,51.57,13.73,49.73,44.94,54.02,3.02,2.22,6.74,18.68,20.62,2.67,22.79,30.04
43.000,16.51,51.06,49.18,51.86,13.55,49.73,46.51,54.71,5.50,3.95,5.85,12.44,21.42,2.98,18.59,31.73
43.125,16.47,50.75,49.49,52.55,13.62,49.65,47.45,55.69,6.29,6.12,5.45,10.41,21.20,6.96,14.87,30.97
43.250,16.47,50.04,49.80,52.94,13.69,49.25,47.45,56.67,5.67,3.51,7.80,16.69,18.99,11.65,14.48,29.43
43.375,16.40,49.25,49.80,52.55,13.80,48.39,47.29,57.84,7.40,2.80,8.59,15.98,19.47,8.46,9.57,30.40
43.500,16.36,48.63,49.33,51.86,14.01,47.22,46.67,59.12,4.13,4.08,8.64,12.57,18.94,4.70,8.64,29.03
43.625,16.83,48.47,48.94,51.57,14.44,46.51,46.98,60.39,3.95,4.08,10.36,9.70,18.90,4.22,9.12,28.76
43.750,17.50,48.94,48.94,52.45,15.08,46.51,47.53,61.96,12.88,14.96,13.59,9.48,18.06,7.27,6.60,25.75
43.875,18.11,49.65,49.65,54.61,15.65,46.51,48.47,64.51,5.98,8.46,8.77,13.64,14.96,5.01,8.73,19.74
44.000,18.25,49.73,50.12,55.69,15.69,46.20,48.94,65.88,5.19,8.06,7.36,14.79,12.40,1.52,13.02,14.83
44.125,18.29,49.33,50.12,55.69,15.47,45.80,48.94,66.27,2.93,4.52,8.68,10.10,10.27,6.60,7.13,11.96
44.250,18.18,49.02,50.04,55.98,15.26,45.02,49.02,67.55,3.77,3.64,9.88,10.50,8.20,11.42,8.06,10.19
44.375,18.11,47.76,50.12,56.86,15.12,43.61,49.02,69.22,9.70,9.88,8.73,11.25,8.11,9.92,9.57,12.75
44.500,17.90,45.88,49.80,57.25,14.87,41.33,48.78,70.69,4.22,3.68,5.72,12.71,9.79,5.72,11.60,16.95
44.625,17.33,43.69,48.78,56.76,14.51,38.75,47.45,71.08,9.04,10.81,6.12,11.51,9.74,5.10,11.78,18.10
44.750,16.86,42.27,47.53,56.86,14.01,36.71,46.51,71.57,1.92,1.30,7.97,8.64,9.52,6.07,12.18,17.97
44.875,16.47,40.78,46.59,58.24,13.76,35.14,46.20,73.33,11.25,13.64,9.08,3.64,10.67,8.64,8.24,16.42
45.000,16.11,39.29,45.73,59.71,13.37,33.41,45.80,74.51,3.82,4.17,6.43,4.66,17.75,6.21,3.33,23.90
45.125,15.54,37.80,45.25,61.37,12.87,31.92,45.41,75.20,2.18,5.59,6.69,2.84,23.19,5.01,4.92,27.04
45.250,14.97,36.39,45.73,63.43,12.44,30.35,46.27,75.78,7.31,5.45,4.22,5.98,25.71,3.37,11.34,29.29
45.375,14.76,34.98,46.67,65.69,12.41,29.10,47.92,77.35,4.44,7.67,3.02,12.75,24.25,4.83,18.01,26.33
45.500,14.65,33.80,47.37,67.06,12.55,28.47,49.49,79.12,11.20,11.29,3.42,13.46,23.85,3.77,16.78,26.15
45.625,14.55,32.71,47.06,66.86,12.80,28.00,49.73,79.71,4.61,3.77,2.58,8.99,23.41,3.99,7.13,27.39
45.750,14.26,31.06,46.43,65.88,12.87,27.37,49.73,79.51,8.02,8.55,6.07,9.96,19.47,8.06,8.24,22.35
45.875,13.94,29.57,46.43,64.61,12.83,26.59,50.27,79.22,3.51,3.20,6.03,21.69,12.80,9.83,25.49,14.12
46.000,14.05,28.86,47.14,63.92,12.83,26.35,50.82,79.31,3.07,3.51,9.04,26.42,7.36,14.39,33.05,11.20
46.125,14.44,29.02,47.84,63.24,12.94,27.14,51.76,79.41,7.22,11.07,11.51,21.55,8.51,14.26,28.41,16.51
46.250,14.80,29.49,48.47,62.75,13.05,27.84,52.31,78.73,6.16,5.32,5.72,9.43,13.06,6.03,14.52,24.78
46.375,14.97,29.57,49.18,63.63,12.98,27.69,53.33,79.61,6.07,6.96,2.89,9.74,22.30,4.57,9.17,34.03
46.500,15.12,29.57,50.04,65.20,13.26,27.84,54.43,80.49,14.79,6.47,4.08,16.82,25.62,7.62,19.56,33.72
46.625,15.12,30.20,51.29,66.47,14.55,28.94,55.69,80.69,12.80,7.89,12.53,18.32,26.15,16.47,21.07,31.77
46.750,15.08,30.90,52.78,66.96,16.58,30.75,56.39,80.39,41.32,7.18,11.87,18.81,20.31,26.99,17.22,21.29
46.875,14.80,31.29,54.04,67.25,18.43,32.71,56.39,79.71,7.97,6.38,4.48,17.26,15.32,28.54,13.41,13.86
47.000,14.12,31.06,54.20,66.67,19.82,34.43,56.08,78.92,13.02,9.48,13.37,10.94,13.90,19.61,13.41,11.16
47.125,13.90,31.37,53.49,66.47,20.43,35.37,55.53,79.02,6.74,4.79,15.89,12.80,14.79,12.71,12.09,16.07
47.250,13.94,31.37,53.25,67.35,20.64,35.61,55.06,79.71,10.54,13.06,8.90,16.51,14.26,3.99,11.25,20.80
47.375,14.22,31.22,53.49,67.94,20.75,34.98,54.59,79.90,3.29,6.21,5.54,17.75,13.02,5.85,12.97,25.36
47.500,14.22,31.22,53.49,67.84,20.61,34.51,54.43,79.90,4.97,6.87,9.21,15.89,8.06,9.35,11.42,22.26
47.625,14.12,31.69,53.57,67.84,20.32,34.75,54.51,79.41,3.51,4.04,11.96,8.11,6.29,10.58,8.95,19.08
47.750,14.15,32.63,53.80,68.92,20.21,35.53,55.14,79.71,3.33,4.57,15.45,8.81,5.67,12.97,14.17,14.56
47.875,14.22,33.73,54.67,69.71,20.21,36.63,55.69,80.10,6.52,9.48,15.32,13.41,8.15,12.35,15.71,11.56
48.000,14.22,34.82,55.69,69.90,20.25,37.18,56.00,79.61,3.73,3.33,8.64,13.28,12.57,7.18,14.52,12.93
48.125,13.90,34.98,56.08,69.51,19.96,37.10,56.08,78.33,3.07,4.92,3.42,8.73,16.95,3.46,10.85,13.19
48.250,13.83,35.06,55.92,69.41,19.79,37.10,55.92,77.25,2.93,5.06,4.83,3.11,16.29,3.46,4.92,12.04
48.375,13.76,35.76,54.90,68.63,19.75,37.88,54.67,76.67,4.61,7.36,12.18,2.31,12.04,11.56,2.62,9.74
48.500,13.83,36.86,53.96,67.16,19.68,38.90,53.18,76.18,3.55,3.37,16.91,4.79,6.16,14.96,4.75,7.13
48.625,13.83,38.12,52.94,65.88,19.36,39.53,52.00,75.10,4.70,4.52,13.86,5.59,4.61,11.47,4.83,5.63
48.750,13.65,39.06,52.71,65.10,19.04,39.76,51.29,73.33,5.28,6.78,10.36,8.11,4.52,8.95,5.23,4.79
48.875,13.83,40.00,52.78,64.31,19.11,40.08,50.90,71.96,8.68,10.05,7.40,14.08,4.17,8.06,12.57,5.50
49.000,14.44,40.71,52.16,63.73,19.36,40.31,50.04,71.57,12.57,18.01,9.74,11.42,4.35,11.20,9.61,6.29
49.125,14.94,41.02,50.90,63.24,19.68,40.08,49.18,71.08,4.70,7.00,10.27,5.14,4.22,13.11,10.94,5.54
49.250,15.12,40.78,49.88,63.04,19.82,39.61,48.63,70.88,4.44,4.52,12.35,7.53,4.79,13.95,18.63,6.87
49.375,14.94,41.02,49.25,62.65,19.71,39.69,48.94,71.76,5.06,5.45,10.58,9.04,5.32,8.68,19.47,9.83
49.500,14.80,42.12,48.31,61.86,19.68,40.47,48.94,71.96,6.87,8.81,16.33,7.40,7.18,10.45,13.77,17.04
49.625,14.90,43.45,46.67,60.59,19.36,41.33,48.08,71.27,7.09,9.57,22.26,3.33,10.76,16.64,11.07,23.41
49.750,14.97,44.24,45.33,59.61,17.97,41.18,47.22,70.88,6.65,5.06,21.64,4.52,12.62,15.76,6.87,23.54
49.875,14.80,44.47,44.63,59.41,15.65,40.63,46.90,71.18,2.84,5.23,27.83,11.11,12.71,21.60,7.31,20.14
50.000,14.51,44.86,44.08,59.41,13.23,39.92,47.45,72.35,4.30,5.85,26.77,13.46,11.16,21.33,9.52,15.63
50.125,14.44,45.18,44.16,59.80,11.16,39.37,48.08,72.94,4.04,7.58,18.24,7.40,11.29,13.59,5.81,17.00
50.250,14.51,45.18,44.63,60.49,10.16,38.82,48.94,72.75,3.15,6.03,14.03,11.25,12.57,7.84,12.44,20.98
50.375,14.47,45.02,45.25,61.37,10.02,38.51,49.96,73.43,2.98,9.21,15.89,16.16,14.43,10.14,13.59,22.97
50.500,14.51,45.41,45.96,61.86,10.09,38.98,50.90,73.92,9.26,15.76,14.26,9.17,13.64,12.31,6.25,18.59
50.625,14.62,45.80,46.43,61.67,10.30,39.69,52.08,73.53,4.97,10.10,9.35,13.64,10.63,6.60,15.54,11.60
50.750,14.97,46.20,47.22,61.76,10.91,40.39,52.71,72.94,14.61,17.31,14.12,18.15,10.50,10.85,16.69,11.38
50.875,15.29,46.98,48.16,61.57,11.59,41.18,53.02,72.75,7.36,4.57,15.36,13.19,11.29,13.99,10.45,16.33
51.000,15.44,47.22,48.55,61.18,12.05,41.73,53.10,72.84,4.61,8.02,7.44,10.14,14.39,7.93,9.83,22.04
51.125,15.40,47.14,48.63,60.69,12.16,41.88,53.02,72.75,4.75,4.79,7.27,8.37,15.18,7.93,12.66,24.07
51.250,15.65,47.92,48.78,60.00,12.30,42.90,53.10,73.14,6.87,4.48,15.36,10.58,12.09,15.10,12.40,19.03
51.375,16.01,49.49,49.49,59.12,12.55,44.08,53.18,73.63,9.04,8.99,20.49,10.14,11.29,18.32,8.99,17.57
51.500,16.01,50.20,50.04,58.63,12.69,44.71,53.49,73.82,9.39,8.90,15.89,2.98,7.27,13.99,5.54,10.01
51.625,15.79,49.73,50.20,58.14,12.69,44.31,53.65,73.53,4.57,3.68,6.82,7.18,7.22,8.11,10.81,9.88
51.750,15.47,48.86,49.65,57.75,12.55,43.53,53.49,72.94,1.38,2.93,11.25,8.81,5.90,12.44,14.87,6.21
