"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
25.625,7.27,3.82,3.15,9.04,8.20,4.79,7.75,7.53
25.750,3.07,3.99,9.39,6.47,10.85,10.01,8.86,9.12
25.875,6.96,5.32,8.28,3.82,11.78,10.89,8.02,11.69
26.000,4.75,3.73,10.10,6.96,9.66,11.25,7.89,12.57
26.125,6.25,6.43,12.04,13.02,6.91,12.44,10.81,9.04
26.250,3.11,3.46,19.21,9.04,6.29,19.56,8.95,6.91
26.375,12.80,8.59,22.75,12.35,7.13,18.68,9.26,3.82
26.500,4.57,8.55,13.72,12.04,6.74,9.39,8.73,4.30
26.625,5.72,5.41,9.08,6.82,8.86,7.13,7.75,4.44
26.750,2.36,3.99,12.88,4.35,11.16,6.29,6.74,5.90
26.875,3.29,7.05,5.72,8.64,14.87,2.22,6.74,7.62
27.000,2.53,6.25,6.07,10.58,13.15,9.96,11.91,7.05
27.125,4.39,7.71,10.54,12.75,11.34,13.81,10.50,6.29
27.250,7.75,4.88,11.11,15.63,10.01,11.78,8.77,6.21
27.375,5.37,6.16,13.02,11.29,10.10,12.44,8.51,6.87
27.500,3.99,3.82,10.32,12.66,9.88,7.75,8.68,7.13
27.625,4.08,2.31,3.46,8.99,8.02,3.77,7.05,5.85
27.750,7.00,6.07,6.52,9.21,5.94,6.60,7.44,5.06
27.875,5.06,6.21,5.23,14.43,7.44,4.35,9.26,5.54
28.000,3.64,2.93,4.92,16.02,10.32,1.78,10.85,6.69
28.125,4.13,3.42,6.78,10.89,14.17,4.13,8.68,7.80
28.250,4.70,5.72,5.45,9.70,15.05,5.72,9.35,7.62
28.375,3.29,3.37,9.04,16.38,11.07,5.50,13.55,6.03
28.500,4.48,8.68,3.51,11.11,7.75,3.99,6.56,5.76
28.625,4.26,3.91,3.29,12.00,5.81,2.76,12.26,6.60
28.750,7.62,8.37,4.48,5.76,6.74,6.60,7.67,8.11
28.875,4.04,3.95,8.42,12.09,7.84,8.02,5.81,9.17
29.000,7.31,9.88,11.11,10.76,8.59,9.83,6.69,9.35
29.125,3.15,3.91,9.66,9.88,7.58,8.42,6.38,8.11
29.250,2.80,4.92,6.43,10.58,5.90,3.77,3.73,7.80
29.375,5.19,3.73,7.58,6.16,6.29,5.10,2.58,7.22
29.500,2.45,4.97,5.90,5.23,9.04,3.73,5.41,8.28
29.625,3.99,4.75,4.22,8.46,12.57,4.57,5.63,7.97
29.750,3.46,5.23,1.83,5.72,15.67,2.00,3.20,9.30
29.875,7.67,10.36,5.32,6.47,16.38,7.09,3.20,9.26
30.000,4.48,2.89,8.15,10.85,14.39,10.14,1.96,8.33
30.125,7.13,4.22,5.50,11.60,10.72,6.29,4.39,5.94
30.250,3.55,2.22,6.03,14.52,6.91,3.33,4.79,5.06
30.375,4.04,4.30,10.89,13.33,5.85,10.63,1.78,5.81
30.500,1.65,6.12,10.94,8.68,5.06,11.87,4.70,7.67
30.625,3.51,4.52,15.89,11.20,4.39,15.80,9.88,10.19
30.750,5.06,4.75,18.77,10.19,5.45,17.66,10.50,12.40
30.875,5.63,9.35,9.57,5.19,4.97,11.07,8.15,15.32
31.000,4.52,7.27,2.67,6.29,9.12,5.67,10.01,20.05
31.125,4.04,6.60,3.86,16.60,11.73,5.06,12.88,20.18
31.250,4.08,2.53,4.79,22.04,17.40,5.23,16.51,21.02
31.375,3.95,5.54,9.57,12.49,21.64,10.14,10.10,15.23
31.500,4.61,2.45,11.91,12.44,21.60,10.76,9.48,11.38
31.625,4.17,2.14,5.94,14.30,18.10,4.35,8.68,6.52
31.750,3.24,5.19,12.62,12.97,11.60,9.26,10.63,3.99
31.875,6.25,6.87,16.42,7.09,8.15,10.63,10.32,5.01
32.000,3.55,4.35,11.47,11.65,7.05,8.02,4.66,4.66
32.125,8.95,11.47,2.84,12.62,8.06,3.73,4.66,4.04
32.250,6.52,5.41,9.39,5.94,10.23,5.76,3.24,2.98
32.375,7.75,8.20,11.96,6.16,10.58,9.17,6.47,4.22
32.500,2.09,3.55,7.49,10.76,8.51,6.78,5.63,4.83
32.625,4.13,10.27,3.02,5.76,7.62,2.22,3.64,10.14
32.750,2.84,2.71,11.78,6.82,10.14,9.52,9.04,12.53
32.875,2.62,3.68,17.75,11.56,15.05,13.50,9.30,17.44
