"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
27.625,7.44,5.63,16.64,17.26,10.94,18.59,12.44,6.78
27.750,13.59,5.94,18.81,12.44,13.72,22.22,6.65,5.01
27.875,6.56,3.24,10.81,15.14,14.70,22.57,12.18,6.21
28.000,29.29,5.32,6.47,11.07,15.41,22.48,13.11,7.62
28.125,7.00,7.05,12.62,4.08,12.62,21.60,11.34,11.73
28.250,11.78,7.22,14.17,4.26,10.50,13.99,7.53,10.01
28.375,11.56,7.22,12.09,5.41,11.96,6.25,3.82,10.45
28.500,12.71,14.70,14.17,5.28,19.96,13.33,3.82,15.80
28.625,11.69,11.73,13.02,14.34,23.72,12.49,7.71,20.40
28.750,13.19,12.44,3.02,26.29,23.54,5.63,16.29,21.73
28.875,3.60,7.44,12.35,26.90,19.21,12.53,21.73,17.09
29.000,6.03,15.71,18.63,17.88,17.84,18.19,14.43,14.21
29.125,13.72,14.26,15.63,14.65,20.14,18.01,5.19,13.86
29.250,9.30,3.91,9.96,9.92,24.60,13.02,5.90,16.47
29.375,10.27,14.43,4.13,3.91,25.44,7.97,10.72,16.20
29.500,9.30,8.42,7.53,4.88,19.65,14.70,10.89,13.72
29.625,10.05,9.92,15.63,2.53,12.13,19.47,9.66,9.61
29.750,4.61,6.12,17.66,5.19,11.91,18.81,6.69,12.80
29.875,4.52,8.64,13.90,11.56,16.91,15.45,11.91,16.95
30.000,7.80,6.03,10.01,22.04,20.00,9.39,25.14,20.00
30.125,4.22,4.17,5.28,26.15,16.11,2.53,30.88,16.73
30.250,7.31,10.14,10.23,16.42,14.12,7.80,19.92,15.01
30.375,9.66,9.52,18.63,6.07,15.49,17.40,9.57,12.71
30.500,9.83,10.98,18.37,4.17,21.20,19.61,11.42,9.66
30.625,3.86,6.91,7.93,6.56,22.44,9.79,17.26,7.27
30.750,3.02,4.92,4.17,9.26,19.87,6.29,18.72,8.59
30.875,15.36,14.12,10.58,8.24,10.41,8.11,8.33,10.76
31.000,9.61,14.08,16.29,6.60,9.12,12.18,2.71,14.39
31.125,5.19,7.09,14.83,8.15,10.01,11.38,8.59,16.16
31.250,5.67,7.05,12.09,5.63,13.50,9.61,10.76,16.73
31.375,10.67,7.40,11.11,6.43,14.08,9.35,5.37,14.03
31.500,7.44,3.73,8.02,8.81,13.50,7.18,3.20,8.81
31.625,10.32,2.89,5.54,2.98,15.67,4.17,10.45,9.79
31.750,10.19,6.47,12.80,2.31,22.08,8.51,11.25,17.48
31.875,10.45,10.76,13.41,4.08,27.39,10.58,5.10,25.53
32.000,12.88,11.11,6.47,2.98,33.27,8.81,6.52,34.29
32.125,9.88,10.63,4.97,3.55,32.65,7.97,4.13,33.27
32.250,7.09,7.58,6.87,7.05,26.99,11.11,5.67,29.29
32.375,12.93,9.83,6.78,8.20,18.90,9.74,11.11,22.44
32.500,4.57,8.95,3.51,8.68,7.67,5.50,13.77,14.52
32.625,5.98,6.34,11.16,11.87,4.97,11.07,8.37,11.60
