TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
143.375,0.32,0.00,1.25,8.43,0.57,0.00,1.33,9.41,1.25,1.12,1.34,1.07,2.71,1.34,0.90,2.53
143.500,0.32,0.00,0.78,7.45,0.57,0.00,0.86,8.14,1.74,1.43,0.90,1.25,3.11,1.07,0.94,2.80
143.625,0.32,0.00,0.39,6.08,0.61,0.00,0.47,6.57,1.47,1.34,0.85,1.21,3.29,0.85,0.85,2.89
143.750,0.32,0.00,0.08,4.51,0.64,0.00,0.16,4.90,1.47,1.38,1.21,1.56,3.07,0.94,1.12,2.71
143.875,0.32,0.00,0.08,3.43,0.64,0.00,0.08,3.63,1.38,1.21,1.30,2.22,3.07,0.99,1.65,2.84
144.000,0.32,0.00,0.00,2.55,0.64,0.00,0.00,2.84,1.87,1.83,1.21,2.09,2.18,1.25,1.69,2.27
144.125,0.32,0.00,0.08,2.55,0.64,0.00,0.00,2.65,1.47,1.12,1.21,1.65,2.58,1.38,1.34,2.84
144.250,0.32,0.00,0.16,2.65,0.64,0.00,0.00,2.84,1.52,1.52,2.36,1.92,2.18,1.65,2.27,2.62
144.375,0.36,0.08,0.24,2.75,0.64,0.00,0.24,3.24,1.34,1.69,3.02,2.84,2.36,1.78,3.42,3.64
144.500,0.36,0.16,0.39,2.75,0.64,0.00,0.39,3.53,0.99,1.83,2.18,3.82,1.65,1.25,4.08,3.29
144.625,0.43,0.24,0.71,2.94,0.64,0.00,0.55,3.92,1.21,1.87,1.61,3.55,1.65,1.38,3.91,3.77
144.750,0.43,0.24,0.94,3.33,0.61,0.00,0.78,4.41,1.52,2.14,2.00,3.60,2.80,1.61,3.99,4.13
144.875,0.46,0.24,1.10,4.22,0.57,0.16,1.18,5.49,1.74,2.00,2.05,2.84,4.61,1.65,3.15,5.32
145.000,0.50,0.31,1.41,5.49,0.57,0.16,1.49,6.76,1.78,1.69,1.78,1.96,6.47,1.56,2.09,6.52
145.125,0.50,0.47,1.88,6.67,0.57,0.24,1.80,7.94,2.18,1.56,2.31,2.22,8.51,2.09,2.22,8.33
145.250,0.50,0.47,2.20,7.84,0.57,0.31,2.20,9.12,2.27,1.83,2.53,1.92,10.10,2.67,1.74,9.88
145.375,0.53,0.63,2.35,9.02,0.53,0.47,2.51,10.20,1.38,1.47,1.34,1.96,10.32,1.47,2.05,9.92
145.500,0.53,0.71,2.75,10.39,0.53,0.55,2.90,11.47,1.16,1.30,2.00,3.77,11.25,2.00,3.64,10.72
145.625,0.53,0.94,3.22,12.06,0.53,0.71,3.37,13.14,1.43,1.43,2.40,5.23,10.50,2.18,5.50,9.70
145.750,0.53,1.10,3.69,13.82,0.53,0.94,4.08,14.90,2.45,1.47,2.49,3.68,10.19,2.36,4.13,9.48
145.875,0.53,1.18,4.16,15.20,0.50,0.94,4.39,16.27,1.25,1.30,1.96,1.61,8.24,2.00,2.14,7.44
146.000,0.53,1.33,4.39,15.88,0.50,1.02,4.78,16.76,1.56,1.43,1.34,1.34,5.23,1.34,1.47,4.75
146.125,0.50,1.33,4.55,15.98,0.50,1.10,4.94,17.06,2.05,1.52,0.85,1.78,3.20,1.07,1.47,2.93
146.250,0.50,1.33,4.63,15.98,0.53,1.10,4.94,17.06,1.69,1.03,1.47,2.22,1.21,1.34,1.74,1.25
146.375,0.50,1.33,4.71,15.78,0.53,1.10,4.94,16.76,2.14,1.25,1.21,1.92,0.99,0.94,1.69,1.16
146.500,0.50,1.33,4.71,15.69,0.53,1.10,4.94,16.76,1.96,1.25,1.03,1.47,1.30,1.56,1.52,1.65
146.625,0.50,1.33,4.71,15.49,0.53,1.10,4.94,16.76,2.31,1.65,1.52,1.65,1.25,1.92,1.65,1.69
146.750,0.50,1.33,4.71,15.49,0.53,1.10,4.94,16.57,1.25,1.96,1.25,2.09,1.30,1.16,2.09,1.69
146.875,0.50,1.33,4.78,15.59,0.50,1.10,5.18,16.96,1.52,1.16,1.92,2.93,2.45,1.78,3.11,2.31
147.000,0.53,1.41,4.94,16.37,0.50,1.18,5.41,17.75,2.18,3.29,3.07,3.68,3.91,2.84,3.86,3.46
147.125,0.61,1.65,5.18,17.45,0.50,1.33,5.65,18.63,1.92,2.40,2.27,3.77,5.10,2.09,3.55,4.57
147.250,0.61,1.65,5.33,18.14,0.50,1.33,5.88,19.22,3.51,4.22,1.69,3.24,5.81,1.61,2.36,5.14
147.375,0.61,1.88,5.57,18.33,0.53,1.49,5.88,19.31,1.96,1.65,3.55,3.51,5.01,2.89,2.58,4.26
147.500,0.68,1.96,5.57,18.53,0.53,1.57,5.73,19.12,3.42,2.58,3.60,3.29,4.35,2.58,1.83,3.60
147.625,0.68,1.88,5.41,18.73,0.57,1.65,5.57,18.82,2.18,1.30,2.45,2.09,2.76,1.47,1.21,1.87
147.750,0.71,1.88,5.25,18.73,0.61,1.65,5.41,18.33,1.38,1.69,1.92,1.25,2.05,1.34,1.30,1.56
147.875,0.71,2.04,5.18,18.43,0.61,1.65,5.18,17.94,1.78,1.38,1.96,1.61,1.38,1.74,1.43,1.16
148.000,0.71,1.96,4.86,17.75,0.61,1.65,4.86,17.06,2.22,2.58,2.14,1.69,1.12,1.96,1.16,1.56
148.125,0.68,1.88,4.39,16.67,0.61,1.57,4.47,15.88,1.92,1.78,2.18,1.07,1.30,2.18,1.03,1.83
148.250,0.64,1.88,4.16,15.59,0.64,1.49,4.16,14.71,1.69,1.78,1.78,0.77,1.69,2.36,1.16,2.22
148.375,0.64,1.80,3.84,14.41,0.64,1.49,3.76,13.63,1.61,1.21,1.34,0.85,1.65,2.22,1.25,2.40
148.500,0.64,1.65,3.61,13.33,0.64,1.33,3.45,12.55,1.61,1.83,1.12,0.81,1.52,1.61,1.56,2.27
148.625,0.64,1.57,3.22,11.96,0.64,1.25,3.06,11.27,1.38,1.83,1.25,0.72,1.21,1.07,1.61,1.96
148.750,0.64,1.41,2.75,10.20,0.68,1.10,2.51,9.61,1.83,2.36,1.38,0.77,0.94,0.99,1.30,1.34
148.875,0.64,1.25,2.20,8.33,0.71,0.94,1.96,7.75,2.84,1.78,1.61,0.90,1.12,1.16,1.03,1.38
149.000,0.64,1.18,1.96,7.25,0.71,0.86,1.65,6.76,1.69,2.45,2.84,1.87,1.78,2.67,1.69,1.92
149.125,0.68,1.33,2.51,7.75,0.71,1.02,2.20,7.25,2.27,1.25,3.42,5.14,4.88,3.46,5.14,5.06
149.250,0.68,1.65,3.69,9.71,0.71,1.18,3.37,9.31,1.43,1.25,4.79,9.57,8.95,4.57,9.74,9.21
149.375,0.64,2.04,5.18,12.25,0.71,1.57,4.86,11.76,1.43,1.30,4.57,10.94,11.60,4.22,11.20,11.91
149.500,0.64,2.43,6.27,14.90,0.68,1.96,6.12,14.51,1.03,1.21,2.71,5.85,13.41,2.67,6.07,13.81
149.625,0.64,2.51,6.82,17.06,0.68,1.96,6.75,16.67,1.87,1.83,1.43,2.09,10.81,1.92,2.22,11.11
149.750,0.68,2.43,6.90,18.14,0.64,2.04,6.82,17.75,1.65,2.05,1.21,1.16,8.11,1.16,1.21,8.46
149.875,0.68,2.43,6.90,18.43,0.64,1.88,6.82,17.84,1.65,1.38,1.30,1.21,3.86,0.90,1.61,3.95
150.000,0.64,2.35,6.75,18.04,0.71,1.88,6.67,17.35,2.53,2.40,1.43,1.38,1.83,1.21,1.61,1.61
150.125,0.61,2.27,6.59,17.16,0.71,1.88,6.43,16.47,1.96,1.47,1.47,1.21,2.09,1.47,1.56,1.56
150.250,0.57,2.20,6.35,16.08,0.71,1.73,6.12,15.39,2.14,1.87,1.43,1.30,2.36,1.69,1.92,2.05
150.375,0.53,1.96,6.12,15.29,0.71,1.57,6.04,14.80,1.69,1.56,1.21,1.38,2.40,1.30,2.05,2.40
150.500,0.50,1.88,6.04,14.80,0.68,1.57,6.04,14.51,1.52,1.30,0.94,1.07,1.96,0.90,1.38,2.22
150.625,0.39,1.73,5.88,14.51,0.64,1.41,5.96,14.61,1.34,1.65,0.81,0.77,1.87,0.90,0.99,2.00
150.750,0.39,1.57,5.65,14.41,0.64,1.41,5.96,14.80,1.34,1.87,1.07,1.03,1.74,0.90,1.16,1.83
150.875,0.43,1.57,5.65,14.41,0.64,1.41,5.96,15.00,1.83,1.56,1.43,1.12,1.69,1.16,0.85,1.56
151.000,0.43,1.41,5.57,14.22,0.64,1.33,5.96,15.00,2.14,2.00,1.87,0.99,1.56,1.34,1.21,1.52
151.125,0.43,1.41,5.65,14.22,0.64,1.33,6.04,15.10,2.76,1.87,2.31,1.21,1.43,1.96,1.47,1.43
151.250,0.43,1.49,5.65,14.02,0.64,1.33,6.12,15.10,1.78,1.30,2.40,1.47,1.38,2.58,1.43,1.92
151.375,0.36,1.49,5.80,13.92,0.64,1.33,6.20,15.10,3.24,1.38,2.18,2.18,1.34,2.67,2.49,2.09
151.500,0.36,1.49,5.80,13.82,0.71,1.41,6.43,15.10,1.92,1.12,1.56,2.49,1.43,1.96,2.93,2.58
151.625,0.36,1.49,5.88,13.73,0.71,1.41,6.43,15.29,1.30,1.12,0.85,1.74,1.47,0.94,1.87,2.53
151.750,0.36,1.49,5.88,13.82,0.71,1.41,6.43,15.39,1.61,1.87,1.07,0.99,1.52,1.12,1.03,2.22
151.875,0.36,1.49,5.88,13.92,0.68,1.41,6.43,15.59,1.87,1.92,1.43,1.12,1.61,1.12,1.12,1.87
152.000,0.39,1.41,5.88,14.02,0.68,1.41,6.43,15.69,1.78,2.36,0.99,1.43,1.92,1.03,1.30,1.78
152.125,0.39,1.49,6.04,14.22,0.68,1.33,6.51,15.98,1.78,1.47,0.81,2.09,2.76,0.94,1.96,2.62
152.250,0.39,1.33,5.96,14.41,0.68,1.25,6.43,16.27,1.78,1.38,1.03,5.10,5.10,1.12,5.23,5.06
152.375,0.43,1.02,5.49,14.61,0.64,0.94,6.04,16.57,1.56,1.16,1.69,8.15,9.88,1.47,8.33,10.05
152.500,0.43,0.71,5.10,14.61,0.64,0.71,5.65,16.57,1.65,1.47,1.21,6.69,11.78,0.94,6.82,12.13
152.625,0.43,0.47,4.55,14.41,0.64,0.55,5.02,16.57,1.61,0.94,1.56,3.82,12.97,1.61,3.64,13.59
152.750,0.43,0.39,4.16,14.31,0.64,0.47,4.86,16.37,0.94,1.65,2.76,2.09,9.30,2.31,1.74,9.92
152.875,0.43,0.39,4.16,14.22,0.61,0.47,4.78,16.47,1.21,1.34,2.40,1.03,7.09,1.74,1.47,7.40
153.000,0.39,0.47,4.24,14.22,0.61,0.63,4.86,16.57,1.12,1.52,1.78,1.07,4.26,1.52,1.12,3.99
153.125,0.39,0.47,4.31,14.41,0.61,0.63,4.86,16.67,1.65,1.34,0.90,1.03,3.02,0.99,1.07,2.36
153.250,0.39,0.55,4.39,14.31,0.61,0.63,4.71,16.57,1.61,1.47,1.47,1.78,2.36,1.61,1.30,1.65
153.375,0.39,0.55,4.39,14.31,0.57,0.63,4.71,16.37,1.83,1.61,1.92,1.69,2.00,1.78,1.25,1.74
153.500,0.39,0.55,4.31,14.22,0.57,0.63,4.71,16.37,1.38,1.07,1.56,0.94,1.65,1.12,0.94,1.61
153.625,0.39,0.55,4.31,14.22,0.57,0.63,4.63,16.18,1.61,1.34,0.99,0.77,1.34,0.90,1.03,1.69
153.750,0.39,0.55,4.31,14.22,0.57,0.63,4.55,16.08,1.30,1.25,0.85,1.16,1.61,1.16,1.52,1.78
153.875,0.39,0.55,4.31,14.12,0.57,0.63,4.71,15.98,1.34,2.05,0.94,1.43,1.43,1.34,1.83,1.38
154.000,0.39,0.55,4.47,14.12,0.57,0.55,4.71,15.88,1.65,1.61,0.99,1.69,1.52,0.85,1.83,1.25
154.125,0.39,0.63,4.47,14.02,0.57,0.55,4.71,15.78,1.78,2.40,1.38,1.74,1.34,1.07,1.65,1.07
154.250,0.39,0.55,4.31,14.02,0.57,0.55,4.71,15.78,2.09,1.83,1.47,1.61,1.61,1.16,1.34,1.43
154.375,0.39,0.55,4.31,14.22,0.57,0.47,4.55,15.78,2.45,1.78,0.94,1.56,1.69,0.85,1.16,1.65
154.500,0.39,0.47,4.31,14.22,0.57,0.47,4.55,15.78,1.92,1.25,0.94,1.34,1.65,0.94,1.16,1.56
154.625,0.43,0.47,4.24,14.22,0.57,0.47,4.39,15.59,2.49,1.61,1.25,1.12,1.65,1.21,0.99,1.52
154.750,0.43,0.47,4.24,14.22,0.57,0.39,4.31,15.20,1.56,2.09,1.47,1.07,1.38,1.25,0.99,1.25
154.875,0.43,0.47,4.24,14.12,0.57,0.39,4.31,15.10,1.65,1.25,1.56,1.03,1.30,1.12,1.16,1.25
155.000,0.39,0.47,4.24,14.02,0.57,0.39,4.31,14.80,1.78,1.56,1.25,1.16,1.12,0.94,1.43,1.03
155.125,0.39,0.47,4.24,13.82,0.57,0.39,4.31,14.61,1.16,1.96,1.12,1.16,0.94,1.12,1.43,1.12
155.250,0.39,0.39,4.00,13.33,0.57,0.31,3.92,14.22,2.14,1.61,1.38,1.07,0.85,1.52,1.16,1.16
155.375,0.39,0.47,3.29,11.96,0.57,0.31,3.29,12.75,1.65,2.31,1.69,1.30,0.85,1.69,1.12,1.16
155.500,0.39,0.39,2.27,9.80,0.57,0.24,2.20,10.39,1.74,1.30,2.05,1.74,0.94,1.78,1.34,1.12
155.625,0.39,0.31,1.25,7.16,0.61,0.24,1.25,7.65,1.83,1.52,1.78,1.47,0.99,1.34,1.16,0.99
155.750,0.43,0.31,0.63,4.51,0.64,0.16,0.47,4.90,1.47,2.05,1.12,0.94,0.99,1.03,0.99,0.94
155.875,0.46,0.24,0.16,2.65,0.64,0.08,0.16,2.84,1.61,1.65,1.30,1.21,0.94,0.94,1.38,0.90
156.000,0.46,0.16,0.16,1.67,0.64,0.08,0.08,1.76,1.78,2.05,1.12,1.12,0.85,0.90,1.38,1.03
156.125,0.46,0.08,0.16,1.27,0.64,0.00,0.08,1.37,1.83,1.69,0.85,0.85,0.85,0.90,0.90,1.21
156.250,0.46,0.00,0.00,0.98,0.71,0.00,0.08,1.27,2.58,1.78,1.52,0.85,1.07,1.21,0.99,1.38
156.375,0.46,0.00,0.00,0.98,0.71,0.00,0.08,1.27,1.56,1.47,1.74,0.81,1.16,1.61,1.25,1.47
156.500,0.46,0.00,0.00,0.98,0.71,0.00,0.08,1.37,2.58,1.43,1.52,1.43,1.30,1.69,1.56,1.47
156.625,0.46,0.00,0.00,1.08,0.71,0.00,0.08,1.27,1.12,2.18,1.12,1.92,1.21,1.16,1.52,1.52
156.750,0.46,0.08,0.08,1.08,0.71,0.00,0.16,1.47,2.53,1.69,3.07,2.05,1.69,1.78,1.78,2.05
156.875,0.46,0.47,0.47,1.27,0.68,0.16,0.31,1.57,1.78,4.70,4.39,2.80,2.05,2.76,3.11,2.53
157.000,0.50,0.78,0.63,1.57,0.68,0.31,0.55,2.06,1.52,1.52,4.57,3.68,3.02,2.89,3.99,3.51
157.125,0.53,1.10,0.78,1.96,0.64,0.47,0.63,2.45,1.38,2.62,3.82,3.11,3.33,2.62,3.07,3.82
157.250,0.53,1.25,0.78,2.25,0.64,0.55,0.78,2.84,1.38,1.38,2.18,1.78,3.51,2.00,1.43,3.77
157.375,0.53,1.33,0.86,2.55,0.64,0.55,0.71,2.84,1.47,2.09,1.25,1.30,3.51,1.38,0.94,3.68
157.500,0.53,1.33,0.86,2.65,0.64,0.55,0.86,3.14,1.47,1.56,1.07,1.12,2.98,1.12,0.90,2.84
157.625,0.57,1.33,1.10,3.33,0.64,0.55,0.94,3.63,1.92,2.49,1.38,2.49,4.26,1.16,2.76,4.13
157.750,0.57,1.33,1.73,4.71,0.61,0.55,1.65,5.20,1.87,1.52,2.05,5.54,5.50,1.61,5.98,5.45
157.875,0.57,1.33,2.51,6.96,0.61,0.55,2.51,7.65,1.83,1.96,1.61,6.82,10.58,1.07,7.18,11.03
158.000,0.57,1.33,3.29,9.71,0.61,0.55,3.37,10.49,1.74,1.38,0.90,5.37,11.82,0.94,5.19,12.35
158.125,0.57,1.41,3.92,12.16,0.61,0.55,3.84,13.04,1.74,1.38,0.94,3.15,12.22,1.07,2.71,13.15
158.250,0.53,1.41,4.16,13.82,0.57,0.55,4.08,14.90,1.30,1.21,1.30,1.30,8.77,1.03,1.56,9.30
158.375,0.50,1.41,4.16,14.80,0.57,0.55,4.08,15.98,1.30,1.25,1.12,1.47,5.50,1.07,1.30,6.16
158.500,0.50,1.41,4.16,15.29,0.57,0.55,4.08,16.57,1.25,2.31,1.25,1.52,3.20,1.12,1.21,3.37
158.625,0.50,1.41,4.16,15.49,0.57,0.47,4.08,16.76,2.36,1.65,1.74,2.05,1.56,1.56,1.16,1.47
158.750,0.50,1.41,4.16,15.78,0.53,0.47,4.16,16.96,1.92,2.36,1.56,2.31,2.18,1.78,1.61,1.83
158.875,0.50,1.41,4.24,15.88,0.53,0.55,4.16,17.06,2.14,1.69,1.21,2.27,2.53,1.52,2.05,2.14
159.000,0.50,1.41,4.24,15.98,0.53,0.55,4.16,17.16,1.69,1.07,1.30,1.83,2.67,1.43,1.96,2.49
159.125,0.53,1.41,4.24,16.18,0.53,0.55,4.16,17.35,1.34,1.21,1.43,1.03,2.45,1.34,1.25,2.49
159.250,0.53,1.41,4.24,16.27,0.53,0.55,4.16,17.45,1.38,1.25,1.92,1.16,2.09,1.47,1.07,2.45
159.375,0.53,1.41,4.24,16.37,0.53,0.55,4.08,17.45,2.00,1.96,1.92,1.56,2.18,1.43,1.34,2.76
159.500,0.53,1.41,4.24,16.27,0.50,0.55,4.08,17.45,1.69,1.61,1.43,1.12,1.74,1.21,1.16,2.40
159.625,0.53,1.41,4.24,16.18,0.50,0.63,4.16,17.45,1.83,1.74,0.77,0.85,1.65,1.30,0.99,2.22
159.750,0.57,1.41,4.24,16.18,0.46,0.63,4.16,17.45,1.43,1.47,1.16,0.85,1.16,1.25,1.25,1.65
159.875,0.53,1.25,4.08,16.18,0.46,0.55,4.00,17.25,1.69,1.25,1.21,0.94,0.94,1.12,1.12,1.25
160.000,0.50,0.94,3.84,15.98,0.50,0.39,3.76,17.06,1.65,1.43,1.21,1.12,0.90,1.12,1.07,1.03
160.125,0.46,0.55,3.61,15.78,0.53,0.16,3.61,16.86,1.87,1.56,1.30,0.90,0.94,1.12,1.07,0.94
160.250,0.46,0.31,3.37,15.39,0.53,0.16,3.45,16.37,1.65,1.47,0.99,0.77,0.85,0.94,1.21,0.90
160.375,0.46,0.24,3.29,14.90,0.53,0.00,3.29,15.98,1.52,1.52,0.77,0.77,0.90,0.94,1.12,0.99
160.500,0.46,0.08,3.29,14.80,0.53,0.00,3.29,15.78,1.56,1.38,0.77,0.77,1.12,1.07,0.99,1.07
160.625,0.46,0.08,3.29,14.61,0.53,0.00,3.22,15.49,1.69,1.69,1.03,0.90,1.47,1.07,0.90,1.25
160.750,0.43,0.08,2.98,14.02,0.53,0.00,2.98,15.00,1.78,1.34,1.38,0.85,1.52,1.07,1.07,1.25
160.875,0.43,0.08,2.51,12.55,0.53,0.00,2.35,13.24,2.00,1.38,1.52,0.94,1.34,1.03,1.25,1.21
161.000,0.43,0.00,1.49,10.29,0.57,0.00,1.49,10.88,1.87,1.38,1.30,1.12,1.03,0.99,1.34,1.07
161.125,0.43,0.00,0.71,7.55,0.57,0.00,0.71,8.04,1.83,1.16,1.12,1.43,0.90,0.94,1.65,0.99
161.250,0.43,0.00,0.24,5.29,0.61,0.00,0.16,5.49,1.25,1.61,1.03,1.52,1.03,1.03,1.56,1.16
161.375,0.43,0.00,0.24,3.82,0.61,0.00,0.08,3.92,1.12,1.47,1.07,1.56,1.92,1.16,1.65,2.14
161.500,0.43,0.08,0.94,3.92,0.64,0.00,0.63,4.02,1.30,2.93,2.27,4.39,3.73,2.22,4.48,4.13
161.625,0.46,0.24,1.73,5.00,0.61,0.16,1.65,5.20,1.83,2.22,3.29,7.80,7.71,2.93,7.84,8.06
161.750,0.50,0.31,2.75,6.76,0.61,0.31,2.59,7.06,1.25,1.78,3.02,7.00,9.35,2.62,6.87,9.57
161.875,0.50,0.39,3.29,8.73,0.61,0.39,3.14,8.92,1.61,1.78,2.22,3.77,9.96,1.96,3.60,10.10
162.000,0.50,0.55,3.45,9.80,0.57,0.39,3.45,10.20,1.56,2.05,2.14,1.38,7.44,1.87,1.38,7.22
162.125,0.50,0.55,3.53,10.39,0.57,0.39,3.37,10.69,1.52,1.38,1.92,1.21,4.92,1.56,1.07,4.88
162.250,0.50,0.55,3.53,10.29,0.53,0.39,3.37,10.69,2.45,1.65,1.47,1.07,2.84,1.12,0.94,2.71
162.375,0.46,0.55,3.61,10.10,0.53,0.39,3.45,10.69,1.34,1.43,1.25,1.03,1.34,1.07,1.07,1.43
162.500,0.46,0.55,3.61,10.20,0.57,0.39,3.45,10.69,1.43,1.16,1.43,1.61,1.78,1.47,1.69,1.74
162.625,0.43,0.55,3.84,10.78,0.57,0.39,3.76,11.18,1.34,1.43,1.65,2.67,3.95,2.00,3.07,4.08
162.750,0.43,0.71,4.63,11.86,0.57,0.55,4.55,12.65,1.16,1.07,1.78,5.10,6.12,2.05,5.54,6.43
162.875,0.43,0.71,5.33,13.73,0.57,0.63,5.49,14.71,1.25,1.38,1.56,6.52,8.55,1.83,7.05,9.26
163.000,0.43,0.78,6.04,15.78,0.57,0.63,6.27,16.86,1.30,1.74,1.12,4.70,10.05,1.16,4.88,11.07
163.125,0.46,0.78,6.43,17.45,0.57,0.71,6.67,18.82,1.78,2.05,0.99,2.36,8.86,1.07,2.00,9.83
163.250,0.46,0.86,6.59,18.43,0.53,0.71,6.75,19.80,1.25,1.56,1.30,1.74,7.62,1.21,1.52,8.42
163.375,0.46,0.86,6.67,18.82,0.50,0.71,6.75,20.39,1.61,2.14,1.47,1.38,4.26,1.21,1.52,4.39
163.500,0.46,0.86,6.67,18.92,0.50,0.71,6.82,20.59,1.38,1.96,1.38,1.52,3.20,1.16,1.25,3.02
163.625,0.46,0.86,6.75,19.12,0.50,0.71,6.82,20.49,1.92,2.05,1.78,1.34,2.14,1.47,1.16,1.56
163.750,0.46,0.94,6.75,19.02,0.50,0.71,6.82,20.49,1.78,2.40,2.22,1.38,2.31,2.22,1.61,1.47
163.875,0.46,0.94,6.75,19.12,0.50,0.94,6.98,20.49,2.09,1.56,1.87,2.09,2.53,2.18,2.76,1.78
164.000,0.46,0.94,6.82,19.41,0.50,0.94,7.14,20.78,1.65,1.74,1.52,2.18,3.07,1.69,2.62,2.31
164.125,0.46,0.94,6.82,19.90,0.50,0.94,7.22,21.37,1.43,1.25,1.16,1.78,3.82,1.38,1.38,3.37
164.250,0.50,0.94,6.90,20.29,0.50,0.94,7.22,21.96,2.14,1.56,1.25,1.52,3.99,1.56,0.94,3.68
164.375,0.50,0.94,6.98,20.78,0.50,0.94,7.22,22.25,1.43,1.43,1.69,1.34,4.30,2.00,1.07,4.26
164.500,0.50,0.94,6.75,20.69,0.50,0.94,7.06,22.16,2.00,1.25,2.09,1.12,3.73,2.14,1.34,3.77
164.625,0.50,0.94,6.20,19.80,0.50,0.86,6.43,21.37,1.83,1.30,1.78,1.52,3.20,1.87,1.92,3.29
164.750,0.46,0.86,5.33,18.43,0.53,0.78,5.57,19.90,2.14,1.69,0.99,2.93,2.71,1.34,3.37,2.71
164.875,0.46,0.63,4.63,17.16,0.53,0.71,4.94,18.43,1.87,1.34,1.61,3.20,2.89,1.87,3.46,2.80
165.000,0.39,0.55,4.24,16.67,0.57,0.71,4.55,17.75,2.49,2.53,2.53,3.15,5.32,2.67,3.15,5.28
165.125,0.39,0.63,4.31,17.16,0.57,0.71,4.63,18.14,1.30,1.03,2.62,3.77,9.26,2.71,3.51,8.90
165.250,0.39,0.71,4.71,18.53,0.53,0.78,4.94,19.51,1.96,1.65,1.69,3.86,10.81,1.87,3.64,10.54
165.375,0.39,0.71,4.86,20.10,0.50,0.78,5.02,20.69,1.38,1.47,1.78,2.53,12.88,1.83,2.93,12.66
165.500,0.39,0.78,5.02,21.18,0.50,0.86,5.18,21.86,2.22,2.00,2.67,2.58,9.96,2.76,2.71,10.05
165.625,0.39,0.94,5.33,22.16,0.50,1.02,5.57,22.84,3.64,3.02,2.84,4.22,8.37,2.89,3.60,8.59
165.750,0.43,1.25,5.57,22.55,0.53,1.33,5.49,23.14,2.36,2.00,3.95,4.52,4.48,3.15,4.13,4.35
165.875,0.57,1.80,5.33,22.25,0.61,1.65,5.18,22.55,4.79,4.22,5.10,4.30,3.55,4.39,4.17,3.20
166.000,0.68,2.20,5.02,21.67,0.71,2.04,4.78,21.76,3.51,2.89,5.45,4.13,4.83,5.10,3.95,4.22
166.125,0.78,2.67,4.86,21.27,0.75,2.43,4.39,20.88,2.18,1.96,4.13,4.04,5.45,3.95,3.60,4.88
166.250,0.86,3.06,4.94,21.08,0.89,2.75,4.47,20.39,3.15,3.99,3.51,2.98,5.37,3.42,2.58,5.06
166.375,1.00,3.37,5.49,21.47,1.03,3.14,5.10,20.69,1.87,1.69,4.44,4.66,4.13,4.44,4.52,3.99
166.500,1.28,3.92,6.35,22.75,1.35,3.61,5.88,22.06,8.11,8.28,5.23,8.06,4.39,5.41,7.97,4.70
166.625,1.60,4.24,7.22,24.31,1.57,4.08,6.75,23.73,2.49,3.11,4.66,6.52,5.14,4.79,6.52,5.50
166.750,1.75,4.39,7.76,25.88,1.75,4.31,7.29,25.29,4.04,4.13,2.40,2.45,5.94,2.53,2.45,6.47
166.875,1.82,4.55,8.00,26.76,1.78,4.31,7.45,26.37,2.18,2.14,2.53,3.51,5.98,2.76,3.20,6.47
167.000,1.85,4.63,8.24,27.45,1.82,4.47,7.76,26.96,3.73,3.24,2.67,5.37,5.06,3.11,5.01,5.28
167.125,1.85,4.71,8.63,27.84,1.82,4.63,8.00,27.25,1.69,1.56,2.45,4.92,4.22,3.02,4.66,4.17
167.250,1.85,4.78,8.86,27.94,1.85,4.63,8.08,27.25,2.05,1.16,1.69,2.40,3.64,2.22,2.36,3.33
167.375,1.85,4.78,8.94,27.84,1.85,4.63,8.24,27.06,1.83,2.09,1.16,1.38,3.68,1.52,1.25,3.24
167.500,1.85,4.71,8.94,27.84,1.89,4.63,8.24,27.06,1.43,1.38,1.25,1.78,3.55,1.34,1.61,3.33
167.625,1.85,4.71,9.02,27.84,1.89,4.63,8.16,26.86,1.61,1.30,1.30,1.74,3.33,0.90,1.30,3.15
167.750,1.85,4.71,9.10,28.14,1.89,4.55,8.16,26.76,2.14,1.78,1.78,1.92,3.20,0.94,1.16,2.49
167.875,1.89,4.71,9.18,28.73,1.89,4.55,8.16,26.67,1.74,1.34,1.92,2.36,4.35,0.94,1.38,2.05
168.000,1.89,4.78,9.25,28.82,1.85,4.55,7.92,25.98,1.92,1.56,1.38,1.69,5.01,0.99,1.38,1.38
168.125,1.93,4.86,9.10,28.14,1.89,4.47,7.69,24.61,1.56,1.30,0.77,1.25,5.14,0.90,1.07,1.34
168.250,1.89,4.55,8.71,26.96,1.89,4.47,7.45,22.84,1.43,1.47,1.21,1.56,4.52,0.99,0.94,1.30
168.375,1.85,4.55,8.55,25.78,1.89,4.24,6.98,20.88,1.61,1.43,1.25,2.09,3.29,1.16,0.85,1.30
168.500,1.85,4.47,8.47,25.39,1.89,4.16,6.67,19.41,1.65,1.16,1.34,2.05,2.62,1.56,0.90,1.43
168.625,1.85,4.39,8.47,25.69,1.89,4.08,6.59,18.33,1.69,1.03,0.94,1.83,3.55,1.61,0.99,1.47
168.750,1.82,4.31,8.31,26.37,1.89,4.00,6.35,17.35,2.22,1.16,0.90,1.78,4.66,0.99,1.12,1.47
