TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
22.625,19.08,22.61,16.64,18.90,60.25,21.64,23.01,56.36
22.750,9.08,8.86,15.23,24.29,62.07,30.44,23.15,55.12
22.875,6.47,10.85,8.02,15.27,49.59,26.90,17.04,38.18
23.000,3.20,7.75,14.12,15.36,40.57,22.17,9.52,30.53
23.125,7.22,4.30,17.93,17.53,26.55,25.80,10.05,26.59
23.250,7.22,8.81,13.02,16.02,23.54,19.30,6.07,26.06
23.375,6.52,7.44,6.69,17.93,24.69,7.89,9.26,30.44
23.500,19.08,21.95,10.76,11.96,26.55,10.54,5.63,34.38
23.625,20.31,19.70,16.91,15.10,35.57,12.97,20.05,47.82
23.750,24.65,16.91,18.90,31.86,49.68,12.84,38.45,61.40
23.875,10.98,15.10,16.20,22.66,49.33,11.69,27.88,57.91
24.000,17.13,15.27,20.76,12.80,47.78,19.43,15.14,49.59
24.125,19.92,20.98,23.23,27.66,31.15,24.87,28.67,31.42
24.250,10.54,9.57,19.08,32.21,37.17,21.11,36.55,38.67
24.375,15.58,15.32,14.74,23.32,31.15,13.59,28.05,36.33
24.500,8.95,13.15,13.33,11.16,32.88,10.05,16.16,40.53
24.625,7.58,13.81,17.40,13.72,19.47,14.83,15.18,27.70
24.750,14.96,10.63,20.76,21.51,19.34,19.74,17.17,25.44
24.875,24.78,23.81,22.84,33.41,18.50,19.34,27.30,22.61
25.000,16.82,15.67,24.38,49.99,34.51,12.40,45.83,34.78
25.125,21.24,16.86,16.38,36.68,35.09,6.65,38.01,36.50
25.250,7.53,9.12,5.81,16.64,46.67,7.49,17.57,44.99
25.375,14.92,19.61,11.11,24.43,38.98,14.70,31.15,31.81
25.500,10.67,5.72,17.48,26.46,43.67,16.95,41.63,35.71
25.625,7.31,8.68,15.94,18.63,35.97,15.10,34.51,24.52
25.750,7.36,9.08,12.84,13.46,31.95,10.76,24.29,30.80
25.875,4.70,6.12,13.02,12.31,41.10,10.85,15.01,37.21
