"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
16.625,3.20,3.02,8.81,11.42,16.07,5.23,8.77,19.74
16.750,7.27,7.97,5.45,15.54,17.84,4.52,13.90,19.30
16.875,6.43,8.86,6.96,17.70,28.36,10.50,20.36,32.21
17.000,27.88,14.61,8.33,18.55,27.30,12.53,21.15,28.72
17.125,8.11,21.38,14.34,17.35,31.06,4.97,18.94,34.73
17.250,10.89,5.32,14.61,12.13,24.47,5.14,17.22,26.86
17.375,3.86,3.68,9.12,4.83,38.98,6.03,18.72,40.84
17.500,8.11,8.59,7.31,5.94,40.79,8.06,12.84,37.56
17.625,9.21,10.94,11.60,17.31,58.22,11.82,8.68,46.67
17.750,5.54,5.85,15.10,21.46,50.39,13.81,16.42,37.43
17.875,6.78,10.58,11.82,19.78,57.86,10.23,19.12,41.06
18.000,3.46,2.40,3.82,16.86,50.92,4.48,15.58,40.70
18.125,5.54,5.54,7.05,8.86,42.52,3.42,7.67,35.04
18.250,2.09,2.93,6.60,2.18,29.82,3.91,2.53,29.56
18.375,3.73,2.67,8.37,5.32,15.23,5.32,6.43,14.83
18.500,5.76,6.21,8.24,8.81,11.69,4.52,10.72,12.00
18.625,4.57,6.38,4.70,9.79,14.34,3.55,9.35,10.76
18.750,7.31,5.72,8.20,8.95,17.13,8.24,9.21,16.47
18.875,3.91,10.89,3.11,13.06,21.82,11.82,10.94,20.27
19.000,2.14,17.62,8.37,14.17,25.00,8.51,7.36,26.55
19.125,2.62,7.05,12.66,14.96,27.57,2.80,9.43,25.36
19.250,7.53,9.26,10.63,13.15,38.67,10.10,20.45,35.22
19.375,7.36,7.97,11.82,14.03,39.69,16.60,24.29,34.56
19.500,11.73,9.61,13.72,23.54,48.09,9.17,32.83,43.80
19.625,9.70,9.17,21.15,36.24,39.07,9.04,38.36,44.33
19.750,25.40,18.15,28.81,59.10,30.04,22.79,34.07,40.92
19.875,6.91,11.78,25.31,58.17,16.20,17.93,20.85,33.23
20.000,12.80,7.05,12.88,26.42,12.09,8.15,12.75,18.72
20.125,2.67,5.19,5.90,12.00,11.69,9.66,12.00,14.48
20.250,5.14,2.00,6.96,7.27,18.90,9.66,9.35,16.29
20.375,3.77,3.51,6.78,14.96,20.27,7.05,10.36,20.54
20.500,2.84,4.75,6.78,13.68,30.09,5.06,13.55,28.59
20.625,4.52,3.60,9.52,8.90,23.63,4.04,15.05,24.56
20.750,5.67,7.49,12.35,6.69,21.38,3.82,13.24,22.79
20.875,5.85,7.27,13.02,9.79,13.68,5.54,10.89,14.08
21.000,2.80,4.26,12.88,10.50,13.37,7.09,6.47,12.40
21.125,6.74,6.87,11.73,6.12,14.12,8.20,5.45,12.80
21.250,9.66,8.95,11.38,4.44,11.56,7.49,7.93,11.20
21.375,5.54,3.15,8.73,6.52,10.98,4.61,10.19,14.43
21.500,7.13,5.81,6.38,7.13,7.31,3.60,9.92,12.18
21.625,9.74,7.22,5.23,5.81,7.84,4.44,7.49,15.32
21.750,4.04,4.92,3.64,7.05,7.62,1.83,6.03,12.93
