TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
6.375,48.56,52.31,64.31,71.67,49.02,49.02,68.08,83.92,8.02,10.89,7.89,9.52,8.02,9.43,9.30,14.43
6.500,48.31,52.24,63.84,72.06,48.31,48.31,67.06,83.43,19.83,23.06,11.56,9.30,11.69,14.83,12.80,20.93
6.625,47.91,51.37,64.55,72.65,47.53,47.53,66.75,83.24,13.37,17.79,9.57,9.70,14.39,13.37,14.21,27.35
6.750,47.38,50.43,66.27,73.73,46.59,46.59,67.37,83.04,14.70,18.85,6.25,16.60,13.77,14.96,21.86,28.05
6.875,47.02,49.73,68.00,74.41,46.20,46.20,68.78,82.94,5.59,19.96,6.52,27.61,14.65,17.40,32.08,28.10
7.000,46.74,49.10,69.02,74.41,46.35,46.35,70.20,82.94,15.18,19.87,10.14,27.26,11.03,17.40,29.16,21.69
7.125,46.49,49.02,69.18,74.41,47.29,47.29,70.82,81.96,8.02,10.54,8.81,15.89,18.32,13.06,14.48,20.49
7.250,46.45,49.41,68.55,74.80,48.24,48.24,70.98,81.67,24.60,29.25,5.54,13.11,19.56,9.96,15.71,19.08
7.375,46.10,49.41,67.53,74.80,48.78,48.78,71.53,82.25,17.48,12.31,11.20,17.48,24.43,13.86,25.84,24.83
7.500,45.20,49.33,66.82,74.90,49.02,49.02,72.16,83.14,21.51,21.95,4.92,17.13,19.03,6.16,21.20,24.96
7.625,44.21,49.10,66.51,73.82,49.41,49.41,72.78,83.53,22.92,21.11,3.73,12.66,14.21,5.06,7.80,23.72
7.750,43.46,48.55,66.27,71.76,49.96,49.96,73.49,83.24,6.34,19.39,10.94,17.48,9.96,14.74,20.71,17.31
7.875,43.17,48.39,66.51,70.49,50.04,50.04,74.04,82.65,22.48,20.05,19.21,21.33,8.86,17.79,30.97,14.39
8.000,42.67,48.16,66.82,70.39,49.57,49.57,74.98,83.43,17.66,4.79,20.05,13.19,13.15,10.27,34.82,18.50
8.125,41.75,48.16,66.98,70.39,48.94,48.94,75.37,84.12,22.22,9.21,7.09,8.99,23.06,6.96,24.52,29.82
8.250,40.61,48.00,66.51,70.39,48.24,48.24,74.59,84.12,15.32,10.98,7.09,16.73,28.23,7.93,12.09,34.95
8.375,39.68,47.45,66.35,71.47,47.06,47.06,73.18,85.00,6.78,10.76,4.92,23.99,32.52,5.01,12.09,42.56
8.500,39.04,46.90,66.27,72.65,46.04,46.04,72.00,86.47,11.34,11.47,8.02,21.29,30.00,10.98,10.94,34.16
8.625,39.36,47.14,65.65,72.55,45.33,45.33,69.88,88.04,24.29,15.89,15.41,8.68,25.58,17.75,5.01,27.57
8.750,40.68,47.61,65.33,72.25,45.10,45.10,68.24,87.65,13.99,33.80,15.67,14.17,22.26,15.41,8.95,16.47
8.875,42.42,48.63,65.49,73.04,45.33,45.33,67.29,86.37,20.18,26.55,21.02,23.59,18.99,17.22,20.76,11.29
9.000,43.74,50.59,64.78,74.02,45.96,45.96,66.90,85.88,14.52,23.72,36.59,13.64,20.93,26.59,21.07,18.63
9.125,44.56,53.10,63.69,74.71,47.37,47.37,66.59,85.00,21.46,30.40,37.96,6.82,28.01,26.37,10.63,26.15
9.250,45.10,54.90,63.45,75.59,49.10,49.10,67.22,84.80,14.21,16.60,19.96,23.90,28.63,15.10,23.19,31.64
9.375,45.35,55.69,64.55,76.86,50.27,50.27,68.71,85.39,13.81,12.49,8.11,24.38,33.18,10.67,27.74,38.67
9.500,45.31,56.00,66.12,78.04,50.59,50.59,70.82,86.18,7.09,7.44,8.20,7.75,33.85,8.86,14.17,41.15
9.625,44.99,56.39,67.53,79.31,50.67,50.67,72.55,87.06,10.50,19.74,12.88,7.49,34.25,10.50,15.58,40.17
9.750,45.03,57.41,68.00,80.78,50.35,50.35,73.65,87.75,17.13,14.87,16.02,9.26,30.62,10.50,15.23,33.27
9.875,45.28,57.96,67.37,81.27,50.12,50.12,73.57,87.65,21.20,24.60,14.96,14.92,24.78,12.26,22.53,24.56
10.000,45.60,57.88,66.04,80.69,49.88,49.88,73.02,86.67,27.92,32.88,11.38,17.26,23.23,8.15,29.65,18.68
10.125,46.24,57.49,64.86,80.29,49.73,49.73,72.55,86.27,17.53,22.35,5.72,12.88,24.78,8.77,28.14,14.34
10.250,47.20,57.02,63.61,80.29,49.96,49.96,72.47,86.76,9.57,35.75,6.78,10.63,25.05,19.65,18.99,12.26
10.375,47.77,56.94,63.45,80.78,50.20,50.20,72.63,87.35,6.16,12.57,12.49,6.21,28.94,16.33,10.58,15.71
10.500,47.81,57.10,64.39,81.57,50.35,50.35,72.63,87.35,4.22,23.19,10.54,8.95,27.61,5.54,20.27,18.59
10.625,47.59,56.78,65.33,81.86,49.88,49.88,72.39,86.86,9.48,16.69,9.48,23.68,22.57,3.24,29.43,17.70
10.750,47.20,57.02,66.12,81.96,49.65,49.65,72.55,86.37,8.99,13.68,13.72,18.59,13.90,7.09,21.82,16.95
10.875,46.45,57.65,66.75,82.55,49.88,49.88,72.63,86.08,8.68,14.56,21.42,7.05,7.05,19.78,13.81,15.27
11.000,45.67,58.20,66.98,82.55,50.27,50.27,72.55,86.27,10.50,19.74,25.93,13.77,7.09,23.37,20.00,14.92
11.125,45.42,57.88,66.90,81.37,50.51,50.51,71.76,85.20,8.73,10.01,19.78,20.49,8.02,18.32,15.76,14.30
11.250,45.92,57.33,67.06,80.20,50.82,50.82,71.06,84.51,21.24,23.68,7.00,27.08,9.04,7.40,12.57,14.74
11.375,46.84,57.10,67.92,79.22,51.69,51.69,72.16,84.02,11.38,11.51,9.66,28.50,9.04,11.69,23.15,14.61
11.500,47.49,57.57,68.24,76.96,53.10,53.10,73.73,82.35,3.02,10.19,8.81,21.55,9.30,7.58,27.74,14.21
11.625,47.99,58.04,68.47,75.00,54.75,54.75,75.61,80.69,18.81,18.68,5.41,21.46,10.76,9.39,31.64,10.45
11.750,47.81,57.88,69.10,73.73,56.16,56.16,77.88,79.41,8.59,16.51,14.52,31.90,9.92,20.85,39.47,8.81
11.875,46.99,57.57,69.65,72.65,57.25,57.25,79.76,78.92,15.41,21.82,12.09,32.65,8.95,20.85,33.63,6.12
12.000,46.13,56.47,69.57,70.49,56.71,56.71,80.63,79.12,25.36,7.13,7.00,25.67,7.13,15.10,37.48,5.54
12.125,45.56,53.88,69.02,68.82,55.45,55.45,81.33,78.53,20.18,24.69,7.75,15.36,8.46,12.00,38.09,7.13
12.250,45.70,50.51,68.31,68.43,54.27,54.27,82.35,78.63,21.42,38.14,3.46,5.14,9.96,11.38,16.60,8.42
12.375,46.49,47.76,66.82,67.94,53.41,53.41,82.27,78.14,14.17,19.78,3.37,7.05,10.89,7.89,7.93,9.12
12.500,47.27,46.04,65.18,66.76,52.47,52.47,81.33,77.55,12.00,25.84,7.18,13.33,8.33,2.89,17.09,8.99
12.625,47.56,45.57,64.24,66.57,51.92,51.92,79.92,76.86,11.51,15.63,6.38,18.81,7.40,11.65,13.90,9.52
12.750,47.66,45.80,64.31,66.57,52.55,52.55,79.45,76.86,9.21,9.74,18.24,27.57,19.52,19.25,23.19,21.69
12.875,47.56,46.35,65.33,66.67,53.65,53.65,79.84,76.86,13.06,13.64,21.33,35.44,33.36,21.15,36.72,32.52
13.000,47.17,47.06,66.82,67.35,54.75,54.75,80.47,77.35,6.96,4.44,13.68,27.88,50.48,13.02,31.95,49.81
13.125,46.67,47.06,67.76,68.82,54.75,54.75,80.24,78.04,12.09,10.23,6.74,15.80,57.29,5.81,21.64,57.82
13.250,46.27,46.75,67.92,70.29,53.49,53.49,79.53,78.92,21.42,24.29,3.73,7.05,53.80,5.28,6.69,55.74
13.375,45.74,46.04,68.24,69.71,52.16,52.16,78.59,78.92,15.45,13.41,5.63,13.90,44.24,8.46,5.50,48.00
13.500,45.24,45.10,68.39,69.80,51.06,51.06,77.65,79.22,15.89,16.33,5.32,17.13,30.93,7.13,5.72,36.94
13.625,44.74,44.31,67.76,69.80,50.98,50.98,76.86,79.61,28.63,23.63,7.58,6.87,27.79,12.84,6.16,36.68
13.750,45.28,44.31,66.67,70.10,51.92,51.92,76.31,79.90,10.50,15.80,6.16,6.52,22.04,10.41,12.53,32.79
13.875,46.10,44.24,65.65,69.61,52.55,52.55,75.84,79.22,19.47,46.98,4.35,10.98,15.89,8.86,18.77,25.49
14.000,47.34,44.31,65.57,69.12,52.31,52.31,75.29,79.22,23.10,16.73,14.48,17.31,11.34,7.00,23.63,18.59
14.125,48.34,44.39,66.12,69.22,51.61,51.61,74.82,79.02,17.40,23.10,14.52,25.71,11.65,6.60,26.42,15.63
14.250,48.73,44.71,66.43,70.00,50.90,50.90,74.59,79.02,5.06,11.87,5.32,17.09,14.96,14.03,19.30,16.29
14.375,48.31,45.33,66.43,70.69,51.29,51.29,74.43,78.73,26.90,17.09,17.35,7.80,14.52,21.07,18.85,15.85
14.500,47.49,45.73,66.04,71.18,52.47,52.47,73.49,78.04,13.33,10.10,14.12,21.46,13.33,17.75,17.35,12.44
14.625,46.92,46.04,65.88,71.96,53.41,53.41,72.31,77.65,10.76,13.90,9.48,27.83,11.38,10.36,11.69,11.78
14.750,46.81,46.90,65.10,71.96,53.73,53.73,70.75,77.65,16.51,16.73,20.98,19.70,9.96,16.86,5.32,9.88
14.875,46.95,48.08,63.53,71.18,53.80,53.80,69.41,77.84,10.76,10.05,29.47,11.91,11.51,22.88,11.11,16.42
15.000,47.06,49.25,63.29,71.08,53.88,53.88,68.94,78.24,15.63,22.04,31.73,21.46,10.94,31.59,26.64,20.54
15.125,46.88,50.51,64.24,71.57,54.75,54.75,69.18,78.82,22.79,9.61,19.30,32.74,11.20,25.14,35.93,22.30
15.250,46.38,52.39,65.57,72.06,55.45,55.45,68.78,79.71,9.61,9.96,9.61,28.76,10.76,13.95,31.55,19.83
15.375,45.49,54.04,66.82,71.76,55.61,55.61,68.00,79.90,13.37,21.38,13.72,10.36,10.67,9.35,14.30,12.13
15.500,44.56,55.22,67.76,71.67,55.45,55.45,67.22,79.80,11.73,15.41,10.58,8.95,9.66,8.55,9.30,9.04
15.625,43.64,55.92,68.31,72.35,56.08,56.08,66.67,79.51,11.47,18.37,15.01,19.78,9.04,14.39,14.92,6.60
15.750,43.42,56.31,68.08,72.55,56.63,56.63,66.43,78.73,13.28,20.49,20.76,15.63,10.10,18.81,14.26,9.26
15.875,43.53,55.92,67.53,71.86,56.47,56.47,65.18,76.67,10.36,9.70,22.70,16.42,10.32,18.19,12.13,10.10
16.000,43.49,55.14,66.90,71.67,55.69,55.69,64.08,76.37,18.32,22.97,17.00,26.06,11.73,16.78,15.89,19.12
16.125,43.78,55.06,66.35,71.67,55.84,55.84,63.29,76.37,11.56,13.15,19.47,35.00,22.35,24.91,23.10,31.64
16.250,44.31,56.16,66.82,71.86,57.18,57.18,63.45,76.67,14.12,14.56,20.45,40.84,31.99,22.48,32.96,41.90
16.375,44.35,57.73,67.76,71.86,58.90,58.90,64.16,76.67,6.60,7.71,10.41,27.83,46.76,11.56,25.00,53.84
16.500,44.03,58.82,68.08,72.35,59.53,59.53,64.94,77.55,11.60,20.00,10.94,17.00,48.05,6.52,11.56,46.94
16.625,43.74,60.00,67.29,71.47,59.61,59.61,64.86,77.06,16.82,13.90,17.97,15.05,42.96,12.04,4.92,41.37
16.750,43.46,61.33,66.90,70.69,59.69,59.69,64.31,76.67,6.65,4.17,19.56,14.43,37.34,16.38,3.51,25.44
16.875,42.39,62.20,66.98,70.29,59.53,59.53,63.61,75.49,10.14,4.57,12.44,16.29,25.93,10.27,2.76,16.02
17.000,41.25,62.43,67.37,71.47,59.14,59.14,63.37,75.00,6.43,14.61,12.44,16.11,23.99,11.16,8.95,11.34
17.125,40.53,62.04,66.90,72.84,58.59,58.59,63.14,74.41,12.97,7.97,10.14,15.54,17.09,12.40,21.82,9.74
17.250,40.57,61.33,65.96,73.24,58.20,58.20,62.90,75.20,29.47,33.94,10.27,18.90,11.96,10.23,28.19,13.72
17.375,41.28,60.86,65.49,72.94,57.96,57.96,62.67,75.59,16.29,19.25,21.46,18.63,9.39,13.15,25.71,20.85
17.500,41.96,60.31,65.33,73.14,58.04,58.04,63.29,76.27,23.59,15.71,22.30,15.71,11.16,24.91,35.13,23.37
17.625,42.53,59.92,64.63,74.12,58.04,58.04,64.24,77.45,22.08,27.26,17.44,13.46,13.86,33.14,38.09,23.37
17.750,43.14,59.37,64.31,75.10,57.96,57.96,64.94,77.94,15.41,18.15,14.12,17.97,14.08,27.21,29.69,21.20
17.875,43.49,58.59,64.55,75.88,57.57,57.57,65.18,78.14,28.10,32.48,12.53,23.90,8.51,14.03,17.17,17.84
18.000,43.81,57.33,64.78,77.16,56.94,56.94,64.47,78.53,24.38,32.57,7.71,22.70,10.98,4.75,11.65,19.56
18.125,43.99,56.47,63.84,78.33,56.31,56.31,63.22,79.12,21.29,29.91,13.95,20.85,13.64,4.30,13.24,14.70
18.250,43.74,55.76,61.80,79.31,56.16,56.16,62.12,78.82,32.26,10.94,20.58,19.39,23.90,8.06,14.03,11.82
18.375,43.32,54.90,60.08,80.20,56.55,56.55,61.49,77.45,7.53,19.43,15.98,15.45,23.76,17.62,13.15,7.36
18.500,43.35,54.43,59.29,80.78,57.41,57.41,61.33,76.76,32.43,36.55,12.80,13.86,30.09,16.07,7.67,8.64
18.625,43.35,54.59,58.90,81.27,58.59,58.59,61.65,77.25,32.26,29.16,4.48,7.80,26.11,5.90,11.82,11.91
18.750,43.64,54.82,58.51,81.18,59.69,59.69,62.67,78.04,24.03,26.55,7.71,4.57,25.00,11.69,19.87,16.60
18.875,44.03,54.75,58.27,80.59,60.31,60.31,63.69,79.12,34.60,26.33,6.78,9.88,20.14,10.01,20.89,19.83
19.000,44.35,54.43,58.20,80.20,60.55,60.55,64.71,79.80,10.81,9.88,3.55,11.69,18.55,3.77,9.96,16.60
19.125,44.60,54.43,58.51,79.31,60.78,60.78,65.88,78.14,10.45,17.97,8.81,21.38,14.48,2.49,16.64,11.25
19.250,44.49,54.43,59.22,78.53,60.39,60.39,66.90,76.96,5.76,7.71,17.48,32.88,12.62,13.37,35.40,8.64
19.375,44.24,53.96,59.53,78.53,59.45,59.45,67.22,76.57,14.65,18.37,16.38,29.03,14.34,15.54,32.65,13.02
19.500,44.21,53.02,59.22,78.53,58.35,58.35,66.98,76.08,23.19,18.01,12.71,15.01,21.86,13.24,20.31,15.32
19.625,44.17,52.16,59.29,78.82,57.80,57.80,67.14,74.90,15.89,14.48,14.30,6.74,22.22,15.05,10.23,11.78
19.750,44.21,51.29,60.39,78.82,57.49,57.49,68.55,73.53,14.92,10.05,9.12,19.43,21.55,9.79,19.61,6.69
19.875,44.28,49.96,61.57,79.22,56.39,56.39,70.20,72.75,22.17,17.79,7.80,29.34,17.09,5.23,28.63,6.34
20.000,44.81,49.25,62.67,80.00,55.76,55.76,71.53,73.82,13.33,12.04,14.79,32.88,23.85,9.92,30.44,13.72
20.125,45.56,49.65,63.61,80.69,55.92,55.92,72.08,75.29,32.08,37.43,23.28,33.05,26.37,18.24,26.68,20.14
20.250,45.92,50.35,64.39,80.69,56.71,56.71,72.39,75.69,13.50,10.72,20.71,27.70,27.08,17.75,22.35,23.06
20.375,45.53,51.14,65.10,80.78,57.65,57.65,72.86,75.10,19.30,24.65,6.43,29.03,27.44,10.19,30.09,23.99
20.500,44.63,51.29,66.04,81.76,58.12,58.12,74.12,75.20,9.48,6.56,4.97,27.04,23.28,9.04,31.95,20.71
20.625,43.81,51.69,66.90,82.35,57.57,57.57,74.59,75.69,6.43,6.74,6.07,10.45,26.06,10.27,15.05,23.19
20.750,43.42,52.47,67.69,83.04,56.94,56.94,74.35,76.67,11.96,14.70,20.98,14.34,27.97,21.95,8.86,26.77
20.875,43.24,53.73,68.16,83.82,56.63,56.63,74.20,78.53,20.31,20.27,24.65,28.63,35.48,24.12,23.72,36.33
21.000,42.75,54.43,68.47,85.20,56.63,56.63,74.82,80.20,6.87,3.82,12.88,32.30,50.61,12.57,31.95,53.97
21.125,41.78,54.43,68.55,86.57,56.47,56.47,75.69,80.88,4.26,2.71,6.47,22.22,46.01,7.18,23.06,51.32
21.250,40.96,53.73,68.55,87.16,55.69,55.69,76.55,81.57,15.94,5.63,8.51,10.63,44.46,10.19,9.57,52.87
21.375,40.82,52.78,68.94,87.55,54.90,54.90,77.33,82.45,15.49,17.97,5.59,10.85,23.72,7.40,15.63,35.75
21.500,41.00,52.08,69.65,87.84,53.80,53.80,78.12,83.63,11.25,15.14,9.04,22.13,22.57,7.80,27.88,29.56
21.625,41.00,52.31,70.27,87.75,53.10,53.10,78.20,83.82,13.99,14.03,17.57,20.89,13.95,15.41,23.37,20.98
21.750,40.57,52.63,70.43,87.25,52.31,52.31,77.80,83.33,11.38,11.07,15.23,14.92,13.28,11.78,7.31,14.34
21.875,39.96,52.55,70.43,86.86,51.45,51.45,77.41,82.25,4.66,14.30,5.59,17.88,8.99,4.35,16.86,12.84
22.000,39.25,52.08,70.75,86.27,50.12,50.12,77.57,81.37,2.80,4.83,5.01,18.46,7.58,8.68,27.79,14.70
22.125,38.54,51.06,70.59,85.59,48.94,48.94,77.65,82.25,7.71,11.73,4.13,16.02,5.98,6.56,27.48,16.29
22.250,38.22,49.49,69.10,84.51,48.16,48.16,76.71,83.82,8.02,10.94,3.99,13.81,6.69,4.57,23.32,21.24
22.375,38.47,48.16,67.06,82.75,47.84,47.84,75.76,84.71,24.25,29.91,8.59,5.28,7.67,15.10,15.89,22.39
22.500,38.93,47.37,65.33,80.20,48.08,48.08,74.98,84.51,9.70,11.29,8.68,5.94,10.19,21.91,5.59,19.16
22.625,39.25,47.14,64.94,78.82,49.25,49.25,74.20,83.92,22.79,8.51,8.15,6.65,13.95,16.60,3.55,12.31
22.750,39.29,47.29,65.33,78.24,50.35,50.35,74.20,84.02,15.89,10.54,6.96,16.42,17.44,6.38,12.18,9.52
22.875,39.47,47.29,65.57,78.92,50.67,50.67,74.27,85.29,21.91,22.22,4.57,23.10,19.30,3.77,25.22,14.87
23.000,40.04,47.61,66.20,78.82,50.98,50.98,74.90,85.59,11.91,18.28,6.25,26.68,16.91,7.97,34.03,20.76
23.125,40.18,47.69,67.06,78.33,51.37,51.37,75.61,85.98,21.29,19.39,7.18,28.59,14.43,8.64,31.06,21.51
23.250,39.61,47.22,67.29,77.65,51.37,51.37,76.00,85.98,8.81,8.86,4.35,12.31,11.42,5.63,12.88,15.10
23.375,39.07,46.51,67.29,78.33,50.90,50.90,76.24,86.86,12.75,10.36,13.41,23.85,18.85,12.53,23.99,20.76
23.500,39.11,45.80,67.45,78.92,50.51,50.51,76.47,87.94,17.26,17.70,17.13,38.76,25.31,16.78,39.20,25.93
23.625,39.18,45.41,66.98,79.12,50.51,50.51,76.24,88.43,8.59,7.58,13.33,23.28,39.42,16.42,26.64,43.36
23.750,39.00,44.55,66.20,79.31,49.88,49.88,75.53,88.53,8.46,11.16,7.27,7.40,30.00,15.01,15.76,36.50
23.875,38.54,42.27,64.78,78.63,48.94,48.94,75.06,88.14,8.37,10.76,3.33,2.71,22.48,9.43,15.41,26.86
24.000,38.25,39.76,63.69,77.55,47.29,47.29,73.88,87.06,8.02,15.23,2.45,11.03,10.01,2.89,8.46,15.14
24.125,38.32,37.57,62.82,76.37,45.49,45.49,71.76,85.88,19.39,18.72,4.13,15.27,8.64,6.74,3.42,11.03
24.250,38.89,36.94,62.12,75.78,44.55,44.55,70.04,84.61,11.91,4.30,10.67,15.94,11.73,10.94,8.73,13.86
24.375,39.54,37.41,62.43,75.78,44.63,44.63,69.33,83.04,4.39,9.30,8.64,18.77,17.79,12.57,16.11,12.40
24.500,40.14,38.51,62.98,75.10,45.10,45.10,68.63,81.57,15.67,17.93,6.65,18.19,27.66,8.11,25.44,12.97
24.625,40.78,39.53,63.06,74.90,45.18,45.18,68.00,81.37,20.18,25.89,13.33,12.00,27.52,11.96,23.94,20.09
24.750,41.64,40.00,63.06,75.20,45.02,45.02,67.69,81.67,18.15,15.41,6.78,11.60,24.60,10.67,15.01,22.44
24.875,42.85,40.78,63.69,74.90,45.18,45.18,68.08,81.96,13.59,42.16,17.09,8.24,16.55,7.84,9.35,25.71
25.000,43.99,41.33,64.63,74.12,45.96,45.96,68.55,82.45,13.81,10.58,19.74,17.75,10.85,18.50,16.29,18.15
25.125,44.81,41.96,65.41,73.43,47.22,47.22,69.25,82.75,5.41,14.74,16.07,30.62,8.81,15.41,29.16,12.22
25.250,45.42,43.69,66.90,74.41,49.02,49.02,70.35,81.96,9.30,23.28,19.21,34.42,13.11,14.96,39.69,8.77
25.375,45.49,45.80,69.02,76.27,50.43,50.43,71.61,81.86,13.86,5.94,17.31,28.54,18.28,13.81,34.69,12.00
25.500,45.13,47.37,70.51,78.73,50.59,50.59,72.39,82.06,7.84,11.51,6.69,14.79,25.62,7.36,19.34,20.58
25.625,44.92,47.84,70.67,80.78,50.43,50.43,72.39,82.16,9.70,13.99,10.27,10.58,21.60,7.09,14.08,21.24
25.750,44.71,48.47,70.67,81.96,50.27,50.27,72.47,82.55,21.46,21.29,15.54,15.54,17.17,16.55,17.26,16.51
25.875,44.56,49.02,70.35,81.96,50.20,50.20,72.31,82.75,17.35,18.01,15.45,20.71,15.05,22.48,18.72,12.35
26.000,44.24,49.57,69.80,81.96,50.75,50.75,72.08,83.33,13.41,19.43,10.81,18.01,16.86,14.79,15.67,14.34
26.125,43.67,49.88,68.71,82.06,51.06,51.06,71.06,84.02,26.11,22.48,4.79,9.66,25.67,7.58,9.79,20.23
