"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
78.875,18.47,30.12,44.94,78.14,27.09,41.96,62.04,76.57,6.03,2.93,3.86,3.51,20.23,9.66,4.48,36.02
79.000,17.75,28.16,42.51,75.78,26.60,41.57,59.69,75.59,6.34,4.97,4.22,2.31,10.10,12.00,2.76,19.52
79.125,17.25,26.51,40.31,73.33,26.17,41.33,57.18,73.53,6.96,8.11,2.62,2.84,5.32,5.81,2.84,15.18
79.250,16.90,25.25,39.14,71.86,25.85,41.49,55.76,71.86,6.38,4.57,2.53,5.28,7.09,6.16,3.51,10.36
79.375,16.68,24.47,38.43,71.47,25.49,41.80,55.29,70.98,15.14,7.93,4.44,7.97,10.32,7.75,7.13,11.65
79.500,16.68,23.92,37.73,71.96,25.20,41.96,54.90,71.08,9.43,9.74,2.05,10.63,12.62,6.82,11.11,12.84
79.625,16.72,22.90,36.55,71.76,25.03,42.04,54.20,71.08,8.37,3.99,3.55,9.43,12.57,10.23,9.66,10.54
79.750,16.54,21.96,35.14,70.59,25.10,41.80,53.10,71.18,13.06,9.04,2.27,6.78,11.42,8.59,8.02,8.15
79.875,16.36,21.65,34.51,68.92,25.13,41.80,51.84,71.76,3.60,6.25,1.92,4.70,6.47,5.37,7.80,6.16
80.000,16.22,21.88,34.51,67.25,25.03,41.80,50.59,72.25,13.55,13.02,6.25,6.56,4.30,5.81,7.40,6.91
80.125,16.58,22.59,34.98,65.78,25.24,41.33,49.02,71.86,7.62,9.12,11.03,7.62,2.76,7.18,8.51,8.46
80.250,17.25,23.84,35.69,64.41,25.60,40.94,47.29,71.37,13.33,13.24,11.69,3.95,3.60,8.24,8.37,8.99
80.375,18.29,24.94,37.02,63.63,25.99,40.55,46.12,71.08,6.21,15.67,6.69,5.19,4.92,6.03,10.23,9.70
80.500,19.39,25.88,38.98,63.92,26.13,40.00,45.49,71.18,5.14,8.11,2.09,14.12,6.21,2.45,14.39,9.35
80.625,20.14,26.51,40.78,64.31,26.42,39.69,45.57,70.98,6.56,4.75,5.76,18.68,9.74,4.97,17.13,11.38
80.750,20.21,26.20,41.73,64.22,26.67,39.53,45.73,70.49,5.37,5.37,6.69,15.27,12.00,8.37,17.75,13.68
80.875,19.93,24.71,41.49,64.12,26.67,39.14,45.80,70.39,4.17,7.67,4.26,15.18,17.53,6.52,19.25,15.98
81.000,19.47,22.90,40.71,63.82,26.42,38.51,45.73,70.20,5.19,9.17,8.20,17.53,23.68,9.92,21.77,22.13
81.125,19.47,21.33,39.37,63.73,26.20,38.12,45.25,69.90,10.10,11.96,8.28,13.86,26.15,12.62,20.14,21.29
81.250,20.11,20.08,38.12,63.63,26.27,37.88,44.86,69.80,7.84,12.88,4.66,7.36,26.33,6.65,15.80,20.49
81.375,20.86,19.45,36.24,62.55,26.49,37.33,43.69,69.12,16.64,17.26,6.47,3.55,20.93,4.79,9.74,12.75
81.500,21.39,19.45,34.67,60.49,26.20,34.90,41.73,68.63,10.27,6.96,4.92,6.69,15.71,6.52,4.79,10.85
81.625,21.39,19.37,33.25,58.33,25.31,32.39,39.92,68.14,3.99,6.03,7.05,10.32,10.36,8.81,11.25,13.68
81.750,21.57,19.45,32.00,56.18,24.42,30.20,38.43,67.25,3.29,3.07,7.84,8.46,6.47,9.74,15.23,16.69
81.875,22.32,20.16,31.37,54.22,24.21,28.55,36.63,65.78,18.55,16.51,6.65,5.98,5.90,8.24,10.45,18.19
82.000,23.17,20.86,32.16,53.53,24.81,27.84,35.69,64.31,8.59,5.98,5.76,9.61,7.67,4.83,7.49,16.95
82.125,23.99,21.57,33.57,54.22,25.56,27.29,35.69,63.43,15.80,11.42,4.52,8.51,6.25,2.27,8.02,13.24
82.250,24.39,22.20,34.43,55.00,26.17,26.67,36.00,63.63,9.17,5.72,4.92,5.63,6.69,2.45,5.59,9.61
82.375,24.53,22.82,34.82,54.71,26.52,26.35,35.92,63.14,8.73,3.11,7.09,7.67,4.08,5.23,5.14,4.70
82.500,24.35,23.29,34.59,53.73,26.60,26.35,35.37,62.35,10.50,3.20,8.20,7.22,3.46,9.35,3.91,4.35
82.625,24.10,23.53,34.04,52.65,26.67,26.27,34.20,61.86,12.66,6.29,3.64,6.07,3.24,6.69,2.14,6.60
82.750,23.99,23.84,33.49,51.67,26.63,26.12,33.10,61.76,3.68,12.53,5.41,5.90,3.60,3.99,1.30,7.75
82.875,23.99,24.39,33.10,50.78,26.38,26.27,32.86,61.08,6.38,10.67,10.19,4.88,5.41,10.01,2.22,9.21
83.000,23.96,25.18,32.63,50.49,26.38,26.90,33.25,60.69,6.16,13.41,10.94,4.39,5.10,12.49,8.15,8.77
83.125,23.78,25.18,32.47,50.88,26.42,27.69,34.35,60.29,10.98,9.79,6.43,6.74,6.96,8.51,16.20,8.46
83.250,23.49,24.31,32.78,51.37,26.45,28.08,35.69,59.90,19.34,16.86,2.62,10.01,5.28,4.52,20.85,8.28
83.375,23.32,23.53,33.33,52.06,26.49,28.31,37.10,59.02,12.53,11.34,3.60,11.56,6.29,3.02,16.91,7.22
83.500,23.28,23.22,33.10,52.55,26.60,29.25,38.20,57.84,13.59,13.81,7.75,10.67,5.90,9.52,9.61,6.69
83.625,23.28,23.53,32.24,52.65,26.92,30.43,38.27,56.76,6.12,11.73,10.58,7.18,11.34,13.02,5.37,5.72
83.750,23.24,23.84,31.53,53.63,27.34,31.29,38.12,56.18,11.60,9.66,7.67,7.53,12.97,8.64,6.12,5.54
83.875,23.35,24.00,31.29,54.71,27.52,31.14,37.49,55.98,10.58,6.96,4.92,11.16,16.69,4.57,7.05,6.38
84.000,23.35,23.84,30.98,55.00,27.95,30.27,36.24,54.71,18.06,11.47,6.47,13.99,17.48,4.83,4.04,7.44
84.125,22.96,23.14,30.04,53.92,28.24,28.94,34.20,52.55,6.91,12.26,6.78,14.87,15.32,6.03,3.42,9.08
84.250,22.32,22.27,29.25,53.14,28.34,27.53,32.08,51.18,10.89,5.59,4.30,11.73,11.11,4.88,3.51,13.99
84.375,21.57,21.73,29.10,52.45,27.95,26.59,30.82,51.08,6.78,11.42,6.69,5.06,5.45,2.62,3.64,15.32
84.500,21.21,21.88,29.41,52.45,27.34,26.20,30.67,51.67,11.34,10.81,9.74,5.54,5.85,7.05,4.92,18.81
84.625,21.28,21.96,29.88,53.14,27.09,26.35,31.45,51.67,17.04,18.32,8.28,10.72,5.45,6.69,13.28,14.17
84.750,21.85,22.43,30.51,54.51,27.31,26.43,32.31,51.76,8.46,4.79,3.11,12.40,7.80,2.40,21.42,16.73
84.875,22.28,22.35,30.98,55.69,27.66,26.27,32.63,52.35,7.05,12.66,4.08,6.96,7.31,4.70,15.63,12.22
85.000,22.32,22.27,30.98,56.27,27.66,26.20,32.71,52.65,14.17,9.79,4.57,3.37,9.57,6.38,10.85,12.26
85.125,21.82,21.96,31.06,56.86,27.56,26.43,32.71,52.25,8.90,7.05,3.68,5.50,9.08,8.86,9.61,7.22
85.250,21.43,21.73,31.53,57.45,27.74,26.82,33.02,51.27,14.48,4.88,2.80,12.40,14.87,7.44,9.21,7.97
85.375,21.28,21.49,32.31,58.14,28.02,27.37,33.49,50.29,10.32,3.77,1.16,9.21,17.88,7.97,7.09,7.27
85.500,21.68,21.33,33.18,59.51,28.41,27.45,33.88,49.80,16.07,13.02,1.47,5.10,20.05,6.60,3.11,8.28
85.625,22.21,21.33,34.35,61.27,28.88,27.53,34.43,49.71,13.59,10.23,4.35,10.98,17.35,6.69,8.06,5.37
85.750,22.60,21.73,36.08,62.65,29.27,27.53,35.53,50.10,9.43,4.44,7.13,15.45,12.13,9.35,9.66,5.14
85.875,22.60,21.80,37.73,63.82,29.52,27.29,36.55,51.18,7.18,4.35,6.07,13.50,7.71,7.58,8.15,6.43
86.000,22.28,21.65,39.14,64.80,29.63,26.59,37.49,52.65,13.41,4.61,3.15,7.18,6.60,2.71,11.91,12.09
86.125,21.89,21.57,39.69,65.10,29.52,26.04,37.65,53.63,7.89,7.89,7.22,4.52,9.08,7.84,10.41,13.46
86.250,21.60,21.96,40.31,65.88,29.06,26.04,37.18,54.22,7.18,6.82,10.14,7.00,12.00,12.62,3.77,17.31
86.375,21.68,22.82,40.86,67.25,28.81,26.51,36.39,55.10,10.36,5.67,7.89,10.94,16.42,13.15,8.42,16.33
86.500,21.93,23.61,41.10,68.63,28.70,26.90,35.61,56.76,11.65,12.88,10.05,14.08,16.38,14.92,13.55,16.64
86.625,21.93,24.24,41.80,70.00,28.56,27.45,35.69,58.63,11.03,6.21,14.61,14.12,16.07,18.37,12.35,13.28
86.750,21.78,25.18,43.14,70.98,28.48,28.00,36.55,60.29,7.75,6.78,15.01,6.87,10.67,16.64,4.44,9.39
86.875,22.07,26.20,43.84,71.08,28.38,28.71,37.49,61.57,1.92,5.41,10.94,6.56,9.83,10.81,8.02,8.24
87.000,22.50,27.14,44.31,70.59,28.02,29.65,38.51,62.55,10.98,8.46,4.66,9.66,7.31,5.45,10.41,5.54
87.125,22.92,28.24,44.24,70.88,27.88,30.90,39.22,63.73,4.57,10.50,13.77,5.54,9.88,13.37,6.60,6.25
87.250,23.28,29.33,44.00,71.96,27.70,32.31,40.16,65.49,4.30,12.04,17.04,2.98,10.36,15.89,7.18,7.00
87.375,23.39,30.35,43.76,72.35,27.34,33.41,41.88,66.27,5.14,9.30,13.15,9.35,16.69,9.79,13.72,11.51
87.500,23.42,30.98,43.45,72.35,27.38,34.12,42.98,65.59,8.20,10.85,8.37,14.39,14.12,7.67,17.31,10.54
87.625,23.21,30.67,43.84,72.25,27.38,34.12,43.37,65.00,17.09,15.01,3.46,15.05,12.04,6.38,15.23,10.98
87.750,22.99,30.20,44.31,72.94,27.02,34.12,43.45,65.39,8.59,4.79,3.55,17.62,8.11,5.94,15.32,11.60
87.875,22.92,30.75,45.33,73.92,26.99,34.43,43.76,66.27,17.31,21.07,13.50,22.84,12.53,11.34,22.66,21.15
88.000,23.39,32.31,46.67,74.61,27.95,35.53,44.31,66.96,13.86,6.96,18.06,38.54,14.70,15.76,33.27,25.27
88.125,24.39,34.27,48.71,75.10,29.88,37.33,45.25,67.55,50.79,26.77,15.05,47.29,19.52,23.54,34.07,26.20
88.250,25.85,36.00,50.75,76.57,31.94,39.29,47.14,69.61,22.84,22.04,7.00,55.56,20.31,30.04,42.25,20.67
88.375,27.06,37.33,52.16,77.25,33.30,41.18,49.41,71.76,13.24,18.63,15.14,51.14,36.06,25.36,44.11,29.03
88.500,27.70,38.90,53.41,78.33,33.80,42.67,51.76,74.71,9.30,11.29,19.08,31.50,34.73,18.99,27.21,29.51
88.625,28.66,40.94,54.90,78.53,34.30,44.24,54.35,76.86,25.62,27.70,12.53,39.11,40.39,20.40,23.94,30.13
88.750,29.84,42.82,56.78,78.92,35.15,45.80,56.86,78.82,21.02,21.38,7.97,46.36,29.47,17.93,41.19,21.55
88.875,30.98,44.00,58.51,79.90,36.04,47.45,59.29,80.39,8.90,18.68,12.31,37.56,45.30,11.25,40.13,32.03
89.000,31.69,44.86,59.92,81.37,36.93,49.02,61.65,80.69,16.25,3.46,10.10,18.19,43.58,6.69,18.81,38.49
89.125,32.19,45.02,60.47,82.84,37.54,50.43,62.90,81.27,10.67,10.50,8.59,4.88,46.63,10.89,8.81,47.07
89.250,32.87,44.71,60.24,84.02,37.97,50.98,62.51,81.86,5.41,7.97,7.13,5.59,31.11,7.13,7.71,35.09
89.375,33.37,44.24,59.84,83.92,38.40,50.35,61.73,82.45,11.20,6.78,5.98,4.88,22.44,3.46,5.81,28.01
89.500,33.65,43.92,59.61,83.04,38.65,49.80,61.33,82.25,9.30,14.74,4.22,10.23,15.10,3.46,7.05,15.94
89.625,34.15,44.94,60.47,82.65,38.57,49.96,60.86,81.86,9.88,14.70,13.24,16.91,11.96,11.91,8.77,14.56
89.750,35.04,46.35,61.73,82.06,38.15,50.04,60.47,81.96,3.37,20.40,25.31,30.84,14.17,16.51,7.62,15.71
89.875,35.90,47.69,62.82,82.55,37.79,49.88,60.31,82.55,6.60,9.39,25.00,32.17,17.70,11.96,11.78,19.39
90.000,36.36,48.31,63.92,83.53,37.97,49.57,60.55,83.14,13.24,9.30,15.01,21.51,19.21,4.92,16.91,20.09
90.125,36.68,48.08,64.00,84.31,38.65,49.10,60.63,83.33,14.61,19.03,8.06,13.28,20.31,5.72,17.79,17.00
90.250,37.08,47.84,63.92,84.31,39.22,48.78,60.63,83.24,8.20,6.38,9.39,10.76,14.87,9.79,15.49,12.97
90.375,37.11,47.61,64.16,83.92,39.43,48.47,60.47,83.04,5.67,6.29,10.63,9.70,9.26,9.57,10.01,9.83
90.500,37.18,47.22,64.08,83.63,39.64,48.16,60.16,83.04,12.80,9.35,7.05,10.67,6.29,3.60,10.01,11.47
90.625,37.22,46.98,63.92,83.33,39.71,48.16,60.08,83.24,9.26,4.83,4.08,9.30,5.45,7.67,12.09,13.41
90.750,37.29,47.22,63.06,82.45,39.82,48.63,59.92,83.33,16.82,11.78,10.01,7.49,7.18,11.42,9.48,13.02
90.875,37.36,47.84,61.96,80.39,40.07,49.33,58.98,82.16,7.13,10.89,12.00,9.35,5.28,9.43,6.34,13.19
91.000,38.11,48.00,60.71,78.92,40.25,49.49,57.65,81.08,4.30,11.34,12.80,13.02,6.52,6.78,13.77,10.10
91.125,39.43,47.92,59.69,78.73,40.07,48.63,56.47,80.59,31.81,45.44,19.12,12.09,8.15,10.36,15.98,10.72
91.250,40.64,47.61,58.59,79.71,39.14,46.82,55.37,81.08,3.91,7.49,15.41,16.60,13.19,7.93,15.23,12.49
91.375,41.21,47.22,57.33,79.31,37.79,44.16,53.80,80.98,6.96,13.02,5.06,17.40,19.43,2.80,14.83,22.17
91.500,40.86,46.43,56.24,79.51,36.04,41.33,52.24,81.18,3.55,6.56,5.14,15.85,25.89,2.00,13.46,30.44
91.625,40.29,45.33,55.14,79.41,34.76,39.06,50.51,81.18,5.41,11.73,7.75,10.23,26.77,2.76,7.89,32.26
91.750,39.11,43.53,53.33,79.22,33.44,37.41,48.78,80.78,2.93,3.29,10.54,13.28,29.12,9.83,14.26,32.96
91.875,37.83,41.96,50.75,78.04,31.91,36.39,47.14,80.10,11.29,16.02,13.59,15.71,21.24,13.50,16.91,23.01
92.000,36.79,41.25,48.63,76.67,30.70,35.53,45.65,79.02,9.30,5.06,16.95,18.59,20.45,10.36,7.62,19.61
92.125,36.43,41.41,46.98,75.39,29.63,34.43,43.61,78.63,8.86,12.97,20.40,20.27,13.72,7.58,3.29,13.15
92.250,36.40,42.20,46.98,75.10,28.95,33.80,41.96,77.94,4.97,6.74,19.21,18.37,15.71,10.94,2.62,15.67
92.375,35.97,42.98,48.24,75.20,28.34,33.80,42.27,77.55,5.67,5.14,11.38,11.25,14.21,11.56,5.76,14.12
92.500,35.29,43.53,49.65,75.39,27.70,33.96,43.06,77.06,7.09,5.28,5.37,10.05,14.56,7.84,8.28,12.88
92.625,34.58,43.22,50.12,75.29,27.06,33.88,43.84,76.67,8.95,4.22,2.05,15.27,10.32,3.33,15.41,7.80
92.750,33.48,41.57,49.25,74.12,26.77,32.47,44.31,75.98,7.62,5.01,1.96,12.88,7.62,3.46,19.87,6.78
92.875,31.94,39.29,47.84,73.63,26.77,30.59,44.94,75.29,4.79,3.82,1.96,11.69,7.22,2.76,20.27,8.20
93.000,30.80,37.41,46.04,72.25,26.74,29.65,45.02,74.22,7.00,4.70,10.81,11.87,9.04,7.58,19.08,10.23
93.125,30.05,36.39,44.39,71.47,26.49,29.49,44.55,73.82,8.37,9.43,14.08,12.75,13.28,10.27,17.66,16.02
93.250,29.45,36.39,44.16,71.08,26.10,29.80,44.63,73.92,3.73,7.31,12.49,17.66,18.06,11.60,19.87,18.59
93.375,29.16,36.63,45.65,70.98,26.02,30.20,46.12,74.71,8.33,7.31,12.00,26.73,24.12,12.22,28.14,22.44
93.500,29.59,37.65,47.53,71.96,26.63,31.14,47.84,75.39,17.84,16.82,22.26,24.03,29.78,20.89,26.77,24.83
93.625,30.41,39.45,49.18,73.24,27.56,32.78,49.49,76.27,23.32,23.54,25.67,15.89,38.49,23.23,18.77,34.47
93.750,31.48,41.65,51.29,74.80,28.52,34.59,51.14,77.55,9.35,7.80,17.22,14.83,50.88,13.81,20.80,47.12
93.875,32.37,43.14,53.25,76.47,28.95,35.37,52.78,78.43,17.66,16.25,7.22,6.16,51.54,6.60,8.11,48.36
94.000,32.80,43.22,54.51,79.12,28.95,35.29,54.04,79.90,12.26,16.91,5.72,13.41,44.82,2.71,13.72,43.98
94.125,32.05,42.43,54.82,79.80,28.41,34.82,54.27,79.71,7.89,3.86,7.80,9.43,27.97,7.27,12.18,31.15
94.250,29.98,41.18,54.12,79.41,27.09,34.67,54.20,79.22,7.40,7.67,7.49,2.67,22.53,7.49,8.15,25.40
94.375,27.66,40.00,53.02,79.12,25.38,34.75,54.04,78.82,4.66,4.97,10.01,2.89,19.65,8.02,11.34,20.23
94.500,25.81,39.29,51.76,79.02,24.35,35.29,53.88,78.53,7.67,6.25,12.97,4.75,18.41,12.09,13.37,15.98
94.625,25.28,39.22,50.67,79.12,24.17,36.00,53.57,78.14,9.74,11.65,11.51,6.91,17.48,12.18,11.34,14.43
94.750,25.42,39.14,50.04,79.12,24.63,36.71,53.41,77.45,16.51,14.43,8.33,9.35,21.15,10.45,12.93,15.71
94.875,25.67,38.75,49.57,79.22,25.10,36.55,53.25,77.25,9.30,7.44,6.25,7.93,20.23,7.62,16.42,14.56
95.000,25.56,38.20,49.18,79.22,25.20,35.69,52.71,76.67,10.01,5.14,5.10,8.33,20.80,6.52,18.68,14.34
95.125,24.78,36.94,48.08,79.31,24.85,34.98,52.94,76.47,7.62,2.53,2.84,4.70,14.70,4.30,11.65,9.96
95.250,23.78,35.06,46.51,79.51,24.99,35.37,54.90,77.25,5.45,3.29,1.96,3.37,12.71,8.95,14.52,15.67
95.375,22.96,33.41,44.78,78.63,25.67,36.16,57.57,77.55,25.80,3.64,2.98,3.46,7.84,7.00,41.06,20.18
95.500,22.71,32.00,44.00,77.55,26.77,37.02,60.39,78.24,14.43,9.04,4.44,2.58,5.32,7.53,49.20,26.02
95.625,23.14,32.16,44.86,77.35,27.91,38.35,62.35,78.92,5.94,9.39,6.16,18.85,3.51,22.53,35.13,25.62
95.750,24.03,33.96,46.35,78.14,28.59,40.31,64.00,79.71,9.96,19.92,21.82,42.96,9.08,24.25,18.63,26.55
95.875,25.20,36.86,48.55,80.10,28.81,42.67,65.25,81.18,1.34,13.68,26.99,51.50,16.60,14.48,8.64,28.14
96.000,26.52,39.37,50.59,81.86,28.84,44.31,65.57,82.35,4.66,21.95,13.90,43.36,26.64,9.39,10.72,26.64
96.125,27.49,40.86,52.47,83.53,29.09,45.57,66.12,82.94,8.33,17.17,7.22,20.98,34.60,10.32,16.16,23.72
96.250,28.56,41.10,53.88,84.02,29.38,46.51,67.53,83.92,4.57,15.85,9.88,13.86,40.31,15.41,17.84,19.47
96.375,29.73,41.10,54.82,84.41,29.77,47.61,69.02,83.82,16.78,23.76,9.48,36.72,41.15,14.87,31.37,15.49
96.500,30.87,41.33,55.29,85.49,29.95,48.71,69.33,84.51,12.35,26.95,14.48,40.79,41.90,21.11,42.21,21.55
96.625,31.34,41.02,55.37,85.69,29.88,49.18,69.33,84.71,17.84,11.16,13.28,30.84,44.37,18.85,36.72,31.64
96.750,31.05,39.76,55.45,85.69,29.55,48.63,69.65,84.71,8.99,6.91,7.53,15.32,39.86,9.30,19.43,38.01
96.875,29.91,37.88,54.43,85.49,28.95,47.37,69.10,84.61,15.01,7.27,6.56,9.92,31.81,8.15,12.13,36.59
97.000,28.95,36.39,52.63,84.61,28.27,46.12,67.45,84.12,5.41,11.25,10.10,7.13,13.68,9.57,11.34,22.57
97.125,28.24,36.00,50.98,82.94,27.66,45.25,66.04,82.35,6.69,7.40,11.16,3.15,7.44,7.36,7.22,13.64
97.250,27.74,36.00,50.12,81.96,27.31,44.78,65.49,81.18,9.92,4.66,6.91,8.37,3.07,6.74,6.21,6.12
97.375,27.42,35.37,49.80,81.18,27.59,44.47,65.02,79.80,14.39,5.28,2.84,10.63,6.12,7.71,11.47,5.14
97.500,27.52,34.75,50.04,80.20,28.20,44.16,64.78,78.33,13.77,10.14,4.88,7.44,7.62,6.91,13.19,6.56
97.625,27.74,34.43,50.12,78.73,28.59,44.16,64.55,77.45,10.54,16.38,8.24,4.83,9.66,8.68,13.19,6.52
97.750,27.66,34.27,49.80,76.47,28.95,44.08,64.31,76.67,6.34,7.44,8.28,5.28,6.60,6.82,14.26,7.97
97.875,27.52,34.20,49.18,73.82,29.06,44.00,64.24,75.49,9.43,9.88,4.66,5.59,5.19,4.61,15.45,9.57
98.000,27.56,34.20,48.86,71.47,29.27,43.92,64.24,74.90,7.00,6.29,2.45,9.08,3.29,6.12,16.82,10.14
98.125,28.16,34.51,49.02,70.20,29.77,43.84,64.24,75.49,11.78,18.15,7.58,10.36,4.66,8.37,12.75,12.26
98.250,29.30,35.29,50.04,70.29,30.37,43.53,63.45,75.98,15.76,24.69,10.50,14.52,7.09,8.33,12.26,16.64
98.375,30.66,36.39,52.16,71.27,30.37,42.75,61.49,75.00,5.85,8.95,8.37,15.36,12.13,5.98,8.33,19.96
98.500,31.84,37.65,54.43,72.55,29.55,41.65,59.76,74.41,16.42,23.45,6.29,5.32,23.41,8.28,10.63,25.67
98.625,32.66,39.06,55.84,74.22,28.56,40.71,58.90,74.61,10.41,6.91,10.27,15.63,33.36,10.58,22.75,30.40
98.750,33.19,39.37,55.69,75.59,27.56,39.14,58.12,75.39,6.87,15.27,12.49,28.45,36.72,8.90,22.84,29.78
98.875,33.51,38.51,55.22,76.47,26.81,37.33,57.18,76.37,2.89,13.24,14.34,23.01,38.32,6.69,11.78,30.80
99.000,33.40,36.94,54.43,76.47,26.74,35.69,56.31,76.47,4.83,13.90,11.20,12.88,29.38,6.03,7.75,20.85
99.125,33.08,35.84,53.57,76.27,27.20,35.37,56.63,76.76,7.80,15.94,14.96,19.87,27.52,11.11,15.71,20.05
99.250,32.94,35.53,52.94,75.49,28.06,35.61,57.02,77.55,19.78,16.02,20.54,28.81,23.10,23.45,28.28,13.11
99.375,32.87,36.08,52.94,75.69,28.95,36.00,56.86,77.65,22.22,21.60,21.91,37.96,26.95,25.89,36.94,16.91
99.500,32.37,37.10,53.33,75.78,29.34,36.31,56.63,78.53,8.46,11.69,14.74,37.25,42.30,16.47,35.97,31.99
99.625,31.27,36.86,53.25,75.78,28.98,35.84,56.63,78.53,10.32,8.42,4.44,20.62,41.23,5.90,18.28,37.34
99.750,30.05,35.69,52.08,75.69,28.24,34.67,55.76,78.24,4.35,10.72,6.69,11.91,38.58,4.75,3.15,41.19
99.875,29.55,35.29,50.98,74.61,27.45,33.80,53.65,77.35,6.43,4.30,11.69,14.21,18.41,11.38,5.63,23.10
100.000,29.59,35.92,51.22,73.92,26.95,33.96,52.39,76.37,3.86,8.51,10.58,13.99,13.41,8.15,9.04,17.70
100.125,29.77,36.39,52.24,74.41,26.95,34.43,53.18,75.88,6.69,7.75,4.83,11.07,8.81,4.39,8.81,8.81
100.250,29.95,36.39,53.25,74.80,27.38,35.14,54.43,76.86,14.56,16.42,4.04,10.81,9.08,5.37,13.28,11.07
100.375,30.59,36.55,54.35,75.49,28.24,35.76,55.76,79.02,24.25,23.01,6.91,8.95,6.65,4.13,9.52,13.77
100.500,31.41,37.41,55.76,76.08,29.06,36.78,57.49,81.27,12.66,14.96,7.89,17.97,6.16,7.27,17.93,15.76
100.625,32.51,38.67,57.33,77.06,29.84,38.04,58.98,82.45,20.58,24.74,13.33,36.68,8.46,18.90,38.98,14.92
100.750,33.58,40.31,59.53,78.92,30.41,39.37,60.31,83.82,11.82,11.07,20.31,46.98,17.48,23.28,50.30,19.96
100.875,34.65,42.12,62.04,81.47,31.05,40.94,61.73,85.29,7.84,11.16,18.41,40.04,34.69,21.24,39.47,33.98
101.000,35.61,43.76,64.63,83.73,31.37,42.35,63.22,86.76,8.11,10.14,11.25,21.38,43.53,15.41,18.68,45.17
101.125,36.29,44.78,66.04,85.29,31.69,43.61,63.84,87.55,9.30,7.89,8.28,17.84,54.33,13.68,16.02,61.58
101.250,36.26,45.41,67.45,87.35,31.87,44.39,65.02,87.94,13.99,5.28,11.87,22.35,47.12,13.11,23.19,55.79
101.375,35.69,45.96,68.08,88.33,32.01,45.25,66.12,88.63,7.36,7.09,11.03,16.60,46.41,10.05,16.20,58.75
101.500,35.15,45.73,67.22,88.04,32.09,45.18,66.67,89.80,11.11,9.74,7.40,14.52,32.39,3.60,7.62,39.95
101.625,34.72,45.33,66.35,87.94,32.48,44.63,65.49,90.59,17.44,7.53,8.28,11.82,28.36,4.83,3.37,38.80
101.750,34.51,44.63,66.12,87.94,33.30,44.16,64.63,90.78,7.89,4.88,11.38,16.47,24.74,7.84,8.06,31.77
101.875,34.26,44.31,66.35,87.94,34.69,44.16,64.55,90.78,17.35,12.18,15.58,34.33,22.17,10.58,21.29,30.27
102.000,34.19,44.78,66.75,87.65,36.68,45.02,65.10,90.10,22.92,11.47,14.74,46.54,17.97,14.74,32.96,25.62
102.125,34.76,45.96,67.22,86.96,38.25,45.88,66.35,90.29,14.52,18.90,14.43,39.73,17.00,14.03,31.42,19.30
102.250,35.83,47.61,67.84,85.39,38.86,45.80,66.75,89.31,8.37,25.14,27.97,46.81,23.63,7.44,18.72,13.46
102.375,36.72,48.78,69.02,86.27,38.40,45.18,66.27,87.84,10.50,26.51,23.45,58.48,35.44,7.84,9.04,9.39
102.500,37.08,49.49,69.96,86.27,37.65,44.47,65.02,86.18,13.46,10.36,7.09,43.09,38.71,14.30,7.89,8.55
102.625,36.65,48.86,70.43,86.76,36.83,43.37,63.45,85.88,6.21,8.06,5.94,17.26,40.53,11.73,10.05,17.13
102.750,36.01,48.63,70.20,86.37,36.43,42.35,61.33,85.39,5.63,6.38,8.02,10.98,28.10,6.47,6.91,24.52
102.875,36.47,50.43,71.22,86.47,36.08,41.65,59.53,84.71,8.46,12.35,21.82,21.95,36.41,3.91,4.88,28.72
103.000,37.04,52.47,72.31,87.16,35.97,41.02,59.29,85.00,9.48,18.06,34.82,29.82,43.49,9.57,7.22,31.90
103.125,37.75,54.35,72.86,87.84,36.36,40.47,59.14,85.69,11.56,17.70,28.36,33.01,55.25,11.60,9.43,23.99
103.250,38.43,55.92,73.88,88.82,36.93,40.08,58.51,86.27,8.24,15.41,13.19,26.73,59.63,12.75,8.46,20.98
103.375,38.89,57.02,74.59,90.20,37.25,40.08,57.49,85.39,20.49,19.43,6.34,15.98,49.28,9.04,6.29,12.26
103.500,39.00,57.41,74.27,91.08,37.15,39.69,56.47,84.02,15.76,18.59,5.85,10.27,37.17,5.85,10.27,12.00
103.625,38.68,57.41,73.73,90.39,36.90,38.90,55.06,82.65,18.94,8.81,7.18,16.60,18.68,6.07,15.58,8.90
103.750,37.90,56.94,72.94,88.73,36.33,37.65,54.12,81.76,15.18,9.70,11.11,18.19,10.58,8.42,18.10,7.67
103.875,36.93,55.92,71.53,87.35,35.76,36.47,53.41,80.78,6.38,5.54,10.10,15.67,10.63,8.42,15.67,9.43
104.000,36.22,54.27,69.80,86.37,35.44,34.82,52.55,80.29,8.46,8.51,8.11,11.69,12.66,6.69,10.01,13.59
104.125,36.11,53.10,68.00,85.59,35.37,33.57,51.06,80.00,17.84,22.39,10.23,9.48,14.43,5.37,4.13,15.71
104.250,36.19,53.02,67.69,84.80,35.29,32.71,49.96,78.73,11.25,12.09,14.43,14.96,15.36,8.77,4.48,15.14
