"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
18.000,27.02,32.94,57.73,84.90,38.12,38.12,65.25,90.29,6.82,6.74,10.05,21.51,27.66,23.63,28.59,46.41
18.125,28.56,33.73,57.88,84.90,40.24,40.24,65.88,89.61,29.20,30.80,14.83,22.35,30.40,33.80,33.94,39.11
18.250,30.05,34.35,57.33,84.71,42.12,42.12,65.73,88.63,16.42,15.76,14.12,13.81,39.69,26.59,30.18,43.05
18.375,30.73,34.75,55.69,84.12,43.06,43.06,65.33,87.75,16.47,16.02,8.33,9.74,26.33,11.03,15.63,27.35
18.500,30.80,34.67,54.51,83.04,43.22,43.22,64.78,86.96,6.87,4.52,4.08,10.14,23.06,3.15,8.11,26.20
18.625,30.70,34.12,54.04,82.35,42.59,42.59,64.39,85.49,5.85,9.21,5.67,11.42,12.31,5.54,9.30,13.06
18.750,30.77,33.49,53.96,81.08,41.73,41.73,64.63,83.92,11.73,8.51,8.02,20.80,14.79,6.52,20.36,15.49
18.875,30.55,33.25,54.59,79.51,40.86,40.86,64.78,83.43,12.04,3.86,7.80,25.27,13.81,4.17,26.86,14.87
19.000,30.20,32.71,55.29,79.12,39.76,39.76,64.86,83.43,11.96,6.91,6.82,17.35,17.31,2.00,22.39,24.65
19.125,29.70,32.08,55.84,79.41,38.82,38.82,64.71,83.53,17.57,6.16,6.34,7.09,19.21,5.90,15.80,30.31
19.250,29.55,31.37,55.69,80.00,38.59,38.59,64.94,83.82,5.10,2.49,4.35,4.83,19.39,8.68,8.24,30.66
19.375,29.45,30.67,55.84,80.29,38.90,38.90,64.39,83.92,6.60,6.38,2.84,9.83,16.25,8.51,3.29,29.20
19.500,29.52,30.12,55.84,78.43,39.37,39.37,63.61,82.65,7.36,5.01,5.85,16.91,9.74,7.05,11.07,18.63
19.625,29.77,30.12,55.37,76.57,39.69,39.69,62.75,81.27,10.23,9.04,10.36,15.49,8.59,13.33,15.58,19.52
19.750,29.88,30.90,54.75,75.69,40.08,40.08,62.27,80.10,13.90,10.85,21.64,10.76,12.18,12.66,11.91,16.11
19.875,30.27,32.39,54.67,75.69,40.31,40.31,62.98,80.29,12.71,9.57,28.89,12.18,19.78,5.32,16.33,21.02
20.000,30.84,34.43,55.69,76.76,40.47,40.47,64.39,81.18,8.33,9.70,21.20,12.04,34.16,4.22,29.16,26.06
20.125,31.23,36.31,57.18,77.94,40.94,40.94,65.80,82.06,7.71,1.65,7.05,15.45,43.62,7.22,41.59,26.64
20.250,31.48,37.25,58.82,79.31,42.04,42.04,67.22,82.75,3.20,5.06,10.27,18.72,48.09,13.99,39.73,32.79
20.375,31.48,37.65,59.53,80.20,43.22,43.22,67.69,82.35,9.92,6.29,10.89,19.96,47.78,14.12,28.36,25.58
20.500,30.30,37.73,59.14,80.29,43.45,43.45,67.14,81.67,4.04,9.30,5.59,17.44,37.78,5.81,18.55,32.26
20.625,28.20,37.96,58.27,79.90,43.06,43.06,65.33,80.78,9.17,3.37,8.15,14.08,35.44,8.90,8.46,23.68
20.750,25.38,38.75,57.25,79.71,42.67,42.67,63.37,79.51,2.76,3.68,13.64,13.50,23.37,11.16,6.07,25.98
20.875,22.57,39.61,56.86,80.00,42.43,42.43,61.25,78.24,4.17,2.89,16.86,15.54,21.95,9.79,5.94,15.54
21.000,20.25,39.92,56.00,79.02,41.33,41.33,59.06,77.06,5.76,9.83,15.14,16.55,19.87,7.62,7.89,11.29
21.125,19.04,39.37,54.35,77.65,38.82,38.82,57.33,75.88,6.78,5.06,8.99,9.12,17.35,6.74,11.82,4.26
21.250,17.47,38.27,53.02,76.57,36.00,36.00,56.24,74.61,7.49,10.54,3.07,8.73,16.25,5.63,14.30,3.20
21.375,15.83,37.18,52.71,75.39,33.57,33.57,56.08,74.12,6.43,7.05,5.72,16.33,13.19,3.77,22.04,5.28
21.500,14.55,37.02,53.96,74.61,31.92,31.92,56.08,73.33,4.08,5.23,6.29,19.03,13.86,8.11,28.50,7.58
21.625,13.73,37.18,55.61,75.20,31.84,31.84,57.25,73.63,11.11,6.07,5.06,14.48,11.03,11.16,16.38,9.79
21.750,13.48,37.25,57.33,76.08,32.94,32.94,59.37,75.00,11.87,6.78,6.07,19.34,9.17,5.81,18.41,11.69
21.875,13.33,37.41,58.75,77.55,33.96,33.96,60.63,76.37,10.27,7.80,6.52,25.58,15.10,9.43,35.44,22.70
22.000,13.55,37.33,58.98,79.02,35.22,35.22,61.49,76.86,31.19,7.31,11.11,24.38,33.45,9.21,42.92,35.62
22.125,14.12,37.65,58.75,79.31,37.02,37.02,62.35,76.67,24.25,16.64,12.66,24.12,45.44,11.96,41.28,43.71
22.250,15.65,38.51,59.53,79.31,38.98,38.98,63.22,76.67,18.46,4.35,14.08,29.03,57.02,30.22,31.11,45.92
22.375,18.18,40.00,61.33,79.51,41.41,41.41,64.55,76.76,35.75,46.94,12.57,38.93,46.32,39.55,33.27,31.50
22.500,20.86,41.49,63.22,80.49,43.61,43.61,66.59,76.96,27.66,14.83,6.38,42.38,37.12,26.95,33.14,22.44
22.625,23.14,42.59,64.55,81.67,45.41,45.41,67.92,77.35,23.37,20.27,9.08,22.57,18.63,13.28,17.93,12.00
22.750,24.21,43.06,65.49,82.75,46.20,46.20,68.16,77.84,9.30,8.90,8.55,14.96,9.61,6.91,15.41,12.44
22.875,24.53,42.43,66.12,82.16,45.88,45.88,68.08,78.04,5.01,7.67,5.06,19.30,5.59,5.94,17.53,10.10
23.000,24.63,41.02,67.14,81.27,45.10,45.10,67.53,76.86,2.31,13.99,4.61,21.82,6.47,2.49,15.14,6.69
23.125,24.78,39.53,67.45,80.29,44.55,44.55,66.51,76.47,4.75,8.37,5.81,18.15,8.20,5.10,10.01,4.70
23.250,25.06,38.59,67.29,79.61,44.24,44.24,65.49,76.37,5.45,11.51,13.86,17.53,12.26,7.62,11.69,6.07
23.375,25.74,38.59,67.06,79.02,43.76,43.76,65.02,76.37,7.49,15.89,13.06,18.59,16.55,9.30,14.87,9.79
23.500,26.49,38.98,67.37,78.24,43.61,43.61,64.71,76.37,10.54,7.89,5.76,13.41,22.35,9.83,10.23,13.86
23.625,27.02,39.14,67.53,77.35,43.61,43.61,64.94,76.76,2.05,7.27,3.29,7.22,27.74,11.11,6.78,21.07
23.750,27.31,39.14,68.31,78.04,44.55,44.55,66.51,77.06,7.36,8.20,4.83,12.09,32.65,15.32,18.68,28.94
23.875,27.74,38.82,69.10,78.92,45.57,45.57,68.71,77.55,13.95,12.66,12.04,19.96,38.93,21.77,30.40,39.07
24.000,28.38,38.27,69.73,80.29,46.59,46.59,70.59,78.63,16.51,14.65,12.75,25.80,56.05,18.68,31.50,56.63
24.125,29.13,37.80,70.75,81.96,47.84,47.84,72.24,79.51,4.52,11.38,8.51,27.74,65.12,12.71,26.77,64.63
24.250,29.95,37.73,72.39,83.04,49.10,49.10,74.20,80.98,9.52,5.06,6.29,28.10,68.04,8.68,28.54,65.96
24.375,30.62,37.65,73.73,84.02,49.49,49.49,75.14,82.84,8.51,5.45,3.60,14.39,66.00,10.19,24.56,60.61
24.500,30.94,37.73,74.12,85.59,49.49,49.49,75.29,84.51,16.42,10.94,7.40,8.06,53.53,9.61,24.03,45.04
24.625,31.44,37.88,73.96,86.76,48.94,48.94,75.29,85.88,4.75,13.24,13.81,17.97,55.83,12.66,28.01,47.96
24.750,32.01,38.35,73.73,87.45,48.63,48.63,75.14,86.86,8.33,4.66,12.62,17.13,42.96,14.39,17.26,35.88
24.875,32.66,38.98,73.18,88.24,48.31,48.31,74.43,87.16,7.00,6.25,7.00,13.81,41.99,10.89,4.70,40.75
25.000,33.30,39.29,72.47,88.14,48.08,48.08,73.25,86.67,11.42,18.85,2.18,10.76,29.12,8.99,7.27,27.70
25.125,33.87,38.98,71.61,87.45,47.37,47.37,71.61,85.10,7.40,10.89,3.02,7.89,17.35,8.99,8.55,18.94
25.250,34.01,38.20,70.27,86.57,45.88,45.88,69.88,83.63,7.84,17.70,2.62,6.07,12.31,6.34,11.56,9.57
25.375,33.12,36.94,67.92,85.39,44.08,44.08,68.00,81.57,5.63,11.07,2.40,3.33,11.91,2.98,8.99,5.19
25.500,31.23,35.45,65.10,84.41,41.49,41.49,65.88,80.20,3.55,9.08,5.67,3.68,12.04,6.60,4.97,5.72
25.625,28.81,33.88,62.90,84.12,38.90,38.90,64.39,80.59,7.71,8.99,5.10,7.13,12.84,4.83,7.71,13.46
25.750,26.84,32.39,61.65,84.61,36.55,36.55,63.84,81.47,4.39,11.34,4.44,12.88,15.67,2.58,13.46,21.24
25.875,25.74,31.22,61.65,85.00,35.14,35.14,64.16,82.25,18.94,8.77,3.55,9.74,24.34,4.70,10.27,30.53
26.000,25.74,30.59,62.51,85.78,35.06,35.06,65.49,83.43,11.69,10.32,5.63,15.76,32.39,5.94,13.33,34.64
26.125,25.81,30.67,63.22,87.25,36.24,36.24,66.98,84.31,32.21,16.55,7.75,27.39,42.21,8.06,39.42,33.98
