TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
146.125,2.03,9.10,11.61,24.71,2.39,15.37,15.61,20.10,3.46,2.22,4.26,2.98,3.37,7.36,4.48,10.19
146.250,2.03,9.33,11.84,24.51,2.46,15.84,16.16,21.47,1.74,1.83,4.44,4.66,2.45,5.63,7.22,6.91
146.375,2.03,9.33,11.92,24.31,2.53,16.08,16.94,22.45,1.34,1.25,4.61,6.07,2.00,5.63,10.14,4.57
146.500,1.96,9.10,11.84,24.31,2.57,16.00,17.41,23.04,1.78,1.07,4.66,7.00,3.24,5.94,10.98,3.82
146.625,1.96,8.78,11.45,24.61,2.50,15.61,17.33,23.63,4.39,2.89,3.95,6.52,5.28,5.67,9.35,4.44
146.750,1.93,8.71,10.98,25.10,2.53,15.29,17.10,23.82,1.30,0.90,2.36,4.22,6.91,3.68,6.03,6.03
146.875,2.00,8.78,10.67,24.80,2.53,15.22,17.02,24.02,3.60,2.45,3.02,1.65,8.06,3.02,2.40,7.27
147.000,2.03,9.02,10.51,24.12,2.60,15.61,17.41,24.12,3.07,3.51,4.61,3.24,6.69,5.06,5.23,7.09
147.125,2.07,9.25,10.67,23.24,2.67,15.92,18.35,24.41,2.71,2.89,3.77,3.77,5.85,5.41,5.85,6.52
147.250,2.00,9.33,10.90,22.84,2.75,16.16,19.14,24.90,3.46,3.24,1.65,3.42,3.11,3.29,4.97,5.06
147.375,2.03,9.18,11.06,22.65,2.85,15.92,19.84,25.59,3.55,2.49,2.00,3.68,2.84,3.42,7.18,4.22
147.500,2.00,9.02,11.22,22.84,2.89,15.84,20.16,25.69,5.14,4.26,3.46,3.77,2.36,5.23,6.25,4.04
147.625,2.07,8.94,11.29,22.84,2.92,16.00,20.31,25.20,2.93,1.96,4.17,3.73,2.62,6.29,5.06,3.55
147.750,2.17,8.86,11.29,22.55,2.99,16.00,20.39,25.10,4.17,5.94,3.37,2.62,2.31,5.10,4.92,3.29
147.875,2.28,8.71,11.06,22.25,2.96,15.69,20.31,25.39,1.30,1.96,3.60,1.21,3.15,2.80,4.79,4.57
148.000,2.21,8.55,11.14,21.57,2.99,15.53,20.16,26.18,2.27,4.22,3.86,2.58,3.91,3.46,3.60,5.23
148.125,2.17,8.63,11.29,20.39,2.89,15.29,20.16,26.67,1.61,2.45,2.09,4.57,5.85,3.33,3.55,5.72
148.250,2.10,9.02,11.92,19.02,2.82,15.69,20.31,26.57,2.53,3.02,5.41,5.85,5.98,4.66,3.82,4.48
148.375,2.07,9.73,12.55,18.14,2.71,16.31,20.78,26.37,1.78,3.77,8.28,7.89,5.63,6.69,5.90,3.24
148.500,2.14,10.43,13.18,18.04,2.67,16.78,21.25,26.57,3.86,5.59,5.94,6.65,3.95,6.03,8.11,3.37
148.625,2.17,10.82,13.18,18.33,2.50,16.94,21.41,27.06,1.69,2.00,3.73,3.77,3.07,4.75,8.24,3.77
148.750,2.14,10.82,13.02,18.92,2.50,16.63,21.10,27.75,3.37,2.98,2.84,5.06,3.37,4.26,6.52,5.19
148.875,2.17,10.67,13.02,19.51,2.35,15.37,20.08,27.75,1.92,3.37,2.71,5.72,6.12,1.87,3.33,7.89
149.000,2.17,10.35,13.18,20.00,2.14,14.04,19.22,27.45,1.34,2.80,5.10,7.13,7.09,5.23,3.99,8.81
149.125,2.21,10.12,13.65,20.69,2.07,13.18,18.82,27.35,4.97,2.93,4.66,7.62,7.36,6.82,4.92,9.08
149.250,2.25,10.04,13.96,21.08,2.03,12.71,18.59,26.96,2.98,2.89,5.01,6.34,5.41,7.31,3.33,7.36
149.375,2.25,10.27,14.12,20.88,2.10,12.86,18.04,26.27,3.91,3.99,5.94,6.60,3.42,7.75,3.68,6.25
149.500,2.39,10.51,14.20,20.59,2.25,13.18,17.49,26.47,3.33,1.74,4.39,6.65,2.53,3.86,4.83,5.50
149.625,2.42,10.82,14.35,20.39,2.17,13.41,17.18,26.96,1.38,3.02,3.24,6.07,2.67,3.73,3.77,4.66
149.750,2.50,10.98,14.59,20.20,2.17,13.80,17.18,27.55,2.00,3.11,3.68,5.10,3.91,6.43,2.76,4.79
149.875,2.60,11.14,14.82,20.10,2.17,13.80,17.25,27.75,3.86,3.51,2.62,5.85,4.26,5.14,6.74,5.19
150.000,2.71,11.14,15.37,20.10,2.17,13.65,17.33,27.75,2.00,2.45,2.14,7.13,3.68,3.20,8.99,5.50
150.125,2.75,11.06,15.53,20.29,2.21,13.25,17.18,27.16,3.29,3.11,2.49,5.06,3.68,3.42,6.96,5.01
150.250,2.67,10.98,15.76,20.59,2.14,12.94,16.78,26.47,2.40,1.78,1.07,2.27,3.73,2.14,6.43,5.06
150.375,2.64,10.90,15.61,20.59,2.07,12.78,16.16,25.49,2.45,1.83,3.20,1.47,3.95,2.31,4.70,4.35
150.500,2.60,11.14,15.69,20.49,2.00,12.71,15.76,25.00,2.93,1.92,3.68,3.24,3.91,3.15,1.69,4.70
150.625,2.64,11.29,15.69,20.10,2.03,12.78,15.22,24.80,2.18,2.93,1.78,3.02,3.99,4.30,2.53,4.57
150.750,2.78,11.53,15.76,19.71,2.03,12.94,15.14,25.00,2.89,3.95,2.49,1.78,4.04,5.19,2.45,4.83
150.875,2.85,11.76,15.84,19.51,2.03,13.10,14.98,25.39,2.71,5.10,2.80,2.89,3.46,2.40,1.56,4.57
151.000,2.85,11.84,16.24,19.41,2.17,13.25,14.98,25.20,5.14,5.14,3.86,6.07,3.15,2.76,3.11,3.86
151.125,2.75,11.84,16.71,19.80,2.25,13.41,15.29,24.71,2.89,2.67,2.98,7.31,4.17,3.64,4.79,3.15
151.250,2.71,11.76,16.86,20.29,2.46,13.41,15.37,24.12,2.89,1.83,2.40,5.81,4.57,2.18,5.23,2.80
151.375,2.71,11.37,16.55,20.69,2.46,13.18,15.45,24.22,2.53,1.52,3.15,5.98,5.50,3.02,4.13,2.53
151.500,2.64,10.75,16.31,20.98,2.57,13.02,15.22,24.61,2.58,2.27,4.22,6.03,4.22,3.15,4.92,3.07
151.625,2.53,10.27,16.08,21.18,2.60,12.63,14.98,25.39,4.17,3.24,5.01,5.63,5.32,4.52,5.23,4.92
151.750,2.39,9.65,16.00,21.08,2.71,12.24,14.59,25.78,2.36,2.09,4.13,7.13,4.92,4.75,4.83,5.50
151.875,2.25,9.33,15.84,20.49,2.71,12.08,14.27,25.39,3.77,1.87,2.58,7.31,5.32,1.92,4.04,5.90
152.000,2.14,9.18,15.84,19.51,2.71,12.08,14.20,24.51,1.52,1.78,2.98,5.76,4.26,3.86,1.96,3.95
152.125,2.03,9.02,15.61,18.82,2.67,12.16,14.12,23.43,2.05,1.34,3.24,3.60,3.37,6.03,3.24,3.86
152.250,1.96,8.86,15.06,18.04,2.64,12.08,14.20,22.25,3.33,2.98,2.93,1.25,2.93,3.99,5.63,4.30
152.375,1.93,8.63,14.27,17.84,2.53,11.69,14.27,21.67,2.76,1.30,3.77,1.61,1.87,3.11,6.96,5.06
152.500,1.96,8.55,13.80,18.14,2.46,11.22,14.82,21.57,2.58,2.45,5.72,3.55,1.74,3.24,8.15,5.85
152.625,1.82,8.63,13.73,18.73,2.32,10.75,15.22,21.08,1.25,4.22,7.58,5.23,1.74,3.99,7.93,6.12
152.750,1.82,9.10,13.88,19.12,2.28,10.51,15.45,20.39,3.60,1.87,7.53,4.22,2.49,4.48,4.22,7.18
152.875,1.75,9.41,13.96,19.31,2.21,10.59,15.69,20.29,1.21,1.96,5.41,2.67,3.55,4.97,5.76,8.15
153.000,1.68,9.49,14.04,19.61,2.14,10.59,16.00,21.08,2.49,2.31,3.86,6.74,5.72,4.88,9.08,11.56
153.125,1.71,9.33,13.88,20.00,2.25,10.51,16.24,22.55,4.30,2.62,1.87,6.16,7.13,2.67,6.82,13.02
153.250,1.71,9.49,13.57,20.39,2.42,10.67,16.24,23.92,4.52,3.73,5.41,2.84,7.93,5.19,3.55,13.46
153.375,1.96,9.88,13.65,20.88,2.50,11.29,16.39,25.39,3.11,2.58,7.13,4.52,8.24,7.93,5.90,12.88
153.500,2.10,10.51,14.20,21.86,2.67,12.08,16.86,26.57,2.27,2.31,5.32,5.98,8.11,8.24,5.94,11.56
153.625,2.25,10.98,14.67,22.84,2.85,12.86,17.88,28.04,3.46,2.80,6.43,7.09,9.26,7.22,8.37,11.56
153.750,2.28,11.37,15.06,24.71,2.92,13.25,19.37,29.71,4.17,4.26,7.13,5.76,12.40,7.00,12.31,11.16
153.875,2.25,11.92,15.61,26.67,2.96,13.65,21.02,31.18,1.47,3.11,4.35,5.41,15.27,5.41,14.92,9.88
154.000,2.17,12.24,15.92,28.53,2.92,13.73,22.35,32.55,2.05,2.00,6.52,6.65,17.26,6.29,10.67,9.88
154.125,2.14,12.71,16.31,30.20,2.78,13.80,23.14,33.63,2.71,2.49,8.95,7.93,18.99,7.67,6.82,9.61
154.250,2.07,13.18,16.63,30.88,2.60,13.80,23.61,35.10,2.98,2.49,8.24,10.76,18.10,6.65,11.38,11.16
154.375,2.07,13.49,17.10,31.57,2.64,14.20,24.55,37.45,3.55,2.36,5.63,10.67,17.88,3.95,12.66,13.77
154.500,2.14,13.80,17.57,32.55,2.64,14.20,25.49,39.51,3.73,2.00,2.93,6.47,16.91,1.56,8.86,16.29
154.625,2.14,13.57,18.04,33.92,2.71,14.12,26.12,40.59,1.47,2.40,3.15,4.22,15.94,1.87,6.16,15.49
154.750,2.17,13.33,18.04,35.00,2.71,14.12,26.35,40.88,4.70,2.00,3.86,3.29,13.90,4.22,5.06,13.90
154.875,2.17,13.18,17.88,35.29,2.67,14.04,26.27,40.59,2.31,1.56,4.08,4.13,9.21,4.79,4.75,8.59
155.000,2.39,13.33,17.65,35.29,2.75,14.12,26.51,40.59,3.11,2.71,4.08,4.44,5.45,3.55,4.92,7.18
155.125,2.42,13.25,17.41,35.29,2.85,14.12,26.59,41.08,3.95,2.93,3.15,2.53,3.68,2.18,2.58,6.60
155.250,2.50,13.18,17.25,35.59,3.03,14.04,26.59,41.86,4.22,1.56,2.76,4.75,2.71,1.92,5.19,5.67
155.375,2.53,13.25,17.41,35.88,3.10,14.04,26.59,42.55,2.45,2.09,1.47,4.30,2.98,2.36,4.92,5.06
155.500,2.57,13.57,17.65,36.27,3.14,14.43,26.51,43.14,3.68,2.89,4.83,2.22,3.29,5.41,1.78,2.98
155.625,2.57,13.65,17.73,36.18,3.14,15.06,26.27,43.53,2.98,3.15,6.74,1.47,4.04,8.33,2.05,2.53
155.750,2.57,13.49,17.49,35.69,3.21,15.69,25.80,43.63,1.69,2.45,4.57,2.36,3.77,5.85,1.96,2.31
155.875,2.50,13.02,17.10,35.00,3.35,15.69,25.10,43.53,4.70,3.11,2.31,4.92,3.60,2.18,3.51,2.05
156.000,2.57,12.63,16.71,34.12,3.32,15.53,24.55,42.94,1.56,2.09,3.73,4.30,2.22,3.15,3.77,2.18
156.125,2.53,12.55,16.31,33.14,3.32,15.69,23.84,41.67,2.22,2.58,6.43,5.06,2.49,7.05,5.32,2.09
156.250,2.50,13.02,16.31,32.25,3.24,16.24,23.69,40.20,2.18,2.31,6.21,7.31,2.89,7.40,8.28,3.73
156.375,2.42,13.18,16.71,31.86,3.14,16.63,23.92,38.73,3.64,3.37,3.77,7.71,4.30,6.12,8.64,3.55
156.500,2.35,13.02,16.71,31.47,3.07,16.55,23.84,37.55,4.57,2.71,6.60,6.12,4.39,8.51,5.94,4.52
156.625,2.21,13.02,16.71,31.08,2.99,16.47,23.45,36.37,2.93,4.13,10.45,5.10,3.51,11.03,3.07,3.55
156.750,2.14,13.41,16.78,30.49,2.89,16.78,23.06,34.90,4.17,3.86,9.66,6.56,2.71,10.67,6.56,3.86
156.875,2.03,13.88,17.10,29.02,2.85,17.25,22.59,32.84,2.40,4.13,5.19,7.40,2.31,6.82,6.12,2.98
157.000,2.07,14.20,17.25,26.86,2.85,17.73,21.80,30.88,5.72,4.97,2.22,5.23,3.55,4.75,3.46,3.02
157.125,2.17,14.20,17.10,24.51,2.89,18.04,20.94,29.12,2.67,3.24,5.76,2.31,3.68,7.49,4.04,2.71
157.250,2.17,14.12,16.71,22.35,2.92,18.43,20.39,27.84,5.32,4.97,4.57,4.52,3.33,6.65,3.24,3.02
157.375,2.28,13.96,16.16,20.78,2.99,18.75,19.76,26.18,2.49,2.76,3.91,5.41,2.40,5.50,3.37,3.42
157.500,2.25,13.96,15.76,19.71,2.96,18.90,18.98,24.31,2.05,1.83,6.78,5.81,2.80,4.83,5.90,4.70
157.625,2.21,14.27,15.22,18.43,2.96,19.14,18.27,22.65,1.30,1.96,5.28,4.97,3.77,4.22,6.65,6.60
157.750,2.17,14.82,14.67,17.25,2.85,19.29,17.65,21.96,1.12,1.78,2.27,3.24,6.07,4.66,5.45,6.96
157.875,2.17,14.98,14.20,16.27,2.71,19.45,17.18,21.47,1.43,1.52,6.56,2.58,5.59,6.65,4.61,7.09
158.000,2.17,15.45,13.80,15.69,2.67,19.37,16.94,21.57,2.98,2.49,8.15,2.49,5.50,7.36,4.92,4.48
158.125,2.14,16.00,13.73,15.69,2.53,19.61,16.86,21.47,2.89,0.99,10.01,3.02,3.68,7.93,4.97,3.33
158.250,2.07,16.94,13.80,16.18,2.57,20.16,17.10,20.98,4.08,3.42,11.03,3.20,3.42,9.48,3.37,2.84
158.375,2.00,17.73,13.88,16.57,2.50,20.55,17.18,20.39,1.56,1.83,7.71,3.24,2.71,7.71,3.60,3.07
158.500,1.93,18.27,13.96,16.67,2.50,20.63,17.10,20.00,3.33,0.99,4.83,4.57,2.76,4.88,4.61,3.24
158.625,1.89,18.27,14.43,17.06,2.53,20.24,17.41,20.39,1.38,1.74,3.77,6.60,3.64,3.33,6.38,4.08
158.750,1.89,18.20,15.22,18.04,2.53,19.69,17.88,21.86,2.49,1.65,3.42,7.67,7.84,3.60,8.06,9.08
158.875,1.85,17.96,15.92,19.80,2.50,19.14,18.59,24.12,3.42,4.08,3.73,6.38,9.70,5.10,6.43,12.00
159.000,1.82,17.96,16.47,21.76,2.64,19.06,19.14,26.37,4.57,4.44,3.11,5.19,11.25,6.78,4.79,15.36
159.125,2.00,17.88,16.63,23.04,2.67,19.22,19.45,28.33,3.91,3.42,2.18,5.94,8.46,6.52,5.98,11.91
159.250,2.03,17.65,16.47,23.92,2.78,18.98,19.29,29.51,2.40,2.49,5.19,5.76,5.98,5.63,3.86,9.96
159.375,2.10,17.41,16.16,23.92,2.85,18.51,18.51,29.90,2.18,1.96,5.94,6.56,3.33,5.28,2.45,5.81
159.500,2.03,17.10,15.76,23.63,2.82,17.96,17.73,29.90,2.76,1.61,5.32,6.16,2.45,5.41,2.71,3.33
159.625,2.03,16.86,15.69,23.63,2.78,17.41,17.33,29.90,1.52,2.22,3.55,4.92,3.02,4.04,3.02,1.96
159.750,2.07,16.08,15.06,23.73,2.71,16.71,16.94,29.80,3.07,2.22,2.76,3.60,5.06,2.67,2.45,1.52
159.875,2.00,14.90,14.35,24.02,2.75,15.61,16.31,30.00,3.11,2.18,1.65,3.15,5.76,2.53,3.86,2.40
160.000,1.89,13.88,13.41,24.12,2.71,14.35,15.53,30.20,2.40,2.22,1.30,2.31,6.65,1.34,4.79,3.11
160.125,1.78,12.86,12.63,24.31,2.67,13.25,14.59,30.00,1.16,2.14,2.53,1.34,6.21,2.45,3.37,3.99
160.250,1.64,12.24,12.08,24.61,2.57,12.39,13.88,30.00,2.62,2.09,3.11,2.40,4.61,3.68,1.69,4.08
160.375,1.57,11.69,11.61,25.00,2.50,11.53,13.65,30.10,1.83,2.49,2.71,2.40,3.07,3.11,3.33,4.57
160.500,1.60,11.53,11.53,25.29,2.39,10.98,13.41,30.10,2.45,2.49,4.35,3.60,2.98,4.30,5.50,6.91
160.625,1.75,11.53,12.00,25.98,2.35,10.98,13.80,30.59,3.20,4.44,5.32,5.59,5.28,4.48,4.52,9.35
160.750,1.85,11.76,13.49,27.65,2.46,11.29,15.45,31.96,2.76,3.55,5.01,10.58,9.92,4.61,10.23,15.10
160.875,1.96,12.24,15.61,30.10,2.50,11.76,17.88,34.02,2.45,4.30,6.03,18.55,16.86,6.91,21.91,22.30
161.000,2.10,12.71,17.96,32.65,2.67,12.39,20.55,36.47,3.02,1.07,7.40,16.55,18.37,6.56,20.71,24.29
161.125,2.25,12.78,19.69,35.29,2.75,12.63,22.43,39.02,4.44,4.88,6.16,6.96,18.94,6.52,10.14,25.53
161.250,2.28,12.39,20.31,37.25,2.78,12.63,22.98,41.27,3.55,2.71,4.17,2.18,12.09,7.00,5.01,17.09
161.375,2.32,11.69,20.24,38.53,2.82,12.39,22.75,42.84,5.67,2.67,3.95,2.05,8.37,8.06,5.54,13.28
161.500,2.32,11.06,20.16,39.51,2.89,12.31,22.75,43.73,2.62,2.31,4.75,2.98,4.39,9.04,5.72,6.60
161.625,2.42,10.82,20.31,40.39,2.85,12.55,22.82,44.12,5.59,2.58,4.48,5.28,4.30,7.62,6.25,4.48
161.750,2.50,10.75,20.63,40.78,2.85,13.10,23.14,43.73,2.45,1.65,2.71,7.80,6.25,4.30,6.38,5.54
161.875,2.67,10.98,20.86,40.39,2.89,13.57,23.69,42.94,2.00,2.71,2.49,8.95,7.13,4.22,10.05,7.31
162.000,2.67,11.22,21.10,39.12,2.71,14.20,24.47,41.67,2.00,4.26,4.61,9.43,7.09,7.18,12.93,9.08
162.125,2.67,11.45,21.18,37.75,2.67,14.59,25.18,40.49,1.56,2.62,5.67,7.22,6.16,8.33,10.85,10.14
162.250,2.60,11.61,20.94,36.47,2.50,14.90,25.57,39.61,3.64,4.08,4.30,4.26,5.28,6.65,7.13,10.14
162.375,2.57,11.61,20.94,35.98,2.42,14.82,25.88,39.61,1.65,2.53,2.71,4.04,5.10,4.26,4.83,9.04
162.500,2.57,11.37,20.71,35.78,2.42,14.75,26.12,40.39,3.33,3.99,2.27,3.82,3.73,3.51,3.15,6.43
162.625,2.53,10.98,20.39,35.49,2.39,14.51,26.12,41.18,1.74,1.47,2.84,4.48,3.77,3.60,1.30,4.57
162.750,2.57,10.82,20.16,35.20,2.35,14.35,25.96,42.06,1.47,1.34,2.84,4.75,2.62,2.93,1.92,4.75
162.875,2.50,10.75,20.16,34.61,2.35,14.20,25.80,42.35,2.53,1.07,2.76,5.06,2.22,2.84,3.29,3.99
163.000,2.46,10.67,20.24,34.22,2.28,14.04,25.73,42.75,3.86,4.22,1.65,4.17,2.00,1.52,4.17,4.17
163.125,2.57,10.75,20.47,34.22,2.28,13.96,25.73,43.24,4.48,2.45,2.14,4.83,2.62,2.09,6.38,3.86
163.250,2.57,10.82,20.86,34.90,2.35,14.04,26.20,44.22,5.50,4.17,3.73,7.53,5.72,4.35,7.22,6.47
163.375,2.53,11.06,22.12,36.57,2.46,14.35,27.69,45.98,3.82,2.09,4.22,9.74,7.97,4.39,8.86,7.97
163.500,2.53,11.29,23.69,38.43,2.57,14.67,29.49,47.94,2.14,1.65,3.11,14.26,10.36,3.24,15.58,9.88
163.625,2.53,11.22,25.18,40.20,2.67,14.90,31.22,49.61,5.23,3.99,1.21,14.26,10.05,3.55,15.23,9.08
163.750,2.46,10.67,25.33,40.88,2.71,14.67,31.76,50.00,1.96,2.58,2.53,7.75,7.67,3.68,6.87,6.82
163.875,2.35,9.80,23.84,39.51,2.82,14.27,30.35,48.73,2.27,2.05,2.58,2.89,4.66,2.62,2.84,4.48
164.000,2.21,8.86,21.57,36.96,2.89,13.65,27.84,46.27,4.22,2.45,3.42,4.66,1.96,5.06,5.41,2.58
164.125,2.14,8.00,19.69,34.41,2.89,13.18,25.65,43.73,3.73,1.78,4.04,7.05,2.67,8.86,7.62,3.55
164.250,2.00,7.61,18.51,32.16,2.89,13.65,24.24,41.47,3.29,1.69,6.52,8.24,4.04,12.71,6.96,5.67
164.375,2.00,7.69,18.20,30.20,2.99,14.59,23.84,39.90,6.38,4.35,7.84,7.62,6.60,13.19,3.46,8.90
164.500,2.03,8.24,18.67,28.92,2.96,15.45,24.00,38.82,4.13,1.69,6.03,7.49,7.49,9.57,1.52,9.92
164.625,2.00,8.47,19.29,27.94,2.92,15.76,24.00,38.24,3.11,4.30,3.99,6.21,7.75,6.25,3.60,11.82
164.750,1.96,8.55,19.37,27.06,2.89,15.84,24.16,38.63,2.62,2.31,6.21,3.51,6.96,8.73,5.32,12.26
164.875,1.96,8.94,19.22,26.18,2.89,16.16,24.16,39.51,3.11,1.78,6.52,3.86,6.47,9.70,6.29,12.75
165.000,1.96,9.41,19.22,25.69,2.85,16.63,24.00,40.00,3.77,4.30,8.02,8.55,6.34,8.81,8.46,11.78
165.125,2.00,9.88,19.29,25.59,2.96,16.86,23.69,40.00,2.36,2.45,7.71,9.83,6.07,8.37,9.43,8.42
165.250,1.93,10.20,19.61,26.27,2.96,16.86,23.61,39.90,1.74,3.24,4.70,5.76,6.12,5.19,8.02,6.96
165.375,1.93,10.35,20.39,27.35,3.03,16.71,23.76,39.71,3.64,2.00,3.77,8.81,7.80,4.61,10.94,6.65
165.500,1.89,10.82,21.33,28.24,2.99,17.02,24.39,39.22,3.46,1.87,6.60,11.34,7.93,5.94,11.82,6.82
165.625,1.89,11.45,22.35,29.12,3.10,17.41,25.41,38.43,4.83,2.62,5.85,6.74,7.80,3.95,6.60,6.65
165.750,1.85,11.92,23.29,29.90,3.10,17.73,26.35,37.75,2.14,2.49,2.58,5.54,6.25,2.05,5.45,5.14
165.875,1.85,12.31,23.92,30.69,3.17,18.12,27.29,37.65,2.18,1.34,3.91,6.60,7.27,1.43,6.65,5.67
166.000,1.89,12.86,24.39,31.47,3.35,18.75,27.92,37.94,3.24,3.15,5.14,5.19,7.58,5.37,3.86,5.98
166.125,1.93,13.33,24.63,31.76,3.46,19.37,28.00,38.14,5.41,3.95,6.29,5.90,7.62,8.64,2.62,5.37
166.250,2.00,13.80,25.10,31.86,3.46,20.08,28.08,38.33,4.30,2.62,6.65,7.58,7.09,6.87,3.68,5.41
166.375,1.96,14.20,25.57,31.86,3.49,20.47,28.24,38.73,2.71,2.49,5.59,6.65,7.53,3.07,5.14,6.52
166.500,2.03,14.59,25.57,31.47,3.49,20.47,28.08,39.51,4.75,3.60,2.62,4.83,9.66,2.27,5.81,10.01
166.625,2.07,14.75,25.18,31.18,3.42,20.31,27.37,40.10,4.48,2.27,3.51,6.82,13.24,2.58,7.93,15.71
166.750,2.03,14.82,24.71,31.37,3.42,20.16,26.59,40.88,2.76,1.87,6.82,7.09,15.05,4.97,8.20,17.53
166.875,1.96,15.06,24.08,31.86,3.42,19.92,25.80,41.86,4.66,3.15,5.67,3.37,14.48,4.44,4.79,16.86
167.000,1.96,15.22,23.92,32.35,3.28,19.61,25.41,42.25,1.65,2.05,3.95,4.35,10.32,3.07,3.33,10.14
167.125,2.00,15.61,24.39,32.84,3.28,19.76,25.88,42.35,1.47,2.45,4.70,8.33,6.91,4.88,8.37,8.42
167.250,1.96,15.76,25.02,33.53,3.17,19.84,26.67,43.53,1.52,3.33,5.90,8.55,7.22,7.49,11.03,8.73
167.375,1.96,16.00,25.41,34.80,3.17,19.45,27.06,45.10,4.44,2.53,5.01,4.61,10.94,8.11,8.46,15.23
167.500,1.85,15.76,25.41,35.88,3.07,18.67,27.14,46.67,4.30,3.20,1.61,1.52,13.19,5.98,5.59,15.23
167.625,1.82,15.45,25.02,36.86,2.96,17.80,27.69,48.14,5.01,2.14,2.93,1.83,17.13,4.17,7.84,19.65
167.750,1.82,15.29,24.86,38.14,2.92,17.33,28.47,49.31,4.97,3.20,2.98,5.54,14.96,5.41,12.22,16.42
167.875,1.75,15.14,24.94,39.61,2.99,17.10,29.33,50.00,3.37,3.24,4.66,6.29,15.41,6.47,11.20,16.60
168.000,1.78,14.98,24.78,40.98,3.03,16.63,29.41,50.20,1.69,1.96,6.38,5.32,10.98,7.13,7.27,12.53
168.125,1.64,14.59,24.16,42.16,2.89,16.16,28.86,49.71,1.83,3.24,4.52,5.28,8.51,5.59,4.83,8.51
168.250,1.57,14.04,23.53,43.24,2.85,15.69,27.84,49.22,2.62,2.45,3.95,6.65,6.21,2.62,3.51,5.59
168.375,1.64,13.65,22.90,43.92,2.89,15.14,26.90,48.73,2.45,3.46,5.72,6.91,5.90,4.88,4.92,3.37
168.500,1.71,13.41,22.12,44.31,2.85,14.75,25.96,48.33,3.60,2.18,5.54,5.59,7.05,6.25,4.83,4.22
168.625,1.68,12.78,21.18,44.61,2.85,14.43,25.10,47.75,3.77,3.46,3.37,4.22,8.51,4.83,2.67,4.04
168.750,1.71,12.55,20.08,44.31,2.89,14.20,23.92,47.16,2.05,3.29,2.18,3.73,7.31,2.22,4.88,4.26
168.875,1.78,12.16,19.29,43.53,2.82,14.12,23.37,47.25,2.00,1.87,3.51,2.98,5.63,3.11,5.72,3.51
169.000,1.75,12.00,18.75,42.35,2.71,13.96,22.90,47.16,1.30,1.69,3.29,2.18,3.42,2.93,3.55,4.48
169.125,1.78,11.69,18.59,41.47,2.67,13.57,22.75,47.16,1.92,1.65,2.53,4.39,2.89,2.05,2.36,4.83
169.250,1.85,11.37,18.35,41.08,2.50,13.10,22.90,47.25,1.83,2.93,5.14,6.03,3.51,5.37,4.52,5.28
169.375,1.78,11.37,18.43,40.69,2.39,12.78,23.53,47.25,2.18,3.60,6.87,6.07,3.55,7.13,8.06,4.61
169.500,1.75,11.29,18.27,39.90,2.25,12.86,23.84,46.37,1.56,2.93,5.45,7.97,3.73,5.54,10.85,3.86
169.625,1.89,11.37,17.88,38.33,2.21,13.25,23.92,44.22,1.12,3.64,3.33,6.52,2.58,2.84,8.20,2.80
169.750,1.85,11.37,17.18,36.47,2.17,13.41,23.06,41.18,3.86,3.64,2.40,3.42,2.71,6.16,3.07,2.58
169.875,1.85,11.29,16.31,34.12,2.07,13.57,22.20,38.33,3.73,2.31,3.73,3.33,3.24,6.91,3.42,2.89
170.000,1.93,11.29,15.92,32.45,2.10,14.04,22.27,36.47,2.58,2.40,5.10,4.79,4.57,4.30,7.71,4.92
170.125,2.00,11.61,16.08,31.86,2.17,14.27,22.75,35.78,4.66,3.64,6.65,5.10,5.59,4.44,7.22,4.61
170.250,2.07,11.76,15.92,31.57,2.17,14.35,22.67,35.78,4.26,2.14,5.06,3.02,5.23,4.13,3.51,4.04
170.375,2.03,11.61,15.29,30.78,2.32,14.12,21.80,35.00,1.65,1.03,4.04,2.84,4.61,4.97,3.91,3.77
170.500,2.03,11.29,14.67,29.80,2.39,13.57,20.86,33.73,6.52,3.15,4.26,1.96,3.95,6.60,3.64,5.23
170.625,2.07,10.90,14.67,28.82,2.46,13.33,20.55,32.65,3.77,2.89,4.22,4.66,3.99,7.62,4.48,5.41
170.750,2.07,10.75,14.98,27.94,2.42,13.49,20.47,31.47,1.87,1.87,3.11,6.65,4.17,6.52,5.06,3.99
170.875,2.10,10.43,14.98,26.57,2.46,13.49,19.92,29.90,3.20,1.56,3.64,7.40,2.93,4.61,7.27,2.80
171.000,2.07,10.20,14.75,25.49,2.35,13.41,19.29,28.92,2.84,2.53,3.33,7.40,4.13,2.36,10.36,4.17
171.125,2.03,9.88,14.59,25.00,2.35,12.86,19.14,29.02,2.36,1.52,2.58,4.75,4.92,3.68,7.58,6.34
171.250,2.07,9.73,14.43,25.39,2.32,12.55,19.45,30.10,2.80,1.69,6.21,1.78,7.67,5.90,2.53,10.36
171.375,2.03,9.73,14.27,25.69,2.25,12.31,19.76,31.57,2.49,3.55,8.42,2.80,10.89,7.40,4.52,12.80
171.500,1.96,9.96,14.20,26.18,2.28,12.63,20.39,32.35,2.09,1.96,6.87,2.93,12.22,6.34,8.99,13.68
