TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,A
153.625,29.70,43.14,68.63,87.25,29.34,43.76,68.78,89.31,14.74,20.85,13.99,24.21,38.32,13.72,28.32,28.50
153.750,30.37,43.45,68.39,87.06,30.37,44.86,69.33,89.51,30.04,19.92,18.63,27.83,30.97,21.55,35.35,25.80
153.875,31.44,44.16,69.33,87.35,32.26,46.51,71.22,89.90,26.95,12.00,15.36,34.11,27.92,13.46,45.70,25.53
154.000,32.23,44.71,70.27,87.94,34.15,47.61,72.86,90.69,12.40,4.97,8.64,31.46,28.89,8.86,38.71,25.27
154.125,32.34,44.71,70.82,88.24,35.15,47.92,74.04,90.59,8.42,11.29,6.25,22.08,23.19,7.36,20.85,20.09
154.250,31.62,44.16,70.43,88.43,34.80,47.61,73.88,90.39,5.50,2.36,12.75,10.85,19.70,12.49,14.52,14.21
154.375,30.45,43.84,68.71,88.04,33.73,46.75,72.31,89.71,2.98,8.51,10.23,5.01,16.38,8.06,11.38,15.76
154.500,29.30,43.53,67.14,87.55,33.26,45.65,70.67,89.41,6.69,1.69,8.68,3.24,23.32,7.18,7.31,22.44
154.625,28.59,43.22,65.65,86.47,33.40,44.63,69.10,88.92,17.04,5.45,11.38,9.48,31.19,5.50,6.16,39.60
154.750,27.70,42.43,64.63,85.88,33.26,43.69,67.22,87.94,5.98,4.26,11.42,22.97,34.07,5.67,12.84,39.55
154.875,26.35,41.25,64.08,85.78,32.23,42.43,65.73,87.06,7.67,7.62,10.50,29.78,43.09,10.05,19.21,51.36
155.000,25.03,39.76,63.53,85.49,30.80,41.33,64.39,86.37,12.75,11.69,9.57,24.91,38.49,10.23,18.37,42.34
155.125,24.14,37.96,62.51,85.59,29.70,40.39,62.98,85.39,9.30,11.91,10.01,19.21,36.02,9.74,14.26,43.09
155.250,23.92,36.55,61.73,84.71,29.20,39.84,61.57,83.73,9.48,6.91,8.59,14.12,24.38,7.67,9.04,34.91
155.375,24.46,35.92,60.86,83.43,29.20,39.76,60.47,82.84,5.67,18.15,4.97,12.84,17.97,3.68,8.46,26.33
155.500,25.06,35.53,60.00,82.16,29.34,39.92,60.00,81.96,7.36,2.45,4.13,6.78,15.23,3.42,5.10,17.04
155.625,25.49,35.29,60.24,82.45,29.52,40.00,60.31,81.76,3.86,6.91,5.28,12.22,17.48,2.84,9.48,15.10
155.750,25.67,35.29,61.41,83.92,29.70,39.84,60.94,82.06,11.96,7.53,4.57,18.72,21.46,2.31,13.50,20.36
155.875,26.02,35.76,62.59,85.39,29.88,39.37,61.65,82.94,6.47,7.27,5.50,17.79,32.88,3.29,16.07,40.79
156.000,26.95,36.86,63.69,86.08,30.09,38.67,61.10,83.43,9.79,17.35,11.38,22.00,31.90,1.83,12.84,41.06
156.125,27.81,37.88,63.92,86.18,30.59,38.20,59.69,84.41,18.01,10.01,12.44,30.31,34.82,3.95,9.35,51.67
156.250,28.06,37.80,63.14,85.49,31.16,37.18,58.12,85.10,9.08,13.46,6.43,24.07,22.66,5.14,9.52,39.38
156.375,27.20,36.47,61.96,84.61,31.41,35.06,56.39,83.73,17.17,14.12,2.18,14.92,26.77,6.03,13.59,37.30
156.500,25.42,34.04,60.63,83.82,31.05,32.39,54.59,82.65,8.11,6.47,2.45,8.90,23.54,7.75,13.06,21.86
156.625,23.60,31.61,58.35,83.53,30.34,29.88,52.71,82.16,9.12,6.12,4.13,7.09,38.27,6.96,14.48,23.37
156.750,22.35,29.80,56.39,82.84,29.91,27.76,51.22,81.67,13.02,12.71,7.22,10.50,33.98,5.23,14.30,21.60
156.875,21.96,29.33,55.37,82.45,29.23,26.27,49.25,81.08,17.17,20.09,20.89,16.55,38.45,14.74,17.84,28.76
157.000,22.53,30.35,55.29,82.25,28.66,26.75,47.92,81.27,25.05,35.53,29.87,29.25,20.98,35.71,14.92,22.61
157.125,23.89,32.08,55.45,81.76,28.52,28.24,47.61,81.08,21.91,47.60,25.75,23.99,17.88,46.06,21.11,17.93
157.250,25.78,33.88,56.16,82.45,29.02,30.20,47.76,81.18,28.41,24.87,17.48,24.25,17.93,28.63,49.68,14.12
157.375,27.70,35.61,57.57,82.55,30.41,32.47,48.86,80.88,30.49,34.82,21.55,29.65,24.91,11.56,50.57,13.59
157.500,29.73,37.41,60.24,82.94,31.69,34.20,51.14,81.47,19.56,20.93,20.40,21.55,20.93,11.91,39.29,19.43
157.625,31.84,38.82,62.20,83.82,32.80,35.92,53.18,81.96,14.39,8.81,9.83,7.40,16.42,4.44,22.97,20.80
157.750,34.40,40.55,63.29,84.80,33.65,37.73,55.53,82.25,33.67,33.36,23.90,9.39,23.23,15.45,35.66,21.33
157.875,37.22,42.67,63.53,85.39,34.55,39.14,57.88,83.24,27.26,19.87,17.48,14.30,28.94,10.72,50.30,18.90
158.000,40.18,44.71,63.45,85.10,35.58,40.16,59.37,83.63,20.85,26.29,5.14,19.87,36.41,8.90,28.14,17.66
158.125,42.75,46.35,63.69,85.00,36.61,41.18,60.47,84.22,10.89,21.86,17.26,27.21,29.60,14.30,10.10,22.00
158.250,44.42,47.84,64.47,85.49,37.36,42.04,60.78,85.10,13.99,15.76,10.45,19.08,25.44,9.21,9.35,21.60
158.375,45.31,48.31,64.71,86.18,38.36,43.06,61.73,86.27,9.30,10.63,9.35,10.89,17.17,14.08,14.65,22.35
158.500,46.35,49.10,64.47,87.55,39.93,44.78,62.98,86.76,19.78,17.17,15.18,10.05,12.75,17.40,15.54,19.70
158.625,47.20,50.27,64.78,89.41,41.43,46.59,64.00,87.75,6.60,7.27,14.12,11.78,20.40,13.33,13.11,25.36
158.750,47.77,51.61,65.25,89.71,42.25,48.55,64.16,87.45,13.33,8.99,9.21,13.15,26.64,10.89,7.18,25.62
158.875,48.06,52.86,66.43,89.61,42.60,51.14,65.02,87.16,12.18,9.92,13.50,28.89,29.69,23.19,21.86,24.38
159.000,48.06,53.80,67.69,88.82,42.89,54.04,66.75,87.06,13.72,13.37,13.28,38.62,27.30,24.52,27.92,15.01
159.125,47.42,54.04,68.86,88.33,43.03,56.78,68.94,87.25,10.54,3.11,4.79,32.70,27.57,14.43,20.67,14.30
159.250,46.45,54.04,69.10,88.24,42.50,58.67,70.20,86.47,12.66,10.32,7.00,15.58,27.57,5.98,16.29,14.96
159.375,45.95,54.51,69.10,89.51,42.14,61.25,72.08,85.98,7.13,7.62,17.26,17.97,30.13,25.36,30.97,17.66
159.500,46.42,55.76,68.78,90.39,42.32,64.39,74.20,85.98,30.09,28.28,18.50,12.09,25.22,36.33,25.75,15.85
159.625,47.42,57.41,69.02,91.76,42.57,67.37,75.92,85.69,8.42,9.96,15.05,10.98,21.55,32.03,25.00,10.81
159.750,48.06,58.67,69.65,92.25,42.71,69.49,77.73,85.20,8.73,11.16,7.62,13.11,16.78,19.87,28.36,8.59
159.875,48.06,58.98,70.27,92.65,42.10,70.35,78.98,84.90,5.72,3.95,6.60,9.92,13.06,14.17,17.22,8.15
160.000,47.34,58.04,70.43,92.55,41.00,69.96,79.61,85.29,6.38,6.29,7.58,3.86,14.21,12.31,5.23,12.35
160.125,45.63,55.45,69.02,92.16,39.57,68.00,78.90,85.29,2.58,6.29,5.90,7.71,13.77,7.93,5.32,20.05
160.250,43.39,52.39,67.14,92.06,37.83,64.94,76.94,85.49,2.71,7.22,6.52,11.51,17.04,2.93,7.89,29.56
160.375,41.07,49.41,64.63,91.18,36.01,61.57,74.67,85.88,2.98,2.98,6.47,10.27,15.32,5.37,7.40,32.52
160.500,38.89,46.98,61.49,89.71,34.19,58.67,72.47,86.47,4.79,4.97,5.76,4.61,12.80,7.62,4.88,30.31
160.625,36.93,44.47,58.27,88.82,32.55,57.18,69.96,85.59,7.00,7.00,7.40,1.96,8.95,13.55,8.42,26.46
160.750,34.97,42.51,56.08,87.94,31.02,56.24,67.53,84.90,7.27,5.32,8.51,3.60,10.41,17.04,6.74,23.99
160.875,32.94,40.31,53.96,86.67,29.52,55.61,64.78,84.51,6.91,13.86,8.59,5.98,10.81,12.75,4.75,21.77
161.000,30.62,37.88,51.76,84.71,28.20,55.06,61.80,83.43,5.54,5.45,9.43,6.38,10.89,9.83,3.64,18.68
161.125,27.95,35.76,49.49,83.53,26.99,54.27,59.22,83.14,6.47,3.91,9.79,8.86,11.34,12.00,6.69,22.79
161.250,25.17,33.88,47.29,82.65,25.78,53.33,57.10,82.94,7.58,2.31,7.62,12.00,13.41,10.27,9.35,26.42
161.375,23.10,32.55,45.49,81.18,24.99,52.55,56.63,82.84,6.12,10.01,4.88,12.40,17.66,6.96,11.20,30.27
161.500,21.93,32.00,44.55,80.20,24.35,51.69,56.31,82.94,14.52,10.14,4.48,8.73,21.24,2.98,10.14,28.19
161.625,20.89,31.14,43.61,79.41,23.42,50.20,54.90,81.96,9.17,16.33,7.36,4.61,21.29,4.97,9.26,23.32
161.750,19.86,30.27,43.22,79.22,22.35,48.78,53.65,80.69,8.20,14.61,7.89,6.12,22.92,7.80,7.89,16.42
161.875,19.43,29.25,42.75,79.12,21.64,47.29,52.94,80.49,4.17,8.95,5.81,14.21,16.11,5.81,4.26,13.59
162.000,19.25,28.31,41.10,77.75,21.07,45.25,51.53,80.20,4.83,9.12,2.98,17.04,12.18,4.35,8.55,12.13
162.125,19.07,27.84,38.90,76.47,20.07,43.69,50.20,78.82,5.98,5.72,8.28,9.17,6.78,11.03,5.28,12.18
162.250,18.82,27.53,36.94,76.08,19.25,42.98,49.88,77.84,3.73,3.91,14.43,6.03,11.91,19.74,15.01,8.59
162.375,18.68,27.37,35.84,76.08,18.82,43.45,50.59,78.24,7.93,11.42,13.95,16.02,14.12,23.68,23.72,11.20
162.500,18.22,26.82,35.45,75.29,17.79,42.67,49.80,78.53,4.97,8.02,7.09,10.41,19.96,17.22,17.04,12.00
162.625,17.15,25.96,35.37,74.90,16.26,40.86,48.31,78.43,4.35,12.31,6.52,3.91,18.06,7.75,12.62,11.65
162.750,16.04,25.10,34.98,74.71,14.58,38.59,46.75,78.14,9.30,6.21,9.08,7.00,30.49,4.13,15.10,8.46
162.875,15.47,24.31,34.27,74.41,13.48,36.00,45.25,77.94,6.69,11.03,6.87,7.22,30.75,5.10,17.40,8.46
163.000,15.61,23.45,33.33,74.22,13.23,34.43,44.16,77.75,5.94,6.82,1.96,7.05,38.89,2.40,16.11,10.14
163.125,15.90,22.82,32.39,74.41,13.51,33.80,43.69,76.76,8.33,4.97,2.67,7.18,30.04,6.21,12.66,10.72
163.250,16.40,22.51,31.84,73.43,13.98,33.41,43.53,75.29,10.10,14.34,2.49,6.65,26.11,11.38,14.12,12.22
163.375,16.76,22.59,32.71,72.35,14.44,33.73,44.39,75.10,7.49,4.92,5.32,17.66,18.85,8.28,23.28,14.17
163.500,17.11,23.22,34.43,72.25,14.83,34.67,45.73,75.10,4.88,9.26,7.27,20.85,16.60,7.89,27.44,19.34
163.625,17.01,23.61,36.31,72.84,15.37,35.84,47.61,75.69,8.15,6.38,9.12,17.31,21.95,15.80,26.11,23.32
163.750,17.01,24.00,38.51,73.43,15.86,36.71,49.73,75.78,9.83,4.83,8.59,25.98,27.92,14.30,16.60,23.10
163.875,16.76,24.55,41.02,73.14,16.36,37.02,51.29,75.69,14.43,8.46,8.59,36.02,31.59,5.59,6.38,20.71
164.000,16.51,25.25,43.92,74.02,16.72,36.63,52.47,75.69,5.76,7.31,9.96,23.28,37.30,7.22,7.71,18.50
164.125,16.26,25.88,46.75,75.98,17.01,36.63,54.43,76.37,16.55,7.49,8.81,12.49,36.59,10.89,21.29,15.23
164.250,16.33,26.59,49.18,77.55,17.75,37.02,56.55,75.98,19.47,9.79,7.00,19.96,30.93,12.88,26.51,14.26
164.375,16.72,27.37,51.06,78.73,18.79,37.65,58.04,76.08,11.51,8.37,10.98,14.12,17.26,14.79,13.72,12.35
164.500,16.93,27.92,51.92,80.10,19.61,38.67,58.67,75.98,17.53,4.52,9.92,10.23,11.11,14.52,8.81,23.45
164.625,16.68,28.00,52.47,81.08,20.25,39.06,58.98,76.37,20.98,3.73,7.58,5.14,11.65,8.99,7.22,30.93
164.750,16.19,27.84,53.18,81.76,20.53,38.82,59.61,77.65,5.28,5.63,8.99,4.17,14.30,4.92,5.67,34.69
164.875,15.86,28.08,53.41,82.25,20.68,38.20,60.16,79.02,14.08,8.28,14.03,8.90,13.77,4.83,11.65,32.12
165.000,15.61,28.71,53.02,82.16,21.07,37.80,60.16,79.22,10.72,9.17,13.11,7.53,15.23,4.48,9.43,24.69
165.125,15.69,29.18,52.24,82.16,21.64,37.33,59.53,78.63,7.18,6.56,7.84,5.23,18.68,6.21,7.97,18.01
165.250,15.79,28.94,51.53,81.86,22.28,36.63,58.59,78.53,9.92,8.37,5.28,3.02,18.28,9.39,7.09,11.60
165.375,16.01,28.39,50.67,80.59,23.14,35.76,57.25,78.53,5.01,5.01,7.13,6.60,16.29,12.71,6.38,8.77
165.500,16.08,27.84,50.43,79.90,24.17,34.90,56.08,77.94,18.94,4.70,7.49,6.52,13.86,13.33,12.31,8.99
165.625,16.40,28.08,51.22,79.41,25.13,33.57,55.29,77.65,9.43,10.23,7.09,15.23,10.50,8.24,9.30,7.89
165.750,16.68,28.63,52.63,79.31,25.88,32.39,55.37,78.73,10.23,9.17,10.94,23.63,11.07,5.72,9.08,8.55
165.875,16.83,29.18,54.04,79.12,26.60,31.76,55.84,80.39,16.78,3.51,12.88,25.84,13.55,6.12,23.85,14.21
166.000,16.65,29.57,54.90,79.02,27.88,32.55,56.47,81.27,15.41,5.85,9.74,21.64,18.77,15.10,24.56,17.93
166.125,16.33,29.88,55.92,79.41,29.59,34.35,57.18,82.06,30.58,10.85,8.06,20.58,19.96,18.32,9.12,20.27
166.250,16.08,30.35,57.18,79.90,31.19,36.00,57.96,83.14,7.09,3.07,7.00,22.04,18.19,10.05,6.25,22.26
166.375,16.08,30.82,58.43,80.88,32.05,36.78,58.43,83.92,10.19,10.85,7.44,19.12,14.17,7.93,6.74,25.40
166.500,16.29,30.98,58.35,82.25,32.73,37.10,57.65,83.92,9.79,5.85,5.81,20.49,18.59,13.72,5.01,27.26
166.625,16.54,30.67,58.20,83.33,33.69,37.33,56.16,83.63,17.66,7.00,6.38,21.86,19.34,9.08,8.06,29.47
166.750,16.97,30.51,57.65,83.33,34.65,36.78,53.73,83.04,6.87,6.60,5.50,17.26,20.36,5.41,6.03,24.21
166.875,17.43,29.96,56.24,82.65,35.33,35.76,51.29,82.35,15.36,6.69,3.29,15.05,12.35,5.90,6.65,22.35
167.000,17.90,30.04,55.14,82.94,35.61,35.22,50.75,81.76,7.84,12.53,8.46,20.05,9.83,7.09,11.42,13.68
167.125,18.50,30.67,54.67,82.84,35.94,36.24,51.14,81.18,17.57,11.78,20.76,26.59,11.11,16.20,21.38,15.76
167.250,19.61,31.92,54.82,82.65,36.36,37.96,51.22,80.88,8.68,22.44,30.18,34.87,22.35,30.58,28.98,15.45
167.375,20.89,33.41,55.45,82.55,36.83,39.37,51.61,81.47,13.99,10.58,25.98,32.74,38.45,33.49,33.85,22.44
167.500,21.82,34.35,56.16,82.84,36.86,39.53,51.84,81.47,10.63,11.34,14.48,19.61,42.61,27.13,29.91,16.29
167.625,22.96,34.98,57.49,83.04,36.97,40.24,53.02,81.37,17.17,22.61,9.08,25.84,46.01,30.88,18.72,19.52
167.750,24.31,35.92,59.45,83.04,37.33,41.96,54.82,81.47,28.59,18.81,7.13,37.56,30.84,26.73,28.05,17.88
167.875,25.60,37.33,61.57,83.24,37.86,44.31,56.94,81.47,12.57,6.38,17.66,31.86,25.49,10.76,25.62,23.06
168.000,26.35,38.51,63.92,83.04,38.32,46.27,58.67,80.98,15.58,5.23,18.32,15.89,13.28,10.27,10.05,21.64
168.125,26.42,38.90,65.02,83.92,38.25,47.29,59.84,81.76,6.38,5.90,6.87,13.11,15.32,10.89,9.08,27.52
168.250,26.13,38.43,65.57,85.69,37.79,47.84,60.63,83.43,5.45,5.37,4.04,8.06,20.98,4.97,7.36,31.59
168.375,25.81,37.88,65.65,87.45,37.15,47.37,60.55,85.10,3.55,7.89,5.37,6.03,19.25,3.07,5.94,27.30
168.500,25.35,37.18,65.73,88.43,36.22,46.35,60.24,86.27,4.44,6.60,4.97,7.18,13.77,2.18,7.80,15.63
168.625,24.96,36.55,65.33,88.82,34.97,45.18,59.37,86.76,2.62,6.60,3.29,6.91,8.24,5.10,9.83,10.23
168.750,24.56,35.92,64.24,88.92,33.69,44.78,58.51,87.16,8.59,8.73,3.60,6.47,8.99,3.68,5.63,12.80
168.875,24.17,35.84,64.31,88.63,32.94,45.41,58.90,87.06,8.06,9.43,13.95,19.92,11.29,10.50,11.96,21.42
169.000,24.46,36.55,65.25,88.33,32.83,46.51,60.00,86.86,9.88,7.71,23.28,47.74,13.15,15.89,33.05,18.06
169.125,25.45,37.80,67.06,88.24,32.69,47.37,61.18,85.98,21.82,22.48,22.30,75.64,17.31,7.40,63.39,15.32
169.250,26.74,39.61,69.10,88.43,32.19,47.06,62.27,85.49,13.95,7.84,14.39,61.58,22.13,7.44,62.82,9.43
169.375,27.81,41.18,70.82,88.63,31.52,46.20,63.61,85.59,11.51,8.37,9.08,33.49,23.72,5.10,43.36,11.25
169.500,28.66,42.35,72.47,89.12,31.48,46.75,65.41,85.98,25.36,4.97,5.81,51.81,26.82,11.42,53.40,17.62
169.625,29.66,43.53,74.12,89.41,31.62,47.76,67.61,86.08,13.64,14.26,4.70,46.06,34.11,17.66,41.94,33.27
169.750,30.45,45.33,75.22,89.22,31.48,48.47,69.88,86.37,18.55,13.90,11.60,14.83,37.78,16.29,18.24,41.99
169.875,31.09,47.92,76.71,89.61,31.23,49.49,72.00,87.16,12.00,15.94,25.00,25.22,41.50,15.10,21.82,50.92
170.000,31.69,50.59,78.90,90.39,31.34,51.06,75.06,88.63,6.34,12.22,26.06,30.09,35.22,16.20,23.63,47.60
170.125,32.30,52.39,80.78,91.18,31.76,52.78,77.25,90.20,19.12,18.15,15.10,44.02,27.44,22.92,46.23,36.37
170.250,32.83,52.63,81.33,91.37,32.19,53.49,78.20,90.88,6.38,9.74,18.37,44.86,18.50,27.48,49.24,21.86
170.375,32.73,51.92,80.86,91.27,32.05,53.02,78.82,91.47,8.68,9.35,21.20,29.38,14.87,22.04,29.03,12.22
170.500,32.12,51.37,79.84,91.08,31.94,52.16,78.27,91.76,25.14,18.19,18.46,23.37,22.17,19.03,23.90,20.00
170.625,31.91,51.37,79.69,91.08,32.26,52.31,78.12,92.25,10.54,10.63,14.74,19.83,23.85,19.08,25.98,21.95
170.750,32.09,52.24,79.45,90.88,32.83,52.55,77.73,92.06,25.98,12.44,18.46,12.35,22.84,18.28,14.74,19.21
170.875,32.73,53.18,79.45,90.29,33.37,52.24,77.88,91.57,14.17,20.89,20.05,36.99,11.82,10.23,27.35,12.97
171.000,33.94,53.25,79.29,89.90,33.87,51.53,77.73,91.08,36.86,26.64,15.54,51.94,10.05,10.45,51.94,17.09
171.125,35.37,52.63,79.61,90.49,34.94,51.45,77.57,90.39,11.34,11.60,10.76,40.31,16.82,11.69,47.21,23.50
171.250,36.76,52.55,80.47,90.49,36.54,52.63,78.82,89.90,10.41,12.62,7.75,18.59,22.84,15.41,17.97,23.85
171.375,38.11,52.94,81.33,90.49,38.32,54.27,80.39,89.51,12.84,10.54,10.81,19.43,30.88,26.02,9.43,24.96
171.500,39.32,54.35,83.06,90.49,40.04,56.39,82.12,89.51,11.87,5.72,16.51,18.94,22.39,25.44,11.11,27.08
171.625,40.57,56.63,85.49,91.27,41.60,59.14,84.31,90.00,26.64,21.69,24.12,29.07,17.79,19.65,16.91,30.35
171.750,41.71,59.14,88.08,92.06,43.42,61.65,86.98,90.59,27.66,4.22,23.54,44.60,10.54,7.00,39.24,33.89
171.875,42.46,60.63,89.73,92.65,44.92,63.29,89.49,91.08,10.14,5.94,12.18,38.32,18.24,9.79,41.15,41.77
172.000,42.53,60.86,89.88,93.24,45.60,64.16,90.59,91.37,12.04,8.15,8.73,11.65,22.26,15.10,13.50,42.25
172.125,41.93,60.47,89.10,93.73,44.85,64.16,89.49,91.27,5.76,4.79,14.61,11.03,31.90,13.90,8.37,43.05
172.250,40.78,60.00,87.61,93.73,43.46,63.76,87.69,91.67,4.79,7.27,19.92,19.21,33.63,18.55,16.25,34.51
172.375,39.61,59.22,85.33,92.55,42.10,63.69,85.80,91.67,4.17,4.30,16.33,14.39,39.24,16.33,17.79,33.63
172.500,38.40,58.43,83.53,91.57,41.18,63.53,83.92,91.37,4.61,7.67,7.18,10.58,45.61,12.49,15.27,36.68
172.625,37.25,58.04,82.43,91.76,40.61,62.35,82.35,91.37,18.10,4.61,4.17,20.85,39.69,8.64,17.70,30.44
172.750,35.79,57.49,81.41,91.76,40.18,60.71,80.94,91.18,4.13,5.41,8.15,25.98,39.51,3.46,25.36,26.46
172.875,34.44,56.00,80.39,91.47,39.68,59.06,80.08,90.20,5.14,11.73,5.72,22.88,23.15,3.51,29.03,12.75
173.000,33.83,54.90,79.92,91.27,39.00,58.82,80.47,89.61,5.19,7.62,13.72,15.23,23.37,12.93,18.06,10.50
173.125,34.12,55.06,79.61,90.78,38.75,59.29,80.24,88.33,19.74,22.97,30.18,13.86,17.22,28.81,25.14,12.26
173.250,34.51,55.61,79.29,90.88,38.61,59.53,80.24,88.14,19.25,20.85,33.67,26.15,21.91,31.46,38.27,19.12
173.375,34.58,56.71,79.22,91.18,38.43,59.45,80.24,88.63,14.48,11.07,21.24,19.08,30.58,19.65,25.53,34.87
173.500,34.26,57.25,79.22,91.47,37.93,59.14,80.24,88.82,8.86,8.06,9.17,11.42,43.31,9.70,11.91,44.07
173.625,33.44,56.47,78.90,91.76,37.15,58.43,80.00,88.92,8.28,3.73,5.19,11.07,45.04,4.30,13.19,47.43
173.750,32.69,55.06,77.88,91.67,36.40,57.57,80.00,88.92,10.50,5.54,9.52,14.70,49.46,12.75,18.24,47.38
173.875,32.12,53.96,77.57,91.86,36.15,56.78,80.55,89.41,19.78,18.46,19.65,30.31,38.98,12.88,38.23,43.53
174.000,31.44,53.65,77.02,92.65,36.08,56.24,80.00,89.41,26.24,18.77,28.67,33.41,37.78,12.26,45.13,56.67
174.125,30.52,54.12,76.86,92.55,35.47,56.00,79.53,89.22,8.90,27.61,27.48,37.30,22.39,12.97,39.24,47.12
174.250,29.63,55.06,77.10,92.55,34.05,55.29,79.61,90.29,9.57,8.73,19.25,44.73,20.14,7.84,26.68,49.24
174.375,28.70,55.61,77.49,92.55,32.01,53.49,78.75,90.39,3.07,7.49,9.88,30.09,22.22,2.09,13.68,28.32
174.500,27.52,55.69,78.20,92.45,30.02,51.45,77.18,89.22,4.70,4.22,2.80,11.07,20.93,4.13,5.67,22.04
174.625,26.45,54.51,77.41,91.76,28.41,49.65,75.69,87.55,6.74,8.59,5.85,11.11,19.56,5.14,9.30,11.25
174.750,25.35,52.55,76.16,91.76,26.95,47.53,73.96,86.47,6.21,5.85,6.38,15.58,13.68,6.82,11.78,9.52
174.875,24.92,51.92,74.75,91.08,25.70,46.51,71.92,85.39,11.69,11.25,8.68,14.92,13.90,9.96,9.79,8.42
175.000,25.42,53.33,74.51,91.08,25.10,47.45,71.53,84.90,19.03,17.40,26.29,22.44,11.65,24.16,21.24,9.43
175.125,26.60,55.53,75.06,91.27,25.35,48.94,71.69,84.90,13.28,18.90,34.38,27.44,14.61,32.26,29.34,17.26
175.250,28.16,57.25,75.76,91.37,26.56,50.59,72.78,85.49,10.58,12.57,27.48,17.70,24.56,22.35,22.04,29.12
175.375,29.91,57.88,76.39,91.76,28.24,51.69,73.88,86.18,24.07,15.41,19.96,7.40,30.66,13.64,8.73,32.52
175.500,31.87,58.51,77.65,92.94,30.41,52.63,74.35,86.76,33.01,15.27,20.27,14.30,31.73,19.96,12.44,33.80
175.625,34.19,59.76,78.98,93.53,32.55,54.51,75.14,86.67,42.16,31.06,21.95,21.42,18.81,25.05,18.55,20.62
175.750,36.43,61.33,79.14,93.24,34.40,56.31,75.37,86.27,17.62,8.51,17.17,19.56,15.80,14.34,15.67,21.07
175.875,38.79,63.22,78.82,93.24,35.44,57.41,74.98,86.47,17.53,31.86,24.83,11.69,15.80,9.21,8.11,17.13
176.000,41.43,65.41,78.43,93.63,35.65,57.49,73.65,87.45,3.24,9.39,22.22,14.12,20.93,8.51,6.60,21.20
176.125,43.07,66.35,78.04,93.92,35.97,56.24,72.78,88.04,12.75,12.66,8.42,11.16,20.71,4.79,13.37,16.02
176.250,43.14,64.94,77.33,95.00,36.33,54.12,72.08,89.22,19.30,6.74,5.54,13.50,25.14,5.10,20.23,17.93
176.375,42.46,62.43,76.24,94.90,37.08,52.78,70.82,89.41,11.78,5.59,3.95,17.79,40.97,16.42,22.48,31.68
176.500,42.64,60.94,75.22,94.80,38.65,52.31,69.18,89.12,32.79,18.94,11.47,8.64,42.34,30.31,16.42,35.93
176.625,43.74,60.47,74.35,94.80,40.57,53.02,68.24,89.02,10.54,16.38,15.45,6.43,48.31,28.23,11.87,45.26
176.750,45.42,61.80,74.59,94.80,42.32,54.90,69.10,88.92,9.08,9.79,18.19,12.00,34.42,26.29,21.33,34.91
176.875,47.17,64.16,75.29,94.90,43.17,56.24,69.80,88.73,27.83,33.45,37.92,30.93,44.02,24.96,47.65,43.36
177.000,48.02,65.88,75.69,94.61,43.42,57.41,70.20,88.33,24.38,19.74,49.24,49.51,39.51,30.84,49.24,39.47
177.125,48.13,66.90,76.08,94.51,43.14,58.82,70.75,88.82,14.96,9.08,33.76,42.65,51.23,28.85,26.55,51.89
177.250,47.66,67.61,75.92,95.10,42.75,59.45,70.98,89.41,17.04,4.83,21.15,30.66,53.44,15.36,19.70,59.32
177.375,47.06,68.08,75.06,95.20,43.28,60.08,70.75,89.71,14.12,6.69,15.45,26.82,55.43,15.01,26.20,59.59
177.500,47.34,68.71,74.43,94.51,45.56,61.73,71.14,90.20,31.28,14.48,28.28,12.44,52.29,22.92,27.21,51.32
177.625,48.48,69.96,74.51,94.61,48.56,64.08,72.00,91.67,30.27,26.86,25.00,13.50,49.86,23.50,29.25,32.57
177.750,49.59,71.76,75.92,95.49,51.12,65.88,73.02,93.43,17.00,5.63,15.85,26.06,50.83,16.78,22.48,26.55
177.875,50.16,72.94,77.10,96.08,52.94,66.67,73.25,94.02,10.41,9.26,7.31,19.30,42.03,7.53,10.85,16.95
178.000,49.88,72.00,77.18,96.37,53.26,65.57,72.47,94.02,13.99,6.03,4.88,9.66,25.36,7.89,6.74,11.69
178.125,48.81,69.25,76.24,97.06,52.69,62.98,71.29,94.51,3.82,1.92,6.25,12.71,19.43,5.81,12.18,15.36
178.250,47.34,65.88,74.67,97.06,51.73,59.45,69.57,94.51,8.15,8.42,5.41,16.91,24.65,3.33,16.51,25.05
178.375,45.74,62.67,73.33,96.96,50.41,56.16,67.84,94.51,5.63,3.68,5.41,15.45,31.73,2.53,13.46,32.74
178.500,43.99,60.71,72.31,96.76,48.88,53.73,66.67,94.51,5.06,10.54,7.05,7.84,27.04,4.04,8.51,30.13
178.625,41.93,59.29,71.76,96.67,46.88,51.45,66.35,94.12,7.93,2.40,8.64,12.84,18.55,6.43,13.28,20.27
178.750,39.32,57.18,70.43,96.96,44.42,48.86,65.57,94.12,3.51,6.91,8.68,12.71,13.86,5.41,11.25,13.90
178.875,36.79,54.90,69.10,96.96,42.00,46.51,64.94,93.92,8.46,4.39,7.89,11.47,16.42,4.79,13.81,11.20
