"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
38.375,5.85,3.29,12.71,4.22,19.03,12.04,25.53,8.99
38.500,4.17,9.83,18.72,3.60,14.96,12.35,21.46,14.83
38.625,9.12,8.11,19.34,3.07,15.76,8.68,16.29,21.24
38.750,2.71,33.98,16.20,5.37,15.05,4.17,20.54,24.56
38.875,2.80,7.97,6.87,5.67,17.75,6.16,23.10,26.02
39.000,7.09,13.68,7.58,4.57,16.55,11.03,19.92,23.99
39.125,15.76,7.27,16.11,8.90,14.74,16.91,17.75,20.54
39.250,17.22,2.40,14.34,8.42,20.76,26.55,23.68,15.76
39.375,19.83,7.22,12.93,4.75,33.63,32.52,26.68,12.57
39.500,6.29,9.57,6.91,8.33,41.15,22.88,12.22,14.12
39.625,5.63,11.38,4.75,10.81,51.23,6.82,10.54,19.43
39.750,4.35,13.64,4.44,16.60,42.92,8.77,15.67,17.35
39.875,10.10,32.83,15.85,23.59,40.35,14.48,10.98,18.72
40.000,7.40,22.75,34.07,32.79,25.05,7.58,15.98,14.12
40.125,16.29,15.76,32.26,48.36,17.44,15.58,25.44,16.55
40.250,8.55,5.67,21.15,46.28,12.09,19.70,38.23,15.01
40.375,12.18,8.77,16.82,36.63,16.82,22.75,29.65,17.35
40.500,36.46,3.95,16.33,19.78,23.15,19.87,13.28,18.99
40.625,12.71,3.51,16.91,15.10,35.84,12.22,17.09,28.23
40.750,14.56,4.52,11.16,23.28,42.43,8.11,20.05,31.81
40.875,8.68,8.64,3.86,27.79,41.63,5.32,23.37,33.72
41.000,2.67,3.99,5.76,24.60,35.40,3.64,21.38,26.51
41.125,4.22,3.02,6.87,36.50,23.72,3.99,29.56,17.66
41.250,3.64,4.79,8.06,47.91,17.84,5.94,39.77,12.49
41.375,12.44,6.12,8.77,48.00,17.48,10.27,41.94,8.95
41.500,6.69,10.54,9.61,35.09,20.58,16.69,35.75,14.43
41.625,12.71,40.22,3.46,17.04,23.90,16.11,18.81,17.26
41.750,8.73,9.43,6.43,25.44,23.32,5.14,18.59,19.61
41.875,7.18,7.27,12.35,25.49,15.94,10.94,21.77,15.36
42.000,5.14,6.29,11.20,12.62,15.76,13.55,18.85,16.25
42.125,5.81,4.30,6.29,14.34,23.68,5.98,23.85,23.06
42.250,5.14,9.74,9.21,14.87,26.82,10.98,22.08,23.23
42.375,11.07,13.02,13.90,15.94,26.64,16.42,17.62,22.44
42.500,9.04,8.11,8.37,19.74,15.98,8.15,12.53,14.87
42.625,7.93,14.26,11.34,21.73,15.27,6.87,9.70,17.00
42.750,4.75,3.55,16.20,25.36,16.73,13.11,16.86,17.31
42.875,4.66,10.27,12.40,28.85,22.13,7.71,25.22,21.82
43.000,3.20,2.53,7.80,23.99,19.03,5.10,23.99,17.26
43.125,2.93,6.96,10.98,15.89,18.37,11.38,19.39,19.21
43.250,8.15,16.51,12.40,11.82,12.44,9.39,12.35,13.72
43.375,11.11,6.34,12.00,13.90,9.96,7.31,12.80,14.43
43.500,9.30,13.68,17.26,26.86,7.58,17.35,28.81,7.62
43.625,22.17,15.41,22.22,36.19,10.54,28.59,42.34,8.64
43.750,16.91,18.81,18.72,30.22,16.42,26.51,34.91,8.24
43.875,10.05,8.11,7.71,18.46,17.44,13.19,18.72,13.95
44.000,5.50,8.02,2.89,5.01,15.63,2.71,3.91,13.72
44.125,6.74,4.88,5.90,8.59,13.33,4.35,2.36,14.12
44.250,7.22,13.59,15.18,18.72,20.76,4.75,8.15,12.88
