"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","B","B","B","B","A","A","A","A","A","B","B","B","B","A","A","A"
80.000,18.79,42.20,42.90,64.22,13.83,32.86,39.37,67.94,9.04,8.81,7.58,7.13,11.69,5.23,6.38,11.87
80.125,18.75,41.41,42.43,64.90,14.51,31.92,38.51,67.94,12.18,15.54,4.66,4.26,14.56,4.08,7.44,11.69
80.250,18.97,40.16,41.57,65.10,15.33,30.82,37.73,67.16,15.54,10.98,4.70,5.54,10.67,4.97,8.73,7.18
80.375,19.50,39.22,41.18,64.90,16.15,29.96,37.18,66.67,14.96,19.21,7.53,9.74,8.99,8.37,8.55,6.12
80.500,19.89,38.27,40.78,64.51,16.68,29.18,36.31,65.78,9.66,2.05,8.64,13.86,10.63,8.46,7.80,5.94
80.625,20.04,37.41,39.92,63.63,16.83,28.31,34.90,64.31,10.50,13.41,9.17,14.30,12.84,8.59,9.21,6.12
80.750,20.04,36.78,38.43,62.06,17.01,27.45,33.65,63.04,9.21,9.48,13.24,7.18,14.52,10.23,6.07,7.40
80.875,20.32,36.31,37.65,60.69,17.33,26.67,33.02,62.16,11.91,13.37,18.63,9.52,12.75,13.59,7.36,6.96
81.000,20.71,36.39,38.59,60.39,17.72,26.59,33.73,61.18,5.72,8.06,16.82,17.66,8.95,14.52,15.27,6.34
81.125,20.78,36.94,39.92,60.39,17.83,26.82,34.75,60.20,6.34,6.43,6.82,12.26,6.34,8.81,10.32,4.26
81.250,20.61,37.33,41.18,60.39,17.68,27.22,35.92,59.61,2.31,5.94,4.08,4.79,5.72,5.01,7.31,2.80
81.375,20.43,37.41,41.80,60.78,17.54,27.53,37.18,59.22,4.52,3.46,5.72,8.68,12.00,2.93,13.95,4.66
81.500,20.61,37.49,42.12,61.86,17.79,27.84,37.65,58.63,4.66,8.90,5.90,6.03,18.55,3.99,11.82,8.59
81.625,21.03,37.02,42.04,62.65,18.25,28.24,37.41,56.96,13.06,9.61,6.56,4.61,19.70,6.43,7.71,9.88
81.750,21.18,35.92,42.35,63.53,18.72,28.24,37.25,55.39,10.32,10.23,7.05,8.37,16.82,7.40,10.67,9.35
81.875,20.89,34.51,42.59,64.02,18.89,27.76,36.94,53.92,6.34,3.42,4.35,10.50,10.45,5.63,10.01,8.28
82.000,20.46,33.57,42.90,64.41,18.82,27.29,36.63,52.84,8.86,6.69,6.56,7.40,8.55,6.29,4.61,9.08
82.125,19.93,33.57,42.98,64.41,18.65,27.22,35.84,51.96,6.21,3.15,10.36,6.56,11.42,8.95,4.52,14.74
82.250,19.50,33.41,42.59,64.41,18.43,26.98,35.14,51.86,4.26,3.24,9.39,5.45,12.93,8.28,4.39,14.70
82.375,19.29,32.63,41.73,63.92,18.22,26.27,33.96,51.96,4.17,5.59,5.41,9.48,20.45,5.72,8.42,21.51
82.500,19.29,31.53,40.78,63.63,17.93,25.25,32.86,51.96,3.37,4.44,4.26,8.68,19.61,4.22,9.74,18.55
82.625,19.50,31.06,40.16,63.92,18.04,24.71,32.16,52.06,3.24,5.94,2.49,3.91,22.75,3.55,5.14,22.84
82.750,19.93,31.29,39.53,64.41,18.29,24.55,31.61,52.94,8.59,12.04,5.72,2.80,16.51,2.80,3.82,15.41
82.875,20.39,31.22,38.75,64.41,18.61,24.24,31.37,53.14,5.06,4.35,8.64,5.14,13.90,3.68,4.97,15.49
83.000,20.75,30.82,37.57,63.82,18.82,23.61,32.00,53.73,6.91,11.73,7.62,8.55,8.86,2.05,11.82,15.98
83.125,20.82,30.82,37.10,63.24,19.04,23.69,33.18,54.90,11.25,4.39,3.37,7.71,9.57,4.97,14.03,23.72
83.250,20.64,31.22,37.41,63.53,18.82,24.31,34.35,56.76,4.57,5.06,6.03,9.66,10.72,9.79,16.78,30.09
83.375,20.25,31.92,38.20,64.02,18.18,25.25,35.69,59.22,5.28,4.13,8.06,11.03,16.33,10.05,15.63,34.51
83.500,19.68,32.16,38.98,64.41,17.36,25.88,36.71,61.08,3.68,4.52,2.98,15.94,15.14,4.35,14.17,29.07
83.625,18.93,31.92,39.29,64.90,16.58,25.80,37.49,62.25,4.57,6.78,6.65,16.69,17.17,3.86,10.76,26.02
83.750,18.47,31.37,39.06,65.88,15.97,25.57,37.49,63.53,3.99,8.15,11.91,10.81,13.68,12.80,4.35,16.42
83.875,18.18,30.51,38.82,67.84,15.54,25.49,37.10,65.10,9.48,11.34,11.29,7.49,20.85,14.61,3.91,18.72
84.000,17.97,29.33,38.59,70.20,15.04,25.18,36.78,66.76,3.07,5.50,8.15,9.08,24.91,10.19,8.64,20.40
84.125,17.68,27.84,37.80,72.25,14.58,24.63,36.47,68.63,6.25,10.27,2.98,8.64,29.07,3.02,12.80,22.88
84.250,17.43,26.51,36.55,74.41,14.44,23.92,36.00,70.78,8.06,5.76,6.12,6.87,29.12,5.59,13.37,25.27
84.375,17.54,26.12,36.00,76.08,14.72,23.69,35.53,72.35,5.10,8.37,8.15,8.81,24.25,4.30,12.93,21.02
84.500,17.61,26.59,36.31,76.27,15.12,24.55,35.37,73.33,16.02,13.59,13.19,14.65,18.24,14.21,14.56,17.66
84.625,17.50,27.22,36.78,74.90,15.44,25.65,35.45,73.82,5.50,3.55,15.71,14.08,10.41,17.35,12.18,11.78
84.750,17.18,27.69,36.94,73.14,15.33,26.43,35.61,73.63,8.73,7.62,10.94,6.74,6.56,11.73,4.75,7.44
84.875,17.01,27.69,36.39,70.98,15.19,26.75,34.82,72.35,12.44,14.79,4.92,3.37,5.63,4.26,2.93,6.82
85.000,17.40,27.53,35.92,69.22,15.15,26.51,33.88,71.37,6.56,9.17,4.48,7.13,5.45,2.89,5.41,7.22
85.125,17.97,27.06,36.16,68.04,15.33,26.27,33.57,70.69,8.24,11.38,7.44,13.06,3.95,4.83,8.55,8.51
85.250,18.50,26.43,36.63,67.35,15.47,25.73,33.88,70.39,7.13,7.93,7.27,12.35,4.44,5.59,7.93,8.06
85.375,18.89,25.57,36.63,67.06,15.51,25.18,34.04,70.00,5.85,9.12,5.37,7.80,5.23,6.43,4.57,7.75
85.500,18.89,25.02,36.39,67.25,15.54,25.18,34.12,69.71,9.88,6.91,4.79,3.86,8.06,7.49,4.17,6.87
85.625,18.72,25.10,36.39,67.16,15.69,25.73,34.20,69.22,8.55,4.79,8.73,8.95,12.13,12.22,10.27,9.70
85.750,18.32,25.49,37.02,66.96,15.90,26.75,34.51,67.94,4.30,2.00,10.19,14.03,12.18,12.35,13.24,8.59
85.875,17.83,25.57,38.12,66.96,15.94,27.61,34.98,66.37,4.04,4.57,7.89,16.60,10.98,7.05,13.28,8.68
86.000,17.36,25.57,39.37,67.45,16.04,28.47,35.92,65.98,12.84,12.09,3.29,15.45,9.21,2.18,12.62,7.53
86.125,17.18,25.96,40.24,67.94,16.11,29.10,36.16,65.98,4.61,4.83,6.21,7.27,16.51,3.29,8.33,13.81
86.250,17.22,26.35,40.78,68.73,15.94,29.49,36.47,66.08,10.10,15.98,10.85,10.41,20.31,8.06,14.87,17.97
86.375,17.36,26.59,41.18,69.31,15.61,29.73,37.25,66.18,8.28,9.96,10.58,12.97,22.26,10.19,20.54,19.34
86.500,17.58,26.51,41.02,69.80,15.54,29.57,37.57,65.88,6.03,8.02,5.37,9.92,20.00,5.14,16.33,16.64
86.625,17.90,26.35,40.47,69.71,15.86,29.49,37.57,64.31,11.47,11.56,4.04,9.61,15.27,3.60,11.73,11.47
86.750,18.54,26.43,40.24,68.92,16.43,29.73,37.88,63.33,7.89,6.21,6.25,10.54,14.92,10.14,9.92,10.45
86.875,19.07,26.75,40.55,68.33,17.36,30.35,39.22,62.84,17.79,17.09,6.03,8.20,16.64,12.13,11.96,10.89
87.000,19.29,26.59,41.25,67.94,18.25,31.06,41.10,63.04,6.78,4.08,3.29,10.54,22.70,9.08,21.07,10.72
87.125,19.25,27.06,41.88,67.94,19.18,32.24,42.98,62.65,7.84,10.10,3.77,5.81,34.60,16.69,33.76,9.12
87.250,19.25,28.63,41.96,68.04,20.21,33.65,44.86,62.94,14.30,3.07,17.04,4.52,39.47,23.19,51.58,11.11
87.375,19.64,30.82,41.80,67.75,21.35,35.92,46.90,63.53,6.96,11.96,27.83,6.47,39.42,26.90,47.21,20.54
87.500,20.39,32.94,41.49,67.55,22.17,37.73,48.78,63.92,13.90,17.57,21.73,3.02,34.42,20.62,27.61,26.24
87.625,20.96,34.35,40.63,67.55,22.39,38.20,50.12,64.71,6.16,3.77,5.01,5.90,22.48,6.82,12.88,26.20
87.750,21.35,34.59,40.16,67.16,22.39,37.73,50.12,64.80,14.52,16.47,5.32,9.48,16.38,5.76,5.23,17.62
87.875,21.57,34.27,41.02,68.04,22.32,36.86,50.20,65.39,5.63,5.23,4.30,11.20,11.96,6.78,6.56,15.85
88.000,21.50,34.20,42.35,70.10,22.35,36.63,51.14,66.86,6.78,6.03,3.64,13.15,14.70,6.43,9.92,16.25
88.125,21.21,34.12,43.37,72.65,22.39,36.71,52.00,68.14,6.78,9.66,2.98,6.56,19.92,5.14,11.34,20.23
88.250,20.93,33.96,43.22,74.02,22.50,36.78,52.55,68.92,12.97,11.25,3.24,5.50,25.09,5.72,10.72,26.20
88.375,20.68,34.20,42.67,74.61,22.71,37.33,52.94,70.00,9.04,5.72,7.13,6.78,24.21,3.91,7.36,26.02
88.500,20.68,34.82,42.59,74.90,22.82,38.12,53.25,70.98,9.04,9.17,9.35,7.84,21.51,9.04,6.56,23.23
88.625,20.86,35.45,43.22,74.41,23.10,38.90,53.80,70.88,10.14,14.56,9.26,12.97,13.72,12.18,7.93,15.27
88.750,21.28,35.84,43.92,72.75,23.21,39.14,54.12,70.29,4.57,3.11,8.42,13.37,9.43,6.96,9.17,8.59
88.875,21.60,36.24,43.69,71.08,23.21,39.06,54.35,70.29,11.16,7.89,10.36,7.97,6.34,5.90,4.97,5.01
89.000,21.68,36.71,42.90,69.71,23.07,38.90,53.96,70.39,2.84,6.25,9.04,8.06,4.57,5.98,5.90,2.84
89.125,21.71,37.41,41.80,68.53,23.03,38.98,53.25,70.00,4.66,5.94,13.46,8.11,3.29,10.23,7.36,3.11
89.250,22.03,37.96,41.18,67.94,23.03,39.37,51.84,69.02,12.62,14.70,12.62,4.26,3.64,10.85,4.70,4.52
89.375,22.21,37.80,40.08,67.16,23.46,39.69,50.20,67.55,7.13,7.00,6.69,5.28,3.15,4.22,1.74,6.16
89.500,22.28,37.80,39.14,66.08,23.99,40.16,48.78,66.18,9.39,8.55,8.86,4.22,3.68,11.03,5.85,9.17
89.625,22.25,38.20,38.82,65.69,24.42,41.10,48.63,66.08,6.16,3.51,6.87,4.61,4.66,10.58,12.57,11.34
89.750,22.10,39.06,38.90,66.27,24.78,42.12,49.10,67.35,9.88,7.58,9.12,5.06,8.06,7.18,14.12,13.41
89.875,22.07,40.31,38.67,66.57,25.06,43.14,49.49,68.24,19.87,11.38,14.61,4.39,10.10,13.50,9.04,13.68
90.000,22.00,41.02,37.96,66.47,25.17,43.53,48.47,68.43,8.59,5.81,10.23,5.94,11.11,10.58,5.85,15.23
90.125,21.96,41.18,37.02,65.39,24.88,42.75,46.67,67.65,13.95,13.64,6.47,5.45,9.17,8.15,3.91,14.12
90.250,22.00,40.63,36.55,63.92,24.39,40.86,44.39,67.45,8.51,4.39,7.36,10.81,9.74,8.06,4.92,13.28
90.375,22.17,39.53,36.94,63.53,23.85,38.82,42.27,66.86,18.94,14.48,10.85,14.52,11.20,7.71,10.50,12.35
90.500,21.96,38.04,37.65,63.82,23.21,36.63,40.47,66.57,11.69,8.24,14.39,13.72,14.56,9.26,13.81,14.03
90.625,21.28,36.39,38.12,64.02,22.60,34.43,38.59,66.47,6.38,8.11,9.66,12.22,20.93,6.03,12.66,19.16
90.750,20.75,34.75,38.75,64.41,22.32,32.63,37.10,66.08,15.49,14.21,3.60,10.50,19.65,2.84,9.48,17.84
90.875,20.46,33.73,38.75,65.10,22.28,31.92,36.86,65.20,7.44,6.16,6.78,4.66,17.13,5.81,4.66,14.08
91.000,20.21,33.49,38.35,64.90,22.17,31.84,36.71,64.80,10.58,8.73,9.79,6.91,7.80,9.26,4.48,6.07
91.125,19.86,33.73,38.27,64.71,22.07,32.00,36.47,63.82,4.39,5.37,15.05,14.39,6.82,11.96,8.55,3.73
91.250,19.32,34.27,38.51,64.80,21.96,32.39,36.55,63.14,3.42,3.95,14.83,21.20,6.60,8.59,12.53,3.15
91.375,18.89,35.22,39.45,65.59,21.93,32.78,36.39,62.35,11.69,5.19,7.62,19.70,12.18,2.09,11.60,5.32
91.500,18.75,35.84,40.55,65.98,22.14,32.94,35.76,60.69,7.00,8.33,2.84,7.13,15.01,7.67,4.39,7.67
91.625,18.65,35.92,41.02,66.18,22.39,32.94,35.92,59.12,11.78,8.86,5.37,6.78,14.87,7.71,7.18,9.88
91.750,18.40,35.76,41.41,66.27,22.46,32.47,36.39,58.73,10.01,9.88,6.47,12.18,12.53,4.52,14.21,12.04
91.875,18.00,35.22,41.80,67.84,22.35,31.45,36.78,60.39,8.02,6.21,7.89,15.32,11.60,5.45,13.99,15.36
92.000,17.86,34.43,43.06,69.71,22.28,30.75,37.96,62.65,6.65,4.04,4.35,24.03,17.09,4.39,18.15,26.29
92.125,18.18,33.73,45.02,71.18,22.50,30.27,39.69,65.29,10.54,10.94,4.97,26.73,26.42,1.65,20.27,30.88
92.250,18.68,33.41,46.82,72.45,22.71,29.96,41.65,67.75,6.87,11.78,9.66,20.09,30.13,5.63,19.92,30.13
92.375,18.68,32.86,48.63,74.02,22.75,29.33,43.45,69.41,16.47,10.23,8.33,10.10,29.51,7.13,14.48,19.87
92.500,18.65,32.24,49.73,75.39,22.57,28.63,44.47,69.80,10.32,11.65,6.16,4.04,22.53,6.21,5.28,11.60
92.625,18.79,31.69,49.65,76.08,22.39,27.45,44.24,69.71,9.88,9.21,5.32,7.09,15.98,4.52,7.71,9.57
92.750,19.36,30.98,49.33,76.18,22.39,25.96,42.98,68.53,17.48,23.37,3.99,6.34,13.81,3.91,11.29,13.90
92.875,20.04,30.04,49.02,76.57,22.32,24.47,42.12,67.75,4.97,6.07,4.26,7.13,12.75,3.95,11.78,15.76
93.000,20.61,29.25,48.94,76.86,22.14,23.06,41.88,67.35,20.09,22.79,5.54,3.91,13.46,4.26,5.54,15.45
93.125,20.82,28.94,49.25,76.47,21.93,22.43,42.20,66.86,4.66,7.05,8.86,5.41,10.05,8.37,5.41,8.90
93.250,21.35,29.80,50.04,76.86,22.07,23.14,42.90,65.98,12.66,15.71,14.87,11.69,8.90,15.67,10.14,7.05
93.375,22.03,31.06,50.75,78.14,22.32,24.39,43.29,65.20,14.12,20.14,8.59,14.21,10.89,12.35,10.45,6.96
93.500,22.57,31.53,50.67,78.63,22.28,25.10,42.98,64.31,4.92,5.14,6.69,10.76,17.57,6.16,6.25,11.03
93.625,22.82,31.53,50.35,78.33,22.17,25.96,42.27,63.14,11.03,7.58,12.80,4.17,15.49,14.52,4.70,9.92
93.750,22.82,31.29,50.35,77.55,22.00,27.06,41.96,62.45,9.92,9.17,13.33,7.40,14.08,17.62,7.40,10.54
93.875,23.03,31.92,51.29,77.55,21.85,28.39,42.67,62.65,4.13,7.67,17.93,21.29,10.45,16.42,10.76,6.47
94.000,23.32,33.18,52.71,77.75,21.78,29.65,43.92,64.12,11.73,15.01,16.73,24.65,10.23,8.59,16.38,7.84
94.125,23.64,34.27,53.73,78.53,21.68,30.35,45.18,65.88,4.13,2.45,10.27,15.54,10.89,5.10,14.03,8.90
94.250,24.03,34.59,53.49,79.02,21.60,30.43,45.88,67.45,7.75,8.64,2.89,3.77,13.28,6.96,6.03,15.63
94.375,24.46,34.35,53.10,78.73,21.68,30.75,46.67,68.53,6.52,8.42,8.24,11.47,17.48,9.43,16.33,20.54
94.500,24.78,34.12,53.33,78.24,21.50,31.37,48.00,69.12,8.99,4.97,10.50,18.50,17.88,14.92,22.70,20.76
94.625,24.85,33.96,54.04,78.33,21.35,32.24,49.57,69.80,4.48,5.72,7.84,20.14,18.10,14.48,21.07,21.07
94.750,24.71,33.73,54.59,78.53,21.25,32.71,50.20,70.00,5.10,4.04,3.55,14.48,16.42,6.52,14.48,16.42
94.875,24.63,33.41,54.35,79.12,21.18,32.94,49.73,70.00,2.89,4.66,3.07,9.96,16.60,3.64,8.99,18.06
95.000,24.81,33.33,53.41,79.02,21.25,33.10,48.63,68.53,8.86,5.94,1.78,8.11,12.75,4.61,4.57,12.97
95.125,24.99,33.25,52.16,78.24,21.32,33.10,47.14,66.57,13.95,12.80,2.27,5.41,9.61,4.17,2.62,12.71
95.250,25.06,33.25,50.51,77.45,21.32,33.25,45.41,64.61,5.14,4.26,5.32,11.20,8.59,8.06,5.14,9.12
95.375,24.71,33.49,49.57,76.76,21.28,33.73,44.24,63.33,15.23,16.78,11.60,13.15,11.38,12.18,8.37,14.79
95.500,24.42,34.20,49.18,75.88,21.21,34.59,43.76,63.04,12.49,9.92,19.52,9.70,14.56,19.74,6.07,18.41
95.625,24.35,35.37,49.49,75.29,21.25,36.16,44.55,63.53,11.96,14.65,19.65,9.83,14.87,23.41,9.39,21.82
95.750,24.35,36.78,51.29,75.20,21.39,38.12,46.75,64.12,15.27,14.48,11.96,15.18,11.51,17.70,23.41,18.63
95.875,23.99,37.73,53.73,76.08,21.57,40.00,49.25,64.71,3.51,7.13,4.17,25.40,11.25,8.28,34.91,15.41
96.000,23.35,37.80,55.84,76.76,21.43,40.86,51.29,65.39,8.59,8.86,3.15,22.30,16.07,4.04,26.77,15.05
96.125,22.60,37.65,56.86,77.65,21.18,41.18,52.00,66.08,3.42,9.96,7.22,10.23,27.44,6.87,8.33,16.25
96.250,21.93,37.18,57.41,79.22,20.71,40.78,51.84,66.86,4.35,4.22,9.35,12.80,29.74,10.54,7.27,15.49
96.375,21.07,36.55,58.12,80.20,19.86,40.00,52.24,67.94,3.55,3.07,8.15,17.97,27.21,10.81,13.11,12.13
96.500,20.07,35.69,58.51,79.31,19.00,38.82,52.31,68.14,5.81,4.66,8.42,11.87,14.87,10.10,10.01,7.36
96.625,19.36,35.29,58.59,78.33,18.50,37.96,52.63,68.04,7.00,7.18,10.89,7.97,11.51,9.39,7.18,5.37
96.750,18.97,34.98,58.43,77.84,18.32,37.02,53.33,68.33,10.89,9.61,14.79,12.57,10.81,7.97,12.57,6.82
96.875,18.93,34.90,57.73,77.65,18.54,35.92,53.65,68.33,9.21,3.15,15.71,9.92,14.26,9.57,12.71,9.70
97.000,18.68,34.43,56.31,76.76,19.00,34.98,52.94,67.55,12.75,11.42,12.57,9.04,17.48,7.27,10.67,13.15
97.125,18.47,33.33,54.75,76.37,19.54,33.80,51.76,66.37,11.73,10.76,5.63,11.82,17.04,2.31,11.03,14.30
97.250,18.50,32.08,53.65,75.59,20.18,32.86,51.06,64.51,15.94,12.22,2.71,12.88,14.74,4.39,14.08,12.09
97.375,18.61,31.14,53.18,74.61,20.93,32.24,50.51,62.35,9.70,11.07,4.13,13.59,10.01,1.69,17.17,8.77
97.500,18.89,30.75,52.78,73.33,21.46,31.53,49.96,60.00,13.28,9.12,5.94,9.96,6.52,1.96,16.07,5.06
97.625,19.18,30.35,51.61,72.45,21.89,30.51,48.94,58.04,7.58,3.42,7.84,7.62,5.76,3.02,14.17,4.39
97.750,19.54,30.43,50.75,71.67,22.17,29.10,47.84,56.67,16.16,12.49,9.66,13.86,4.97,4.52,11.42,3.33
97.875,19.89,30.51,50.04,70.98,22.46,28.24,47.14,56.27,2.67,5.72,5.67,16.82,6.16,4.88,8.68,4.13
98.000,20.18,30.98,50.20,70.49,22.57,27.92,47.06,56.76,11.96,13.15,7.71,18.63,9.48,9.21,10.89,8.59
98.125,20.43,32.00,51.37,70.59,22.67,28.31,47.92,57.94,3.20,6.34,9.70,12.00,14.70,9.57,7.84,14.21
98.250,21.03,32.86,52.71,71.76,22.67,29.02,49.33,60.00,7.27,17.09,3.33,8.90,21.24,3.51,10.10,22.17
98.375,22.25,33.33,54.27,73.43,23.10,30.12,50.98,61.96,11.60,4.66,1.96,26.51,24.21,13.28,23.54,18.77
98.500,24.10,33.73,55.92,75.10,23.81,31.29,51.84,62.94,15.67,41.63,8.77,39.20,18.06,23.99,26.37,19.25
98.625,26.10,34.04,57.57,76.08,24.74,32.47,52.55,63.73,21.38,22.57,13.59,47.96,12.40,28.54,31.24,19.25
98.750,27.63,34.12,59.14,76.67,25.42,32.94,53.02,64.41,5.37,9.21,9.83,36.28,12.18,21.77,30.80,36.33
98.875,28.34,33.41,59.45,76.57,25.60,32.55,52.63,65.20,4.39,9.66,6.69,13.06,15.76,12.97,15.49,39.02
99.000,28.38,32.39,57.80,75.10,25.42,31.61,50.75,65.98,4.30,2.45,4.52,13.41,17.17,7.22,8.90,37.17
99.125,28.20,32.00,56.39,74.22,25.56,31.06,48.24,65.88,18.72,11.91,4.48,10.58,13.33,3.60,6.91,24.07
99.250,28.24,32.24,55.92,74.12,25.88,30.67,47.14,65.59,7.58,3.60,9.48,9.66,15.45,4.22,6.74,17.75
99.375,28.06,32.31,55.61,73.92,26.13,30.12,47.22,65.78,7.71,2.05,9.35,15.89,18.28,4.48,13.37,16.86
99.500,28.02,32.08,54.67,72.65,26.42,29.33,47.22,65.78,8.20,7.36,5.28,18.68,19.12,1.92,16.95,15.85
99.625,27.95,32.16,54.51,72.65,26.60,29.25,47.69,66.96,2.53,5.59,8.06,15.94,17.22,6.03,14.12,17.40
99.750,27.77,32.31,54.67,73.14,26.67,29.88,48.39,68.24,11.65,10.23,13.11,11.20,12.13,12.13,10.76,15.23
99.875,27.52,32.63,54.90,72.25,26.42,30.67,48.63,68.53,7.84,6.82,13.33,11.42,8.33,13.81,13.59,10.81
100.000,27.31,32.63,55.29,71.27,25.95,31.29,48.47,67.84,2.98,5.14,7.09,15.49,4.13,8.55,14.17,5.59
100.125,27.20,32.47,55.69,70.39,25.06,31.29,48.31,67.45,6.07,8.11,3.86,15.27,1.78,5.50,11.65,3.15
100.250,26.84,32.31,55.76,69.02,24.03,31.06,48.00,67.06,3.64,6.21,6.56,11.65,1.83,6.21,11.69,4.83
100.375,26.49,32.71,55.37,67.35,22.89,30.98,47.37,66.86,5.45,11.20,8.86,4.52,2.05,6.07,7.49,5.85
100.500,26.31,33.10,54.82,66.27,22.03,30.90,46.75,66.96,4.75,7.27,9.26,5.63,2.45,6.12,6.43,6.78
100.625,25.88,33.02,54.27,65.49,21.28,30.67,46.12,66.76,5.23,4.04,6.60,10.67,2.67,6.56,10.94,5.54
100.750,25.38,32.78,53.73,64.51,20.64,30.98,45.41,66.47,7.31,4.26,8.59,9.66,3.82,10.01,11.11,4.57
100.875,25.20,32.86,52.86,63.14,20.29,31.69,44.78,66.08,7.44,10.72,14.12,6.91,4.52,15.49,8.95,2.80
101.000,25.20,33.57,51.92,62.16,20.29,32.94,44.39,65.39,7.09,6.87,18.68,7.36,5.19,20.18,7.80,2.84
101.125,25.45,34.35,50.67,61.18,20.57,34.51,43.84,63.53,8.11,12.00,17.00,7.71,5.67,19.30,6.87,3.46
101.250,25.70,34.98,49.18,59.71,21.00,35.61,42.98,60.78,8.64,5.90,14.52,8.15,5.50,14.08,6.82,4.13
101.375,25.42,35.69,47.37,57.35,21.18,36.47,41.73,57.45,8.77,9.66,14.52,7.05,6.03,13.37,4.83,5.01
101.500,24.42,36.31,45.33,54.51,20.93,37.02,40.94,55.39,6.43,5.50,15.80,4.17,6.07,17.88,5.81,5.76
101.625,22.71,36.39,43.22,52.16,20.21,37.02,40.63,54.41,13.64,16.38,14.83,9.12,6.21,18.55,14.92,8.99
101.750,20.86,35.45,40.94,50.49,19.29,36.00,40.00,53.14,9.08,6.21,10.23,10.85,7.13,9.92,14.92,9.43
101.875,19.29,34.35,38.59,48.63,18.29,34.35,38.51,51.57,3.55,3.91,7.09,5.01,7.49,3.95,7.00,10.32
102.000,18.72,33.80,36.63,47.55,17.75,32.71,36.71,50.10,12.35,19.34,5.32,7.13,8.90,2.05,7.53,9.61
102.125,18.82,33.88,36.47,48.24,17.68,31.53,35.92,49.51,7.75,5.23,7.00,10.98,13.50,1.25,8.81,11.69
102.250,19.29,34.27,36.24,48.63,17.54,30.75,35.92,49.90,9.92,13.33,6.91,5.59,15.10,2.40,4.97,12.57
102.375,19.79,34.27,35.61,48.73,17.50,30.67,35.22,50.20,12.13,8.51,5.37,4.92,17.79,4.75,2.62,15.14
102.500,20.36,34.35,34.75,48.43,17.68,31.45,34.43,49.80,8.24,7.13,8.24,7.13,14.12,9.88,5.14,11.29
102.625,20.82,35.06,34.04,48.24,18.15,32.55,32.86,49.02,8.20,8.28,13.59,4.70,9.88,12.71,4.61,10.72
102.750,21.21,35.45,32.39,47.25,18.54,33.33,31.22,47.65,6.47,8.59,14.17,4.39,7.22,13.02,4.70,6.82
102.875,21.43,35.06,30.82,45.88,18.72,33.25,29.73,45.78,5.14,10.01,8.33,8.02,4.83,9.30,7.97,6.03
103.000,21.60,34.27,29.88,45.10,18.93,32.55,28.94,44.12,10.72,13.02,2.80,6.56,5.63,5.10,10.85,4.30
103.125,21.82,33.65,28.94,45.10,19.39,31.92,28.24,43.14,7.13,6.96,6.82,4.35,6.07,2.93,9.04,4.70
103.250,22.07,33.65,27.92,45.88,19.86,31.37,27.84,42.65,12.31,11.38,11.03,3.64,7.84,6.52,5.19,7.93
103.375,22.32,33.80,27.29,46.86,20.32,31.29,27.61,42.45,6.65,9.04,12.88,5.76,8.73,9.74,7.05,9.04
103.500,22.46,33.88,27.45,48.33,20.61,31.61,28.08,42.84,4.30,5.45,9.83,9.66,6.47,7.97,10.10,9.39
103.625,22.78,34.51,29.25,50.29,20.96,32.31,29.57,43.33,15.58,19.21,9.88,17.62,7.53,8.28,16.25,7.58
103.750,23.42,35.84,31.53,52.35,21.50,33.57,31.69,43.82,5.50,10.50,5.90,25.80,9.17,4.35,23.06,6.56
103.875,24.24,37.57,33.57,54.02,22.28,35.06,33.49,44.71,16.64,14.48,13.11,25.31,15.94,11.20,21.11,7.80
104.000,25.03,38.90,35.22,55.20,22.96,36.08,34.67,46.27,5.37,5.28,21.33,16.47,15.85,19.70,12.62,10.27
104.125,25.56,39.45,36.08,56.57,23.24,36.55,35.69,48.04,5.81,4.66,15.89,10.98,15.89,14.56,6.43,10.98
104.250,26.06,39.45,36.71,57.55,23.46,36.16,36.31,49.61,11.07,17.04,5.01,7.44,10.54,3.99,4.57,9.04
104.375,26.60,38.75,37.49,58.63,23.74,35.29,37.41,51.67,20.00,19.39,5.41,8.42,12.22,4.04,11.51,9.35
104.500,27.02,37.49,38.82,60.59,24.31,34.20,38.35,53.92,5.10,7.18,4.92,14.87,13.24,2.84,15.32,10.85
104.625,27.27,36.00,40.16,62.94,24.53,32.78,38.98,55.29,6.47,7.40,1.65,20.05,16.60,6.07,16.55,14.26
104.750,27.09,34.59,40.71,64.12,24.46,30.82,38.59,55.39,8.95,9.52,3.51,19.08,15.98,7.13,14.12,13.55
104.875,27.17,33.96,40.94,64.31,24.35,29.57,37.73,54.51,9.57,14.96,7.93,13.28,14.79,3.07,9.70,11.69
105.000,27.34,34.67,41.25,65.20,24.53,29.73,37.41,54.12,6.91,6.56,12.22,7.31,13.72,8.42,7.58,8.86
105.125,27.52,35.84,41.49,65.98,24.99,30.67,37.96,54.22,9.12,12.22,13.95,3.11,12.57,11.25,9.12,6.03
105.250,27.49,36.39,41.10,65.39,25.28,31.92,38.43,53.53,6.43,6.52,6.12,8.64,14.26,4.57,11.25,5.98
