TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
29.750,6.87,8.77,8.46,9.26,31.59,2.76,12.97,6.52
29.875,13.06,7.00,2.14,14.65,27.66,6.25,10.36,7.18
30.000,2.27,5.81,3.20,12.71,33.67,4.70,3.73,11.65
30.125,4.04,8.28,7.62,13.37,31.37,3.95,4.13,15.67
30.250,5.94,8.02,9.21,12.22,30.09,5.32,5.45,16.33
30.375,2.98,6.52,4.17,9.48,28.28,4.22,3.29,15.67
30.500,9.96,9.96,1.47,8.06,20.76,7.00,7.00,10.94
30.625,5.59,6.87,1.96,6.82,19.39,9.61,18.55,9.21
30.750,5.41,8.59,3.02,5.41,11.03,8.64,28.50,5.41
30.875,5.41,3.51,2.53,5.67,8.86,7.75,29.07,6.87
31.000,5.63,3.33,1.30,4.30,4.70,10.01,21.46,13.77
31.125,7.75,2.58,1.34,1.61,5.23,8.33,12.93,15.49
31.250,5.32,2.98,1.30,1.69,4.66,7.36,6.34,17.17
31.375,7.75,3.86,2.89,2.18,6.03,4.70,8.46,11.56
31.500,5.14,8.68,4.13,4.17,6.82,2.62,9.79,10.41
31.625,10.50,7.58,4.44,3.77,8.06,4.97,5.85,10.32
31.750,4.79,6.52,2.36,5.19,8.28,6.96,2.76,9.21
31.875,11.16,2.58,1.69,4.35,9.21,6.52,7.36,12.57
32.000,5.45,1.78,2.00,3.20,11.34,7.49,12.26,10.89
32.125,15.27,2.31,1.96,1.47,11.07,8.42,14.61,12.71
32.250,7.05,1.56,1.03,1.47,8.95,10.19,13.46,10.76
32.375,6.91,0.90,1.61,1.65,5.45,10.81,7.93,11.20
32.500,1.52,1.96,1.78,1.96,3.82,5.63,5.01,15.18
32.625,2.18,2.09,1.74,2.09,2.84,4.35,7.62,17.40
32.750,8.90,2.49,2.31,2.80,2.05,6.12,5.10,16.78
32.875,8.33,3.15,5.32,6.82,4.13,5.72,13.55,11.20
33.000,4.39,1.96,11.25,8.20,7.13,12.71,20.31,7.93
33.125,6.21,4.92,13.50,9.52,15.45,16.55,12.40,10.89
33.250,4.70,2.40,10.10,13.06,17.66,16.25,4.57,16.20
33.375,12.09,7.05,8.42,7.40,25.40,18.99,4.26,15.45
33.500,5.32,5.94,4.52,14.48,22.61,12.84,9.39,13.50
33.625,4.75,10.05,4.61,22.17,29.20,7.22,13.33,7.93
33.750,4.04,6.03,7.67,23.41,24.12,8.64,10.41,7.09
33.875,5.81,5.19,6.52,17.44,26.20,4.39,8.51,6.74
34.000,7.97,8.86,3.95,9.30,16.73,2.14,14.96,8.64
34.125,3.46,4.61,3.60,10.50,15.45,3.60,17.44,11.38
34.250,7.49,2.49,9.17,11.11,8.99,7.80,20.18,9.52
34.375,2.98,3.02,7.93,6.52,8.33,8.24,18.99,7.75
34.500,7.36,0.99,3.11,1.74,3.95,4.88,11.47,5.98
34.625,2.31,1.65,0.85,1.12,2.84,1.52,4.57,6.96
34.750,2.09,2.31,2.00,1.43,2.18,1.56,1.61,7.97
34.875,1.25,2.98,2.84,3.55,3.11,1.07,1.38,5.54
35.000,3.99,7.05,4.52,6.87,6.16,2.45,1.61,4.13
35.125,4.35,6.91,5.01,7.09,5.81,3.95,3.46,5.59
35.250,7.62,4.57,5.23,5.28,7.75,8.68,4.97,7.18
35.375,6.60,4.48,5.10,2.18,9.21,12.53,9.08,8.59
35.500,5.41,1.43,4.30,2.76,12.44,12.97,12.26,5.10
35.625,5.23,2.89,3.46,3.95,15.32,13.28,12.49,4.04
35.750,5.90,2.14,2.00,3.60,12.13,17.31,7.36,2.40
35.875,6.34,1.47,1.47,2.53,10.50,16.64,3.64,4.22
36.000,3.64,5.23,3.86,3.11,4.70,9.79,5.85,4.79
36.125,2.84,3.91,5.19,2.18,4.48,4.44,6.16,6.78
36.250,1.34,7.27,7.05,3.15,4.26,2.67,4.30,4.75
36.375,2.22,8.59,6.07,7.27,5.41,1.38,2.09,3.73
36.500,1.47,9.30,6.87,11.07,6.91,3.11,2.93,2.18
36.625,4.17,13.15,9.61,8.81,7.09,3.82,4.22,2.71
36.750,3.73,15.45,6.87,6.87,6.91,4.92,2.93,4.48
36.875,3.07,6.16,10.19,7.44,5.23,7.36,3.07,5.63
37.000,10.01,7.89,7.84,13.64,4.48,8.24,7.00,6.78
37.125,8.28,8.06,4.44,15.63,5.67,8.64,6.12,8.55
37.250,9.83,7.09,6.16,11.20,7.84,12.04,2.80,11.38
37.375,4.61,8.77,8.90,4.17,9.74,15.85,9.26,14.87
37.500,2.58,13.37,9.43,7.00,13.46,16.47,19.43,20.93
37.625,7.62,2.31,10.58,6.21,15.18,13.50,19.30,24.60
37.750,11.42,13.28,9.48,4.35,17.88,5.63,7.80,23.32
37.875,5.19,9.74,9.92,8.68,20.62,7.67,7.97,18.68
38.000,5.06,4.66,8.81,11.34,21.11,12.44,16.51,15.58
38.125,8.99,2.22,6.74,9.26,18.94,8.55,17.17,19.21
38.250,2.98,5.41,4.57,10.67,15.01,6.25,15.58,18.90
38.375,10.36,4.30,7.53,14.03,10.23,17.48,12.44,17.70
38.500,3.51,9.08,7.22,14.52,9.66,16.20,10.94,11.03
38.625,4.66,3.86,7.31,15.54,7.27,8.51,11.82,8.64
38.750,1.92,9.79,10.19,12.71,6.69,7.27,12.18,8.46
38.875,3.68,3.42,9.30,10.94,5.23,3.51,8.06,9.30
39.000,3.77,5.67,10.94,13.55,4.79,5.28,6.47,8.42
39.125,4.13,8.59,12.00,9.79,3.95,6.87,8.28,5.37
39.250,2.27,3.68,3.55,9.52,5.59,5.85,9.61,5.76
